109;224;112;317;79;54;72;88;62
90;177;94;82;33;66;173;69;93
236;109;139;58;35;82;491;378;250
124;72;76;94;105;30;25;27;13
39;112;193;260;26;17;200;57;243
201;93;203;47;38;97;192;78;92
90;79;403;143;121;119;78;182;171
125;117;336;206;127;217;114;248;183
156;117;65;44;500;433;29;36;11
121;76;23;34;119;108;236;328;45
182;254;24;113;243;59;133;239;23
125;383;47;174;269;116;242;79;33
324;245;404;267;148;194;41;50;81
11;43;223;204;94;151;13;127;199
381;370;119;74;87;136;335;111;101
86;207;12;42;316;69;128;218;26
64;33;103;228;120;103;127;309;438
472;117;318;29;25;192;223;53;93
148;325;128;207;82;44;212;162;228
228;802;21;78;72;21;282;20;58
96;18;74;43;371;382;22;434;49
122;158;24;62;174;167;178;76;20
24;24;82;124;135;98;90;232;378
69;43;128;157;41;51;264;137;693
262;89;33;7;46;60;477;195;102
365;235;181;109;78;86;324;124;109
104;261;283;427;261;133;42;68;194
146;175;265;207;348;360;59;58;182
165;60;183;49;140;242;401;282;230
20;123;84;120;390;91;107;131;191
113;457;76;381;170;24;87;32;195
35;163;45;258;248;41;108;40;50
91;22;378;34;100;252;188;375;275
165;128;83;44;52;156;152;111;44
83;36;183;246;37;88;104;176;461
176;52;198;154;21;96;48;20;31
82;263;22;76;682;137;81;126;41
35;156;21;23;157;27;57;138;24
28;108;15;100;97;23;251;77;64
309;103;87;79;162;468;85;139;33
212;176;47;89;175;227;293;266;214
548;161;444;60;38;291;224;33;97
117;93;49;72;127;70;376;310;221
143;56;241;115;216;511;80;248;97
39;261;9;53;141;14;310;293;176
247;402;36;85;73;15;706;76;76
86;35;108;70;39;87;180;186;268
64;74;136;115;67;152;49;140;81
46;83;20;59;121;58;61;56;21
451;261;67;84;149;92;420;52;28
147;98;196;244;154;122;159;387;312
165;120;63;58;122;66;203;200;100
310;125;139;69;109;168;348;321;185
50;87;72;84;23;23;311;30;213
193;213;55;93;72;53;204;135;134
430;127;74;75;73;85;326;45;162
206;332;197;234;273;190;132;86;180
42;109;75;44;166;162;331;627;180
48;125;29;82;44;11;261;54;110
133;44;82;52;234;266;112;143;60
48;201;191;306;32;24;111;61;302
232;210;113;74;145;190;306;195;128
138;44;358;204;75;216;113;115;429
112;317;87;161;92;29;540;152;246
286;688;60;121;140;55;259;35;28
43;113;85;251;540;170;17;99;48
175;82;88;183;12;26;140;7;50
395;159;40;16;108;177;119;45;9
278;336;70;72;103;73;544;94;81
62;98;69;289;136;230;28;74;30
144;14;146;51;48;161;29;172;130
92;129;174;217;35;33;363;114;297
184;504;88;155;141;75;214;50;119
262;324;294;475;165;168;71;60;66
257;57;64;31;107;202;176;254;96
77;210;127;285;47;11;211;57;288
99;177;184;240;134;58;236;31;263
280;115;230;91;89;167;296;146;248
136;148;127;145;63;101;217;213;222
86;507;48;329;181;39;368;188;128
68;318;214;442;219;37;42;58;105
221;421;174;90;70;93;160;45;21
181;103;248;50;34;103;93;35;79
78;223;44;42;86;52;231;147;158
236;184;20;16;78;198;109;132;17
232;240;54;32;86;138;132;59;27
139;260;267;233;124;113;38;12;50
166;142;158;84;32;109;94;22;62
245;162;116;156;195;146;311;221;208
57;221;111;493;206;57;71;25;78
147;147;459;275;130;90;84;75;283
21;39;141;138;150;162;36;351;303
117;247;136;253;75;44;66;14;80
60;43;417;229;173;98;76;111;304
133;81;73;125;129;57;289;208;121
88;326;11;73;168;68;257;279;65
221;270;143;64;23;59;172;32;98
126;29;114;62;95;397;46;47;96
94;91;130;69;62;181;130;275;83
12;57;152;234;217;38;48;156;353
162;47;503;105;79;209;107;139;111
140;83;72;124;131;378;215;286;98
200;68;503;164;57;349;76;95;346
348;97;283;130;91;568;146;139;62
144;78;31;13;73;408;122;206;57
72;343;40;247;784;191;170;102;55
187;82;393;116;122;114;25;49;72
45;85;67;72;186;237;104;236;145
75;81;57;52;56;160;164;246;85
95;246;36;130;178;72;429;260;108
152;149;36;27;102;199;351;277;104
32;147;61;243;632;116;27;203;82
364;197;60;14;14;46;508;74;156
53;61;65;50;95;129;43;82;60
68;383;96;152;31;25;116;29;78
221;224;117;77;31;100;347;70;189
132;180;109;344;197;186;46;86;51
61;128;22;49;203;55;44;34;27
40;5;84;17;51;576;62;538;67
104;194;90;221;70;43;35;21;39
33;180;125;1037;173;88;57;77;133
67;57;179;143;78;56;84;157;218
172;26;490;197;27;165;37;31;248
75;80;32;12;112;152;195;179;70
66;35;115;33;48;67;51;99;98
172;67;231;115;72;243;125;155;251
44;354;25;153;31;8;273;34;109
189;17;147;26;41;168;99;182;206
142;61;146;46;121;253;113;222;150
80;67;188;470;177;248;17;111;60
126;54;86;58;30;111;308;280;551
35;26;113;89;221;127;36;154;161
209;157;236;160;84;170;211;209;327
61;45;293;177;119;400;15;75;114
87;120;139;261;22;29;186;45;250
56;62;63;201;69;26;121;198;465
36;71;254;333;75;68;203;236;502
237;264;96;129;248;181;163;318;63
224;141;85;44;80;67;462;186;322
15;38;61;237;208;89;26;365;227
194;94;100;73;66;69;243;39;74
99;49;120;61;17;68;164;287;192
342;307;111;128;160;66;253;132;153
217;62;86;71;122;436;120;114;56
151;242;26;48;287;188;98;108;11
26;132;86;268;410;84;28;168;115
202;135;193;90;87;122;286;200;463
41;81;112;143;74;79;200;94;540
218;33;115;28;122;308;137;437;111
62;34;93;122;56;97;24;95;172
166;46;342;105;29;189;333;218;388
231;126;177;81;34;88;214;192;239
206;180;96;96;47;48;18;12;16
242;449;60;103;74;54;195;67;70
187;134;39;23;97;299;131;168;46
39;94;4;6;60;41;392;191;26
102;88;559;388;79;71;36;34;128
12;51;83;185;157;88;27;197;117
202;447;142;170;252;155;132;73;32
307;29;361;104;23;188;191;144;390
107;217;280;277;233;101;40;119;154
138;198;63;141;136;195;60;66;54
115;53;167;82;261;460;26;117;97
212;447;60;74;265;73;198;148;16
330;26;416;128;25;118;160;101;308
44;74;68;390;165;237;67;134;284
141;84;135;93;20;52;141;103;244
246;616;21;105;130;31;261;94;75
642;335;55;62;67;113;315;51;36
86;18;113;27;51;199;193;364;163
144;97;508;512;109;139;29;17;168
50;118;226;462;60;150;13;23;90
209;111;495;231;45;296;144;40;116
76;57;45;35;448;341;137;360;56
82;86;203;248;115;232;179;377;305
172;121;84;35;116;306;143;211;33
372;180;80;18;115;334;75;93;28
142;119;118;87;82;63;105;72;64
18;58;51;49;185;271;135;793;167
198;67;84;35;209;241;102;299;35
135;218;81;135;690;180;26;229;38
286;74;80;22;18;112;581;158;180
64;106;85;150;29;6;327;46;286
58;396;66;253;108;46;87;46;111
220;154;249;203;403;357;44;97;72
95;61;151;65;81;305;67;48;45
190;147;110;59;143;218;82;33;10
70;87;195;98;276;194;25;70;52
161;28;106;30;64;114;165;272;105
31;325;71;184;157;84;28;77;85
48;24;61;25;232;327;132;915;147
67;172;47;296;125;38;146;147;332
113;30;84;23;91;269;150;170;130
38;38;221;102;140;102;25;87;305
38;34;669;304;42;128;20;46;124
117;422;109;191;65;48;260;41;134
188;96;214;71;156;601;136;177;67
57;10;339;128;70;144;42;127;193
31;47;132;111;47;97;94;122;534
248;283;141;89;207;147;339;98;45
438;147;145;84;75;221;118;69;26
299;811;31;109;148;43;250;22;14
148;174;52;48;195;149;80;526;37
267;118;93;173;132;96;383;199;213
60;246;122;519;347;95;45;90;163
137;79;181;102;18;13;246;42;121
168;113;402;223;146;220;60;84;299
261;98;54;40;39;50;576;194;167
166;291;166;468;328;131;113;95;155
181;67;55;23;81;191;365;361;153
97;194;237;120;127;82;109;62;146
55;81;65;66;64;53;216;274;328
99;173;191;286;30;18;151;21;123
90;183;214;226;170;53;175;145;512
65;240;175;251;363;270;24;130;59
163;98;49;42;41;32;351;289;240
51;92;61;68;141;255;230;628;260
27;28;111;158;99;82;76;246;258
285;145;218;94;76;259;366;148;207
465;110;49;32;58;98;281;123;42
81;225;24;129;201;314;54;129;13
203;75;274;100;66;242;430;188;291
43;59;130;71;260;257;32;245;106
11;33;151;105;275;62;102;303;230
117;61;187;159;79;80;296;341;469
23;78;21;158;334;86;164;686;279
52;31;103;71;182;229;32;413;153
27;110;30;84;249;142;142;448;191
28;64;60;57;153;107;157;399;333
135;38;439;66;137;502;15;70;24
68;75;129;53;44;27;359;41;236
127;89;62;47;187;116;213;378;110
13;53;45;103;251;154;105;719;182
58;143;38;129;62;11;596;73;249
98;28;21;13;150;353;134;597;59
456;69;230;45;79;259;213;192;64
184;621;19;134;75;14;244;29;84
186;206;26;79;122;198;148;315;103
454;249;93;64;139;220;150;124;99
114;391;103;358;530;129;79;156;77
290;105;475;152;112;129;120;94;91
189;157;66;65;79;44;126;62;36
151;66;390;83;30;89;50;26;171
81;74;73;125;333;427;14;94;31
116;54;146;151;256;301;95;207;102
20;101;59;205;860;287;25;106;62
17;109;59;299;188;68;71;128;280
265;49;196;47;86;206;366;295;522
100;206;37;203;127;50;188;69;151
185;177;264;210;339;527;35;60;18
168;52;459;201;51;95;94;73;541
196;305;50;153;161;51;169;116;119
237;173;294;145;121;92;124;54;104
98;95;69;39;38;46;545;218;105
359;37;310;200;28;139;189;113;309
69;71;50;28;111;213;144;166;85
111;180;68;187;313;176;181;449;181
219;131;90;121;29;31;231;36;88
96;199;116;680;314;75;124;130;158
38;88;368;301;109;85;107;130;255
252;162;139;140;42;86;161;53;325
66;57;82;59;85;112;148;99;143
213;170;124;167;101;119;74;73;78
107;132;184;170;26;43;138;64;213
90;223;23;76;86;39;540;86;95
117;15;210;23;131;424;176;380;188
453;51;70;22;53;125;99;51;27
161;104;273;78;203;352;73;194;67
33;77;211;198;109;95;78;55;155
40;69;48;152;138;106;133;316;212
325;203;179;179;47;83;123;25;77
328;345;180;72;18;103;241;13;107
228;457;90;251;248;99;187;48;61
163;73;274;179;50;293;125;110;164
80;178;62;159;125;39;124;80;37
271;29;379;50;22;150;267;58;276
29;58;262;883;83;49;22;35;224
271;280;63;114;63;64;278;41;48
329;307;208;196;305;267;40;45;29
236;88;184;138;204;437;32;114;37
17;29;52;57;310;103;75;426;139
61;45;246;310;209;262;94;173;163
421;43;386;119;41;322;175;191;191
52;58;42;47;301;335;118;417;135
19;43;41;92;435;168;76;648;66
102;248;221;254;152;128;123;129;256
371;568;71;144;150;34;148;78;94
89;35;82;49;355;311;39;234;48
76;267;124;282;121;132;72;57;272
373;273;46;24;102;202;185;83;49
142;253;40;68;296;107;188;71;23
342;163;290;374;93;107;141;100;127
90;16;260;104;120;293;29;79;82
79;60;187;177;79;169;13;23;31
152;109;71;89;65;41;400;257;349
93;160;193;284;279;109;72;159;99
53;91;18;80;326;221;82;695;110
543;190;199;55;63;190;353;132;116
61;128;69;165;106;127;63;135;56
283;136;189;81;165;203;87;118;62
100;208;106;252;119;62;280;213;326
47;143;8;82;380;25;273;203;88
23;176;168;1034;140;13;27;24;211
371;218;77;103;139;158;262;157;58
359;143;325;117;29;170;180;53;86
111;284;121;160;540;447;26;88;23
137;225;65;64;66;110;217;42;44
138;68;396;287;60;125;42;40;131
179;244;221;240;441;314;32;61;85
113;92;487;239;52;40;52;41;219
85;252;53;147;287;42;56;86;58
119;60;85;139;37;33;596;306;454
47;102;118;178;381;173;17;107;23
697;165;82;42;53;300;98;49;12
58;22;250;208;304;97;20;65;92
169;93;74;53;200;117;170;224;207
26;21;192;182;66;124;45;188;205
75;56;469;190;125;268;45;110;118
155;179;177;298;129;72;115;78;183
223;85;250;82;8;51;159;10;78
28;100;42;130;391;92;118;292;273
171;127;23;12;107;158;181;292;67
101;54;91;37;253;366;50;134;24
51;39;177;84;146;161;38;50;37
99;34;398;65;32;185;100;107;305
235;73;135;36;350;663;21;121;26
71;206;95;466;125;23;114;70;264
229;211;42;37;28;97;641;270;153
144;46;280;164;180;352;75;179;172
277;75;62;23;93;290;106;105;16
438;68;290;40;26;220;69;60;69
36;47;163;61;180;147;34;158;112
80;204;47;43;225;173;95;83;36
358;141;32;13;44;102;418;188;78
578;205;150;69;45;161;321;22;33
472;150;141;93;34;146;350;73;217
79;129;461;416;147;69;52;75;298
331;101;221;45;141;225;174;191;57
125;12;47;7;13;86;101;64;66
132;124;97;47;141;63;131;109;71
136;165;53;210;114;130;117;114;73
130;91;226;267;24;77;61;72;240
18;130;292;330;317;108;50;57;202
35;56;49;58;219;388;52;730;72
95;36;322;115;16;141;87;71;161
319;184;83;31;13;60;411;128;271
23;17;170;282;91;49;44;91;351
17;24;154;123;29;47;136;231;548
411;109;103;35;47;174;426;169;161
230;181;265;88;148;400;141;129;212
146;104;141;203;92;50;190;103;156
148;422;47;103;238;134;258;92;63
136;90;89;105;387;307;113;143;212
367;319;150;240;170;127;205;36;79
166;240;53;78;129;64;391;99;134
34;50;140;222;95;65;176;365;353
29;91;64;139;390;257;24;227;97
140;141;51;23;106;89;492;184;62
102;57;455;474;68;103;102;68;142
148;88;103;57;103;434;140;173;80
98;47;191;226;105;101;33;98;112
150;261;45;78;187;179;95;119;55
62;82;51;109;206;58;592;318;201
515;363;101;118;153;128;105;49;30
115;352;147;141;446;309;119;82;68
311;540;23;71;116;34;202;54;19
84;150;185;189;216;61;62;53;294
58;259;10;42;292;64;123;99;21
94;138;143;114;145;181;144;210;84
182;439;112;70;55;64;145;47;58
340;91;303;43;107;333;127;104;48
23;32;68;103;156;27;87;161;136
127;320;60;144;72;31;107;22;95
112;270;81;111;323;210;66;100;14
126;144;112;96;127;321;156;148;172
356;231;185;99;73;70;343;173;157
185;88;171;218;33;80;134;112;358
31;29;37;61;251;556;62;466;57
42;5;287;64;112;223;14;190;108
239;243;183;37;116;545;99;65;79
56;204;61;74;22;17;158;21;333
16;62;125;608;80;86;61;171;371
69;51;375;104;53;148;170;265;387
42;24;294;382;51;88;40;107;375
233;30;243;74;65;306;54;115;78
154;146;59;102;114;33;404;63;375
67;334;102;203;147;51;350;149;136
35;69;24;179;454;249;37;393;95
38;82;41;49;444;156;69;483;121
119;94;37;61;217;64;298;182;93
101;82;138;78;68;55;377;301;772
332;159;230;49;23;109;210;41;178
78;85;115;161;56;47;62;63;140
70;275;108;393;76;10;73;3;55
353;120;227;142;54;146;264;97;165
54;230;32;239;146;41;303;323;178
121;37;133;37;121;626;78;311;111
64;61;429;469;30;130;90;57;407
218;258;449;287;85;70;216;67;54
55;297;72;479;309;42;197;249;152
43;121;154;138;47;20;122;91;791
77;174;150;196;73;65;84;38;68
153;51;235;170;91;330;207;183;363
253;491;74;121;106;54;242;29;101
72;177;81;90;15;14;330;69;135
68;141;73;249;184;53;45;54;41
191;216;178;236;69;121;76;46;166
258;54;437;123;63;202;59;37;83
88;145;554;152;34;36;76;22;240
41;28;125;416;72;49;94;116;253
189;44;60;44;19;44;125;63;212
279;216;213;276;333;265;54;186;82
11;103;103;351;195;116;66;114;326
385;287;48;72;131;340;94;66;34
40;35;97;230;227;187;18;46;76
38;75;47;69;115;61;34;60;23
64;68;41;91;598;406;31;239;56
319;412;39;84;64;52;371;36;54
62;150;61;112;85;63;25;22;55
51;80;217;171;37;24;147;82;581
21;20;240;232;97;123;10;119;187
108;283;8;27;136;41;131;136;18
74;73;273;291;186;113;21;99;69
140;212;50;90;128;293;108;163;131
166;43;108;95;67;191;178;249;162
105;73;179;68;139;478;79;528;40
170;175;129;118;407;340;46;194;30
56;174;77;333;89;41;54;29;237
232;185;178;79;236;209;213;169;56
196;272;144;142;118;107;99;92;188
127;111;28;56;74;82;259;64;54
19;72;58;240;296;56;97;372;151
38;121;55;95;139;185;63;159;211
42;27;516;124;22;59;61;102;482
135;67;217;86;131;326;163;327;137
97;62;210;171;121;152;216;331;351
55;106;40;27;196;314;147;416;96
53;70;38;20;150;182;163;299;57
137;531;24;105;80;38;505;147;103
54;119;177;251;77;31;90;90;682
133;326;150;158;58;24;151;23;271
44;80;271;383;150;104;65;198;240
240;146;398;309;141;173;105;78;136
93;83;200;114;48;23;260;80;307
37;119;47;79;208;189;267;493;190
271;28;192;27;266;875;51;89;60
14;129;31;57;191;35;82;73;87
335;127;266;157;145;408;63;150;80
134;167;25;45;327;149;139;303;25
287;130;77;157;77;84;103;48;97
28;142;35;78;81;40;53;94;39
45;17;211;196;41;118;71;64;612
169;183;83;54;77;208;103;245;45
65;55;8;10;42;41;439;178;50
38;217;20;145;730;82;104;75;43
168;136;498;594;120;140;24;36;196
26;145;59;179;486;209;27;92;41
127;53;81;160;94;114;295;462;374
291;218;47;44;60;83;265;132;82
46;19;115;54;97;124;100;271;140
44;29;42;65;51;52;35;61;43
58;62;70;77;50;51;256;210;103
88;182;85;83;134;96;225;102;135
43;252;40;261;624;56;178;162;165
184;64;66;27;107;195;194;286;67
167;160;36;89;198;65;60;37;15
70;120;52;67;169;101;229;217;233
68;26;156;43;23;188;64;143;240
39;136;214;223;145;58;242;243;548
54;38;18;24;76;84;131;277;43
31;63;331;265;215;131;11;58;64
458;93;137;92;96;121;169;57;98
87;68;213;178;74;95;244;134;640
52;157;37;46;237;246;80;470;53
72;110;49;59;399;518;50;260;61
173;102;165;128;177;406;85;166;88
108;237;244;355;271;180;133;50;174
108;204;490;543;245;54;12;18;105
225;236;157;146;44;39;269;49;98
117;265;74;90;24;26;230;32;195
233;77;56;48;87;177;166;211;86
68;208;33;81;258;77;61;66;19
53;93;249;291;71;30;66;72;278
172;465;47;66;271;104;57;83;24
230;24;593;115;40;253;167;92;346
370;159;72;77;126;151;195;82;101
26;38;73;96;288;321;27;304;70
54;34;62;83;123;250;304;579;251
83;201;199;177;348;54;151;131;361
389;72;208;97;34;115;63;37;140
52;129;86;397;69;17;68;23;159
107;13;185;28;172;746;6;218;44
53;109;183;252;174;280;26;97;28
80;112;290;164;275;284;40;207;61
57;12;186;92;28;139;118;169;566
497;110;266;55;12;49;60;12;62
135;22;80;51;191;210;83;332;110
157;38;299;119;22;65;240;106;307
32;410;103;437;271;22;139;157;316
226;133;92;163;40;63;126;79;78
73;92;94;245;76;61;103;90;291
287;97;625;105;66;158;99;15;109
186;180;143;184;57;41;251;28;90
171;85;225;124;34;35;366;202;294
217;133;125;63;133;307;139;106;66
56;43;133;339;69;101;132;133;466
227;36;223;48;66;220;224;362;288
234;319;211;86;220;203;236;134;49
260;368;137;171;135;171;132;104;89
195;102;338;264;147;126;68;39;356
118;370;276;291;196;42;65;17;90
33;231;45;216;158;31;33;60;35
66;191;32;128;689;282;59;172;20
143;75;177;51;161;112;57;132;74
235;22;293;74;86;792;82;76;79
81;478;27;110;180;51;447;139;113
77;124;22;16;118;86;452;423;113
41;63;94;107;122;135;107;236;216
50;219;62;97;703;124;164;226;63
182;142;24;22;83;263;73;167;5
32;52;213;266;144;172;27;57;156
210;192;41;70;83;83;320;148;88
35;229;18;206;357;115;77;104;34
94;257;545;431;161;77;86;29;131
27;4;164;20;123;244;48;231;150
78;73;87;113;26;43;461;151;393
77;115;59;124;364;136;97;353;113
28;32;49;123;135;114;77;102;96
153;45;303;120;164;252;58;106;134
401;73;476;125;78;392;71;41;142
49;319;11;165;348;71;93;147;85
79;227;84;81;62;40;172;71;253
64;42;48;28;60;89;200;480;252
26;107;38;314;366;71;101;321;241
43;153;57;361;420;204;36;125;99
55;71;142;388;80;22;164;166;385
127;55;236;51;14;33;221;51;323
90;331;248;570;159;100;67;29;69
53;193;94;206;97;30;82;50;106
154;32;319;213;63;122;102;64;284
32;29;109;140;50;75;145;202;333
174;445;112;204;178;67;289;200;221
225;47;459;66;93;367;46;91;272
75;85;154;208;433;282;59;132;90
116;77;223;203;40;60;155;104;499
41;20;287;147;100;197;20;144;105
66;15;606;128;73;152;20;67;66
112;112;17;17;253;140;285;176;32
248;89;249;28;157;624;92;213;60
92;95;126;234;163;81;49;109;99
92;59;232;256;146;322;89;140;185
194;57;288;93;67;316;59;102;93
113;280;49;190;31;10;311;31;79
222;102;242;282;89;169;78;145;449
55;122;30;48;335;203;122;456;24
52;19;298;81;85;380;18;82;115
92;118;106;50;157;311;211;188;99
332;135;214;125;92;101;307;173;237
145;60;478;158;21;59;386;52;126
232;44;57;23;30;98;245;167;86
239;129;46;43;97;184;340;270;109
245;90;262;115;29;38;145;29;123
159;349;62;72;183;63;254;108;43
298;353;51;67;107;112;312;100;38
75;95;57;348;27;16;156;90;356
211;95;444;56;8;85;181;49;145
748;74;122;31;27;172;258;25;20
214;572;67;97;120;52;161;39;62
70;150;64;182;89;139;81;126;61
161;87;309;151;334;312;63;108;54
307;131;256;121;112;203;277;278;100
45;267;166;549;153;51;83;136;257
93;63;226;251;224;104;127;223;232
145;283;53;33;81;270;297;184;57
201;48;302;108;11;23;144;54;263
23;34;117;258;375;58;26;233;133
371;44;484;214;54;223;70;122;125
122;78;76;89;34;26;289;77;167
41;97;118;861;131;28;132;54;274
82;26;19;21;96;132;126;141;82
251;140;213;100;189;252;250;236;299
221;69;16;9;41;114;422;212;54
157;110;57;26;86;73;116;120;65
30;76;339;302;69;71;78;81;269
128;135;69;126;236;77;98;49;81
256;85;79;45;80;214;200;196;111
163;254;55;37;52;42;774;220;194
135;197;124;112;125;31;487;200;249
31;59;258;391;47;39;175;192;477
238;133;313;249;111;133;54;41;120
79;210;81;448;121;38;228;100;319
400;167;52;51;180;198;133;54;16
117;124;50;36;90;267;142;152;77
682;99;318;65;41;128;68;60;103
393;71;280;145;78;278;44;84;116
433;89;105;23;17;325;571;116;121
60;114;315;151;160;323;17;167;114
62;30;210;291;47;47;139;119;734
335;192;71;66;220;230;135;97;25
137;179;113;79;37;126;583;49;250
89;55;155;67;60;58;54;182;128
105;234;67;244;230;133;360;154;199
66;239;30;183;158;53;123;81;95
118;146;49;63;201;215;100;96;25
26;87;228;514;80;32;63;117;337
183;660;43;116;63;42;375;32;37
49;187;96;74;548;482;37;160;23
91;231;125;629;86;47;112;40;160
286;205;370;170;83;153;257;190;117
289;220;41;71;252;150;85;122;40
441;82;352;59;25;138;87;65;165
388;208;126;72;71;95;335;202;223
117;173;91;187;21;27;215;29;137
117;224;118;241;74;20;148;53;188
737;193;95;23;45;203;291;44;40
68;94;34;40;270;401;106;318;33
566;67;29;6;18;104;198;66;33
105;63;50;23;140;213;199;372;18
112;107;68;59;95;135;140;57;54
77;322;92;387;240;87;100;86;60
22;45;103;122;201;105;177;442;244
63;62;225;203;275;183;9;76;121
146;152;177;190;129;195;212;160;346
329;92;115;34;22;61;123;22;80
138;68;73;58;355;371;59;176;37
156;85;134;107;129;60;40;25;42
104;381;77;206;52;16;98;6;75
123;208;35;85;176;300;485;264;142
87;75;394;445;168;167;30;69;149
96;48;149;321;115;95;83;93;242
60;22;51;24;149;654;104;533;62
32;180;220;396;130;79;271;218;369
80;150;103;549;61;44;170;27;54
32;56;74;220;283;154;57;169;257
228;119;378;103;82;203;123;177;140
40;83;57;107;249;216;59;160;56
61;109;338;457;221;154;16;27;59
59;367;36;91;514;120;89;166;43
244;313;100;57;56;11;222;29;198
43;27;193;253;65;40;55;36;366
207;166;102;111;39;45;485;327;274
41;21;260;135;72;214;71;217;229
164;155;139;338;235;75;84;59;85
158;245;205;35;23;25;282;44;136
57;67;304;97;103;112;254;361;410
29;205;256;640;97;43;38;19;159
265;159;154;144;194;155;115;106;144
281;73;195;41;352;410;70;111;17
68;29;452;148;63;199;44;157;222
105;80;622;435;87;65;52;68;196
119;78;207;36;83;66;221;258;348
212;496;64;150;287;111;130;51;13
178;83;168;89;55;165;364;320;414
40;23;58;56;91;137;27;118;68
201;81;239;52;32;90;225;67;254
62;40;139;385;182;42;107;112;557
100;224;70;103;44;37;386;136;320
95;87;168;222;46;54;246;52;248
221;202;103;137;151;85;134;62;86
10;35;34;242;68;28;52;94;296
33;205;39;88;166;58;92;81;62
27;120;105;267;495;294;44;164;53
222;37;89;18;52;101;83;91;30
51;33;104;302;269;153;47;151;269
97;570;77;221;116;60;103;19;60
25;22;188;111;136;472;29;179;94
196;250;161;56;122;106;111;46;61
139;72;21;9;41;111;364;430;69
92;526;147;259;157;32;174;61;81
117;174;278;242;184;93;33;55;106
233;53;228;122;112;251;54;274;77
216;121;219;76;170;227;98;81;54
202;220;39;104;126;64;488;78;128
133;139;35;39;189;151;74;206;32
228;249;14;59;54;27;603;100;66
61;20;378;179;26;143;24;75;423
160;129;106;229;70;69;563;105;258
139;54;43;36;165;281;70;106;54
9;27;85;348;134;47;134;436;241
81;48;173;41;93;288;25;73;40
45;278;6;93;237;25;434;234;170
80;305;39;166;260;60;186;222;151
278;214;108;112;36;51;342;79;154
10;40;163;174;244;112;17;147;130
103;237;129;359;302;82;247;256;194
308;59;666;146;36;68;29;15;97
535;114;49;22;80;144;77;63;21
429;227;77;154;451;246;39;51;9
83;208;69;189;334;136;149;119;48
39;34;121;190;62;133;73;318;327
15;141;133;449;186;55;151;183;330
32;86;406;172;61;45;70;71;413
41;102;184;986;150;51;7;34;190
334;179;88;68;248;247;42;83;29
73;134;303;810;146;150;21;32;115
467;454;142;155;217;93;119;87;53
102;41;110;49;139;371;139;539;153
21;69;36;49;126;183;199;563;192
225;211;62;101;132;133;174;84;35
219;220;160;80;23;30;134;23;95
166;447;43;141;114;23;431;94;148
87;71;64;187;107;85;146;204;485
33;140;122;383;318;107;53;86;94
81;31;260;82;155;304;218;273;246
153;127;216;166;50;36;44;28;120
253;105;362;88;66;234;237;227;220
49;59;127;143;14;11;261;35;340
264;124;264;75;65;339;129;198;216
90;116;69;115;315;473;115;257;83
99;156;38;39;120;73;168;105;28
140;309;92;329;396;204;88;107;43
78;28;55;38;343;205;200;526;105
10;15;145;186;86;78;17;205;182
204;86;168;88;21;78;576;265;400
136;248;261;226;207;131;176;106;126
95;198;240;354;240;163;68;115;77
205;96;148;115;130;402;35;64;60
185;68;176;407;34;51;88;18;286
262;117;34;8;33;76;410;127;66
95;128;82;153;99;91;309;306;346
199;90;276;51;53;175;106;35;52
317;49;198;45;105;310;263;261;199
44;10;124;57;47;282;19;209;102
151;38;123;19;116;457;77;393;31
482;201;118;22;99;235;378;104;50
231;169;47;26;196;355;110;77;26
178;137;377;186;44;152;51;21;93
117;135;189;375;83;72;87;138;186
38;86;291;810;99;30;27;58;233
46;210;52;112;96;60;255;236;90
192;275;189;133;85;73;299;43;181
418;33;135;23;64;365;333;114;85
52;66;74;55;133;94;106;135;141
139;157;46;68;22;48;371;62;168
138;189;204;232;241;130;68;63;128
26;154;159;1071;56;11;34;22;167
48;86;196;196;74;70;55;107;140
75;100;23;157;224;45;61;85;28
239;119;203;202;220;218;54;44;32
120;44;298;144;40;118;39;24;101
122;113;59;95;79;69;558;403;345
338;201;137;91;65;125;310;212;135
93;108;43;142;322;402;61;385;123
163;69;474;117;145;433;55;97;81
163;69;68;77;10;11;254;26;171
48;154;218;274;160;122;76;113;316
15;18;41;35;136;128;164;608;262
56;35;865;262;55;125;49;35;200
209;179;375;101;98;94;168;68;356
203;312;207;129;102;107;114;78;67
190;106;167;90;125;189;158;205;158
20;51;84;268;88;44;70;127;365
62;104;34;107;287;327;130;161;99
56;58;130;143;303;327;18;71;67
121;151;345;223;23;81;131;65;272
454;185;123;71;54;95;133;73;124
515;122;249;65;52;326;194;92;64
38;44;79;49;54;37;44;46;59
155;366;170;483;285;67;148;94;143
74;141;38;118;326;121;139;333;99
124;71;202;54;81;91;199;57;55
114;197;244;267;248;46;122;45;327
438;312;254;102;107;318;146;110;231
128;114;91;44;63;180;373;170;115
198;235;98;91;101;181;580;109;66
266;270;112;148;113;157;133;46;49
175;172;145;201;372;249;87;233;115
308;100;212;88;32;110;227;44;221
221;208;186;37;38;72;312;76;259
252;136;207;114;149;638;66;188;81
66;60;50;29;64;61;94;274;91
252;418;114;58;114;156;69;42;18
793;304;183;45;29;156;281;22;36
87;65;58;53;46;34;143;221;309
60;150;105;327;358;123;134;233;312
14;88;97;210;359;48;136;244;232
91;131;217;468;181;178;117;128;313
