q0p0;q0p1;q1p0;q1p1;s02;s03;s12;s13
39;2;12;9;-13;-1;-10;-16
36;47;17;34;-19;0;-20;-1
36;27;32;37;-4;-10;0;-14
38;20;22;38;-15;-13;-12;-5
13;11;42;24;-5;0;-4;-13
38;40;44;35;-12;-19;-13;-12
4;29;35;30;-11;-16;-18;-18
0;22;23;31;-10;-1;-15;-4
12;28;5;10;-20;-16;0;-13
20;40;38;23;-15;-1;-18;-4
36;27;26;38;-4;-7;-6;-1
22;14;41;23;-9;-20;-9;-4
3;27;3;17;-17;-19;-6;-12
26;12;1;13;-1;-1;-19;-3
42;28;48;48;-6;-4;-18;-17
4;16;3;15;-1;-16;-8;-10
37;14;26;32;-17;-20;-7;-2
42;46;45;21;-3;-15;-20;0
37;27;15;28;-19;-11;-2;-11
1;32;31;29;-2;-11;-16;-5
34;44;12;26;-13;-13;-2;-17
27;32;28;37;-2;-20;-2;-7
15;36;10;30;-14;-5;-12;-7
7;33;36;18;-16;-4;-6;-9
0;4;10;46;-13;-17;-1;-3
4;9;12;0;-13;-5;-17;-10
5;0;23;17;0;-11;-15;-8
25;37;21;46;-8;-10;-20;-18
9;47;46;19;-12;-10;-15;0
29;28;16;21;-18;-2;-11;-13
6;9;33;35;-6;-7;-12;-19
25;25;30;47;-16;-15;-8;0
34;1;36;4;-5;-12;-12;0
15;34;24;20;-13;-6;-7;-10
19;5;18;38;-4;-14;-14;-18
16;32;14;0;-14;-7;-12;-20
1;21;1;21;-18;-19;-14;-12
10;12;13;16;-3;-10;-17;-11
21;11;12;18;-6;-12;-11;-20
27;22;39;41;-1;-9;-10;-3
12;22;45;43;-15;-4;-11;-14
1;30;22;21;-2;-6;-12;-2
37;23;29;17;-16;-3;-14;-1
23;13;6;45;-16;-1;0;-7
0;38;22;48;-10;-14;-1;-20
11;26;46;14;-17;-6;-13;-3
29;38;47;17;-16;-8;-15;-14
8;37;40;2;-16;-4;-1;-18
40;8;46;27;-12;-20;-11;-12
19;15;33;26;-8;-7;-3;-9
29;48;39;17;-17;-1;-1;-20
49;23;26;4;-10;-11;-16;-2
41;16;27;16;-3;-17;-13;-20
37;6;14;14;0;0;-12;0
30;40;36;17;-3;-2;-7;-7
5;7;17;23;-4;-7;-11;-7
26;6;9;13;-9;-14;-8;-12
48;9;44;40;-9;-6;-13;-4
44;44;47;1;-1;-2;-19;-1
16;19;31;39;-3;-19;-2;-15
31;0;37;5;-11;-15;-19;-9
25;24;10;46;-8;-15;-17;-14
49;48;9;27;-18;-5;-9;-10
2;19;35;0;-9;-14;-3;-14
40;15;37;7;-11;-16;-7;-7
10;48;1;9;-18;0;-18;-9
30;44;42;48;-12;-4;-9;-16
26;36;33;36;-5;-2;0;-16
48;17;32;9;-17;-8;-7;-15
31;0;47;19;-7;-17;-5;-13
2;12;23;15;-13;-7;-20;-13
7;47;28;5;-9;0;-17;-15
2;12;32;14;-7;-11;-17;-19
28;49;20;8;-5;-8;-5;-15
5;21;26;25;0;0;-8;-16
10;10;32;44;0;-4;-6;0
36;10;11;38;-1;-2;-17;-6
18;47;4;27;-12;-6;-1;-12
18;47;18;9;-4;-16;-16;-11
16;49;0;10;0;-11;-1;-14
33;46;0;0;-4;-11;-13;-2
38;5;15;48;-2;-10;-16;-14
26;25;3;27;-4;-20;-14;-13
35;4;4;41;-18;-11;-4;-3
22;19;19;10;-9;-9;-5;-16
26;22;0;25;-12;-18;-19;-5
29;46;42;29;-10;-12;-9;-6
43;37;10;39;-20;-5;-19;-16
35;41;25;27;-11;-20;-9;0
46;26;38;44;-3;-2;-5;-18
2;10;35;6;0;-8;-7;-18
6;34;38;4;-19;-11;0;-17
31;38;7;14;-11;-19;-2;-8
24;45;42;20;-18;-4;-15;-8
13;10;33;30;-3;-2;-19;-9
3;19;8;22;-8;-18;-14;-1
19;19;40;13;-4;-9;-8;-12
47;39;9;5;-7;-18;-9;-10
47;20;28;28;-14;-5;-2;-15
7;3;17;35;-12;-14;-13;-12
43;49;24;10;-9;-6;-19;-5
16;41;6;28;-20;-3;-13;-8
3;29;40;42;-9;-17;-14;-3
15;9;47;42;-3;-5;-16;0
12;16;0;3;-9;-8;-16;-11
17;31;16;28;-8;-12;-10;-15
0;41;22;1;-14;-14;-8;-18
12;0;15;5;-5;-18;-14;-3
10;5;31;13;-17;-12;-17;-17
41;9;25;37;0;-8;-7;0
27;44;13;31;-18;-4;-2;-8
22;8;32;46;-1;0;-12;-11
33;12;45;33;-6;-14;-3;-14
33;44;39;9;-3;0;-9;-7
18;16;39;38;-16;-3;-17;-5
40;13;31;12;-17;-17;-5;0
25;17;24;17;-8;-4;-14;-15
6;5;13;28;-8;-13;-10;-6
16;37;41;9;-14;-8;-8;-7
3;10;6;41;-1;-12;-18;-13
10;43;24;0;-17;-9;-12;-19
18;27;39;44;-9;-1;-18;-19
14;0;1;13;-10;-10;-10;-13
31;5;5;34;-16;-11;-11;-19
48;46;49;9;-12;-5;-5;-16
37;4;45;46;-15;-19;-1;-7
41;29;15;20;-11;-4;-14;-5
0;24;2;10;-20;-8;0;-12
13;48;21;20;0;-10;0;-18
44;28;8;17;-1;-11;-8;-20
32;7;27;20;-17;-20;-1;-10
29;6;42;5;-2;-3;-2;-1
21;7;40;29;-17;-10;-3;-15
40;12;18;29;-19;-7;-18;-10
19;18;19;1;-11;-20;-11;-11
41;15;8;8;-5;-17;-10;-14
4;40;9;40;-11;-20;-16;-1
1;36;10;29;-18;-19;-2;-10
8;28;18;24;-18;-10;-20;-10
39;40;21;12;-3;-20;-8;-9
37;30;34;22;-18;-18;-19;-1
6;15;2;47;-7;-5;-10;-20
49;1;22;26;-13;-17;-18;-4
36;20;6;25;-10;-9;-19;-5
48;40;19;12;-16;-18;-4;-19
21;33;16;19;-5;-4;-6;-14
2;10;40;36;-3;-9;-12;-9
18;43;31;26;-20;-12;-13;-3
10;18;28;12;-13;-1;-14;-6
36;4;18;39;-5;-17;-12;-14
19;18;22;24;-11;-19;-12;-20
6;49;37;36;-1;-19;-2;-15
41;20;47;8;-18;-14;-18;-14
18;23;10;40;-7;-1;-5;-4
27;2;6;16;-7;-14;-10;-10
19;37;23;27;-7;-6;-2;-6
39;8;23;21;-10;-3;-4;-1
31;24;43;13;-10;-11;-20;-4
23;42;6;16;-12;-8;-16;0
41;29;19;24;-10;-20;-6;-6
5;1;31;6;-11;-5;-9;-18
19;7;41;10;0;-20;-13;-13
41;1;6;8;-8;-13;-14;-4
8;10;11;30;-17;-15;0;-4
20;14;20;48;-12;-16;-10;-3
37;45;27;1;-5;-11;-8;-3
49;21;20;10;-16;-16;-5;-15
49;49;20;49;-3;-11;0;-7
31;26;38;3;-14;-5;-5;-19
39;15;15;41;-10;-13;-15;-20
41;37;14;24;-4;-12;-8;-13
47;3;20;20;-2;-8;-14;-3
20;39;3;48;-16;-19;-11;-20
12;8;33;1;-4;-2;-19;-2
47;49;30;20;-13;-13;-3;-12
33;35;37;2;-9;-16;-5;-7
16;36;46;1;-14;-9;-12;-15
15;13;3;27;-18;-19;-4;-2
42;9;41;41;-7;-3;-20;-9
7;46;43;16;-17;-15;-16;-16
20;4;18;2;-19;-1;-13;-5
49;32;32;4;-12;-15;-2;-15
34;7;17;35;-3;-17;-13;-15
14;19;25;3;-16;0;-8;-2
21;4;5;17;-10;-7;-9;-8
30;34;6;44;-7;-2;-20;-12
32;35;22;25;-9;-2;-16;-18
12;44;6;44;-13;-10;-15;-3
10;30;14;11;0;-4;-3;0
26;36;30;22;0;-8;-5;-3
9;26;12;0;-6;-4;-17;-12
33;0;45;26;-4;-14;-13;-7
40;32;44;46;-14;-1;-15;-14
17;15;48;16;-8;-4;-9;-13
33;23;26;10;-4;-13;-18;-9
47;9;10;35;-6;-4;-13;-11
46;13;47;48;-6;-16;-5;-2
46;37;41;40;-18;-7;-5;-11
35;37;33;4;-1;-9;-16;-11
8;31;36;19;-7;-2;-1;-14
41;43;17;28;-18;-6;-9;-9
41;13;41;16;-7;-12;-12;-5
18;14;36;28;-12;-8;-15;-16
26;10;44;30;-6;-12;-9;-17
45;24;18;28;-2;-10;-8;-20
31;24;31;19;-3;-12;-15;-7
5;39;8;16;-15;-9;-4;-3
44;10;25;44;-2;-3;-6;-11
26;30;1;30;-2;0;-11;-2
35;47;9;46;-13;-8;-2;-5
5;40;41;23;-5;-2;-2;-15
19;27;36;30;-6;-15;-9;-20
47;44;14;48;-17;-12;-19;-16
41;15;49;13;-3;-11;-13;-20
22;30;38;18;-2;-1;-12;-9
24;30;48;3;-4;-14;-5;-4
5;35;47;32;-18;-3;-1;-11
29;4;13;25;-15;-17;-13;-3
19;0;41;26;-11;-8;-14;-19
20;34;2;24;-19;-20;-3;-15
22;6;15;30;-14;-4;-7;-9
11;30;30;19;-3;-5;-11;-19
46;13;46;18;-5;-11;-2;-3
9;15;42;5;0;-15;-1;-5
45;43;1;29;-3;-17;-5;-15
42;42;49;41;-8;-9;-20;-11
14;35;15;42;-11;-10;-4;-7
26;39;11;37;-17;-3;-13;-14
20;12;23;9;-6;-4;-10;-15
4;18;16;18;-19;-17;-13;-13
2;6;5;30;-18;-7;-19;-13
19;35;21;10;-13;-14;-12;-14
15;35;40;16;-1;-12;-9;-8
18;34;28;27;-1;-12;-20;-18
35;20;46;18;-6;-14;0;-4
19;30;48;47;-4;-1;-18;0
33;11;26;13;-11;-20;-20;-16
46;30;22;33;-8;-8;-10;-9
20;0;30;8;-15;-19;-12;-3
13;20;9;8;-14;-1;-17;0
16;42;7;10;-17;-5;-10;-13
45;20;7;28;-19;-10;0;-19
32;47;8;22;-6;0;-4;-3
37;10;26;38;-5;-13;-14;0
43;46;49;34;-6;-6;-16;-9
6;26;37;49;0;-3;-8;-20
45;31;46;7;-2;-7;0;-6
40;30;18;32;-1;-16;-7;-4
14;8;10;4;-1;-9;-4;-6
49;16;31;39;-8;-16;-18;-15
31;21;42;48;-1;-18;-12;-7
48;20;13;22;-15;0;-17;-5
27;19;13;31;-15;-6;-18;-5
28;26;21;40;0;-11;-4;-10
12;32;18;12;-18;-17;-7;-9
2;48;15;10;-18;-20;-20;-11
37;9;42;9;-17;-11;-13;-8
34;40;37;16;-7;-5;-18;0
20;36;7;29;-16;-11;-6;-7
38;15;39;31;-18;0;-5;-12
0;49;18;44;-4;-18;-8;-20
17;22;5;29;-8;-6;-15;-17
48;45;7;8;-3;-5;-6;-1
6;4;18;20;-14;-16;-13;-10
17;19;38;32;-1;-11;-15;-7
49;2;34;0;-13;-12;-20;-2
43;33;22;35;-20;-9;-20;-10
25;26;21;33;-10;-4;-5;-15
37;3;18;26;-14;-3;-9;-12
36;20;13;44;-8;-20;-5;-16
26;48;0;25;-15;-3;-9;-12
24;45;4;24;-3;-8;-3;-20
31;25;45;24;-6;-4;-19;-12
11;25;46;30;-16;-11;-6;-20
15;0;25;21;-8;-3;-4;-3
36;13;26;44;-13;-10;-8;-18
26;9;46;11;-3;-1;-6;-14
41;33;18;33;-2;0;-9;-6
4;20;49;35;0;-20;-4;-7
42;32;4;25;-1;-11;-15;-10
23;11;41;47;-10;-7;-8;-8
21;43;12;31;-13;-2;-5;0
12;25;13;49;-17;-10;-13;-7
45;15;20;26;-19;-5;-7;-20
46;35;41;30;-8;-7;-16;-7
23;30;40;43;-16;-4;-11;-5
27;28;11;31;-16;-9;-3;-14
39;48;13;38;-4;-18;-8;-5
34;33;44;12;-19;-15;-17;-16
29;45;22;12;-1;-14;-16;-4
4;10;1;43;-9;-12;-6;-18
20;44;48;38;-15;-14;-18;-5
23;31;37;47;-19;-17;-8;-18
28;2;3;9;-5;-4;-20;-14
43;22;9;11;-15;-10;-9;-1
37;28;7;39;-13;-2;-12;0
20;39;39;46;-18;-15;0;-3
8;36;12;7;-18;0;-17;-9
4;23;48;22;-14;-13;-12;-17
30;12;10;9;-16;0;-1;-9
35;27;20;18;-18;-5;-4;-8
16;22;45;9;-14;-4;-4;-4
20;19;12;27;-11;-15;-2;-2
7;42;17;45;-16;-9;-2;-20
31;43;41;34;-7;-16;-11;-11
36;17;19;20;-7;-11;-7;-1
39;8;17;23;-10;-4;-6;-5
46;11;23;48;-8;-10;-2;-9
37;44;34;4;-17;-20;-20;-4
7;28;26;48;-18;-14;-4;-8
44;41;8;22;-14;-7;-6;-4
27;39;11;38;-12;-4;-11;-9
43;46;8;49;-16;-4;-10;-20
18;39;17;24;-9;-15;-20;-18
34;40;18;16;-10;-9;-1;-20
38;9;29;15;-4;-16;-18;-18
9;32;44;14;-9;-15;-20;-12
10;3;48;17;-12;-19;-19;-12
9;6;45;14;-19;-13;0;0
35;40;27;25;-13;0;-9;-11
18;36;11;25;-19;-9;-4;-5
32;4;30;38;-6;-3;0;-14
39;30;8;18;-12;-1;-2;-20
24;46;43;29;-18;-4;-19;-14
47;5;6;45;-2;-20;-19;-13
10;5;10;44;-12;-19;-8;-9
19;18;3;32;-13;-10;-6;-18
3;10;43;49;-14;-8;-11;-11
28;6;49;10;-2;-17;-7;0
10;44;45;8;-19;-6;-11;-8
9;24;15;27;-2;-14;-1;-7
32;31;11;32;-8;-16;-14;-2
31;16;10;14;-5;-14;-13;0
33;29;46;47;-16;-20;-9;-17
22;25;6;9;-12;-10;-3;-5
32;10;42;14;-8;0;-9;-4
35;8;1;13;-4;-13;-15;-10
46;31;42;9;-10;-13;-3;-11
30;41;6;38;-19;-19;-19;-17
14;44;11;44;0;-8;-4;-11
49;41;29;12;-16;-9;-20;-2
43;2;11;43;-12;-11;-12;-12
45;11;1;28;-1;-10;-1;-12
7;14;16;45;-5;-9;-7;-20
38;6;22;14;-8;-7;-7;-7
34;46;21;6;-5;-20;-9;-19
42;30;4;45;-1;-2;-12;-8
17;46;42;37;0;-12;-2;-7
6;25;49;14;-6;-4;-20;-5
12;34;16;49;-6;-17;-1;-20
16;35;20;25;-11;-10;-18;-19
14;5;6;11;-13;-16;-7;-10
36;46;33;31;-6;-19;-8;-7
2;22;5;7;-11;-17;-10;-17
13;18;26;42;-12;-1;-2;-17
12;46;30;42;-12;-17;-7;-4
6;45;34;33;-18;-2;-13;-5
34;24;34;35;-15;-2;-15;-4
23;24;8;8;-9;-16;-17;-13
47;4;47;8;-15;-5;-2;-12
21;24;21;0;-14;-20;-14;-10
36;17;32;23;-8;-14;-18;0
11;25;8;34;-13;-8;-12;-7
32;46;27;44;-12;-16;-6;-2
41;3;26;15;-6;-10;-14;-1
39;28;14;23;-1;-17;-4;-1
38;38;44;19;-6;-15;-3;-18
20;36;45;1;-6;-12;-18;-11
20;45;26;6;-9;-3;-11;-9
23;0;22;23;0;-20;-12;-2
34;44;49;43;-17;-3;-12;0
5;42;32;16;-2;-18;-2;-10
47;28;33;27;-19;-9;-12;-17
42;10;1;19;-10;-20;-1;-4
26;32;27;43;-4;0;-4;-17
17;48;42;49;-16;-19;-5;-14
19;0;25;27;-19;-13;-2;-1
13;33;21;14;-11;-2;-2;-14
5;8;29;22;-4;-2;-18;-16
41;38;26;9;-18;-13;-14;-16
0;11;0;35;-12;-4;-8;-20
36;39;6;3;-19;-15;-13;-9
23;10;42;39;0;-1;-2;-19
46;16;42;15;-1;-12;-14;-15
32;3;11;11;-8;-20;-11;-20
0;22;4;1;-13;-7;-10;-15
46;43;41;31;-5;-2;-4;-14
17;24;8;6;-7;-17;-11;-3
16;33;22;26;-6;-14;-1;-16
32;25;12;17;0;-19;-5;-15
40;9;18;23;-14;-6;-13;-16
30;48;10;42;-3;-17;-17;-7
29;7;38;16;-20;-8;-6;-10
45;15;13;0;-13;-10;-8;-3
0;15;26;12;0;-11;-13;-10
0;12;36;42;-12;-3;-19;-10
1;31;12;29;-2;-10;-7;-11
31;16;1;0;-9;-15;-1;-18
20;32;25;2;-13;-5;-3;-3
0;24;11;9;-4;-15;-13;-17
10;30;25;27;-19;0;-19;-1
41;45;11;1;-2;-6;-5;-3
49;8;42;22;-4;-4;-6;-17
40;11;30;44;-13;-19;-12;-6
2;7;4;39;-12;-9;-4;-12
34;22;42;23;-6;-7;-14;-12
40;29;15;8;-3;-6;-18;-12
7;39;38;49;-4;-3;-5;-17
36;24;49;9;0;-4;-2;-7
17;45;46;26;-2;-15;-1;-2
4;41;7;33;-1;-15;-18;-11
29;9;13;22;-18;-6;-2;-16
47;17;43;34;-10;-17;-4;-19
5;43;44;21;-16;-11;-13;-8
5;30;5;6;-16;-17;-13;-1
45;3;31;23;-16;-20;-20;-14
23;44;47;33;-11;-13;-16;-13
9;13;41;35;-7;-6;-16;-10
47;41;40;29;-2;-14;-3;-6
38;7;23;24;-8;-7;-11;-19
44;47;18;32;-10;-20;-8;-17
28;33;13;30;-16;-5;-8;-14
43;20;48;15;-11;-1;-10;-19
14;17;4;14;-11;0;-12;-16
27;33;15;36;-8;0;-13;-15
8;34;9;28;-13;-3;-8;-6
22;10;9;41;-14;-11;-17;-12
35;38;46;11;-12;-17;-20;-5
12;23;37;9;-10;-7;-6;-14
43;4;49;27;-2;-13;-2;-18
15;37;27;45;-15;-20;-9;-7
25;39;32;15;-12;-4;-14;-9
29;16;1;10;-8;-1;-6;-3
21;4;23;43;-16;-19;-10;-19
6;19;37;23;-18;-13;-6;0
13;2;3;28;-19;0;-3;-4
34;37;25;20;-3;-8;-5;-15
34;20;8;46;-19;-14;-18;-15
13;16;32;13;-5;-4;-14;-2
48;23;35;20;-12;-11;-20;-7
47;27;23;42;-2;-16;-3;-2
13;34;49;12;-6;-19;-18;-9
15;25;44;28;-8;-16;-6;-1
49;42;46;29;-13;-13;-12;-10
48;49;30;34;-13;-16;-19;-11
32;21;43;14;-8;-14;-18;-16
32;13;6;37;-13;-8;-8;-20
27;22;49;0;-7;-6;-4;-13
38;34;7;40;-19;-11;-1;-5
13;35;43;10;-3;-11;-4;-19
35;21;11;9;0;-7;-18;-20
39;34;1;30;-10;-15;-1;-12
46;16;27;10;-8;-9;-13;-2
26;19;1;22;-3;-20;-10;-20
15;34;28;5;0;-12;-14;-13
7;42;38;22;-12;-16;-17;-7
0;6;2;37;-18;-16;-20;-10
19;38;22;10;-8;-12;-12;-11
21;28;10;29;-19;-16;-13;-10
39;33;24;34;-10;0;-5;-4
39;47;11;11;-12;-15;-10;-12
24;30;30;27;-12;-2;-4;-14
34;36;0;11;-16;-20;-18;0
43;17;27;2;-2;-2;-1;-3
6;1;48;29;0;-8;-5;-3
21;38;33;4;-1;-20;-1;-13
35;8;46;0;-9;-5;-10;-15
8;19;20;17;-1;-6;0;-20
7;44;21;27;-16;-11;-12;-6
27;33;15;34;-5;-18;-19;-8
9;17;37;48;-18;-13;-9;-2
37;18;43;21;-12;-19;-9;-5
43;23;25;5;-5;-8;-18;-11
15;2;31;33;-11;-12;-3;-20
32;8;27;28;-6;-4;-18;0
25;48;22;37;-9;-7;-4;-9
19;37;45;42;0;0;-1;-6
47;37;20;32;-5;-19;-14;-16
29;5;46;26;-18;-15;-15;0
25;46;24;5;-12;-3;-8;-11
30;11;32;21;-19;-7;-18;-13
43;45;35;12;-2;-11;-12;-19
27;38;24;33;-12;-9;-15;-2
39;18;4;6;-11;-18;-13;-19
36;33;28;42;-1;-5;-2;-14
46;29;35;41;-4;-18;-5;-19
46;48;47;1;0;-2;-13;-20
7;30;16;13;-6;-14;-2;-7
5;32;49;17;-19;-8;-5;-12
31;18;49;12;-9;-18;-2;-8
3;12;8;29;-7;-17;-2;-1
47;41;35;37;-8;-2;-9;-14
24;2;7;48;-5;-6;-19;-5
22;26;2;20;-4;-17;-14;-5
10;20;42;19;-2;-2;-13;-11
47;14;9;5;-10;-20;-3;-13
7;3;7;19;-9;-3;-8;-10
6;45;6;29;-8;-18;-14;-7
33;49;15;32;-1;-13;-12;-19
49;18;26;15;-18;-11;-9;-10
4;15;9;13;-12;-10;-9;-2
6;12;9;3;-17;-1;-15;-9
4;10;29;47;-17;-6;0;-9
48;19;22;9;-15;-15;-10;-2
9;15;1;18;-2;-17;-12;-12
8;37;17;41;-18;-6;-17;-10
18;31;26;7;-16;-1;-13;-11
21;6;15;37;-14;0;-4;-1
22;34;42;44;-17;-10;-9;-16
19;34;39;20;-18;-17;-18;0
19;46;44;28;-8;-9;0;-1
26;43;7;26;-14;-5;-4;-14
34;17;19;7;-19;-12;-10;-9
11;39;8;5;-20;-13;-15;-1
48;29;29;42;-15;-2;-20;-12
27;2;31;1;-10;-7;-11;-10
13;32;48;23;-15;-16;-12;-9
39;0;18;48;-19;-1;-4;-1
7;14;17;37;-3;-6;-7;-18
27;9;45;41;-11;-3;-9;-16
49;14;12;12;-11;-20;-9;-8
28;46;48;0;-13;-2;0;-6
14;10;29;11;-8;-6;-7;-2
26;7;19;47;-9;-3;-5;-10
43;47;10;24;-9;-10;-15;0
3;34;0;37;-7;-8;-5;-19
43;14;46;12;-3;-5;-12;-16
8;28;43;17;0;-2;-13;-10
12;30;45;33;-16;-2;-13;-9
19;40;16;45;-10;-4;-12;-2
45;17;11;43;-20;-16;-15;-11
32;5;41;7;-3;-10;-8;-2
0;14;0;9;-6;-12;-9;-13
4;4;18;8;-20;-16;-7;0
14;34;10;39;-8;-20;-20;-8
27;49;29;1;-8;-16;-12;-16
37;3;39;48;-20;-12;0;-2
12;19;41;23;-2;-2;-6;-17
26;22;11;25;-8;-14;-6;-8
34;26;16;27;-4;-14;-4;-13
6;40;28;44;-6;-18;-8;-19
23;17;15;29;-15;-9;-5;-7
39;41;16;26;-4;0;-20;-1
44;28;28;25;-12;-5;-9;-17
46;11;15;12;-1;-2;0;-3
38;22;33;2;-10;-14;-9;-4
6;28;27;46;-10;-2;-2;-17
46;6;34;24;-8;-3;-19;0
32;42;8;40;-16;-14;-3;-14
24;34;30;29;-5;-6;-2;-13
15;42;0;41;-13;-7;0;-19
41;8;14;45;-10;-8;-17;-9
24;48;25;31;-14;-19;-3;-7
2;24;16;35;-1;-3;-16;-8
19;28;42;22;-15;-7;-17;-9
25;45;47;41;-7;0;-18;-12
7;4;42;1;-12;-4;-10;-19
25;27;13;17;-1;-7;-12;-3
43;0;39;23;-1;-12;-5;-5
26;32;3;5;-12;-14;-6;-5
21;30;26;47;-14;-19;-4;-4
33;39;11;22;-16;-12;-4;-9
16;33;47;31;-4;-15;-1;-9
46;15;32;30;-8;-9;-9;-15
42;1;31;48;-6;-14;-3;-12
29;45;24;37;-2;-17;-9;-2
17;22;3;40;-16;-4;-14;-12
21;22;32;25;-1;-4;-1;-9
36;2;3;23;-3;0;-6;-10
10;44;44;6;-20;-6;-7;-18
19;3;35;16;-1;-4;-16;-3
26;23;43;22;-18;-12;-19;-7
2;19;45;37;-14;-2;-7;0
35;13;44;26;-5;-13;-16;-4
19;34;29;46;-3;-6;-15;-10
32;18;28;46;-15;-12;-6;-12
2;18;32;11;-2;-4;-2;-6
40;27;13;9;-7;-1;-5;-13
26;44;48;25;-2;-5;-15;-4
27;5;37;27;-6;-11;-13;-19
40;13;48;14;0;-19;-18;-14
33;25;7;8;-15;-17;-5;-13
21;33;38;19;-2;-5;-11;0
41;34;3;5;-11;-1;-1;-20
38;49;7;32;-19;-18;-4;-6
33;15;46;6;-4;-19;0;-10
25;35;12;23;-18;-19;-9;-6
42;17;33;6;-11;-6;-20;-1
1;26;24;45;-11;-2;-5;-18
25;6;16;38;-4;-3;-9;-4
28;40;36;11;-14;-4;0;-2
36;45;12;7;-8;-20;-6;-5
34;17;7;31;-11;-20;-20;-1
45;49;13;3;-10;-15;-20;-1
11;19;22;25;-2;-13;-8;-14
29;47;28;19;-20;-19;-10;-17
49;20;26;14;-4;-18;-17;-14
14;8;38;3;-14;-13;-8;-6
43;33;16;43;-2;-1;-8;0
2;30;22;49;-20;-14;-18;-1
14;40;30;17;-16;-11;-13;-10
28;12;44;12;-18;-8;0;-17
47;39;11;47;-6;-12;-10;-13
45;7;40;28;-10;-4;0;-3
40;33;19;8;-18;-11;-13;-18
6;37;13;26;-18;-5;-19;-19
24;25;13;36;-20;-13;-14;-8
26;38;38;22;-8;-3;-3;-8
31;14;18;4;0;-3;-20;-9
22;39;10;36;-6;-17;-17;-8
26;36;14;45;-6;-15;-8;-6
27;27;4;13;-2;-7;-19;-14
18;45;46;47;-17;-13;-8;-20
47;7;10;36;-20;-5;-19;-19
26;9;35;40;-17;-19;-20;-17
19;32;28;29;-16;-8;-13;-15
24;22;11;31;-19;-7;-3;-3
4;46;1;14;0;-4;-1;-18
36;23;3;42;-8;-9;-13;-19
44;22;40;37;0;-4;-9;-10
41;35;12;48;-6;-19;-20;-3
27;16;15;7;-11;-18;-9;-17
23;5;24;38;-5;-14;-19;-3
49;10;38;39;-20;-4;-12;-5
13;9;29;40;-7;-1;-4;-18
34;38;19;16;-14;-15;-5;0
48;4;21;22;-11;-2;-8;-13
37;16;38;9;-4;-3;-11;0
6;41;24;36;-12;-4;-10;-7
25;29;30;28;-7;-15;-2;-15
29;48;17;29;-17;-3;-2;-7
22;8;28;4;0;-5;-19;-2
12;4;22;12;-19;-3;-4;0
25;18;18;31;-17;-9;-18;-1
33;47;25;5;-5;-16;-4;-9
40;48;8;9;-11;-13;-7;-8
7;15;8;10;-7;-15;-2;-11
4;14;42;48;-7;-20;-18;-11
16;32;45;22;-1;-19;-20;-10
9;19;10;8;-20;-9;-5;-16
13;1;26;30;-18;-10;-8;-2
48;28;48;48;-20;-4;-17;-4
34;17;2;36;-4;-14;-15;-11
35;39;49;46;-6;-17;-16;-18
46;27;18;10;-3;-5;-19;-11
28;45;36;36;-19;-7;-7;-9
40;18;14;39;-17;-3;-5;-6
16;22;21;15;-9;-7;-4;-6
18;14;23;34;-12;-20;-9;-2
30;47;13;25;-12;-19;-12;-16
29;24;3;14;-2;-15;-3;-8
31;18;8;17;-19;-17;-6;-17
14;16;43;37;0;-10;-11;-15
43;12;28;19;-17;-4;-1;-1
15;3;26;8;-18;-2;-8;-15
39;19;2;24;-1;-7;-7;-5
29;7;48;37;-7;-10;-6;-20
15;25;11;10;-10;-13;-14;-14
13;28;10;48;-10;0;0;-13
12;6;33;6;-14;-3;-7;-2
48;9;0;44;-11;-17;-10;-20
20;35;34;14;-14;-19;-16;-18
0;27;25;49;-18;-18;0;-1
5;35;7;3;-4;-9;-12;-3
6;14;14;31;-7;-4;-18;-16
32;46;49;25;-11;-11;-1;-1
41;6;34;46;-15;-14;-19;-15
15;43;2;32;-15;-2;-14;-10
6;23;36;24;-20;-8;-11;-10
37;19;11;36;-19;-11;-9;-10
0;3;32;44;-2;-14;-13;-15
2;21;25;17;-20;-7;-14;-2
36;29;42;28;-5;-10;-15;-13
33;44;19;41;-14;0;-20;-11
21;41;44;9;-13;-18;-5;-15
49;45;8;34;-11;-16;-15;-3
2;0;18;26;-9;-4;-4;-1
29;14;45;39;-16;-15;-7;-15
33;36;31;41;-18;-14;-15;-7
22;25;31;17;-3;-19;-12;-13
34;33;13;43;-14;-9;-18;-8
10;34;3;14;-18;-4;-4;-3
0;43;0;48;0;-12;-5;-15
15;37;24;17;-19;-20;-9;-5
11;23;3;8;-18;-6;-2;-15
46;19;47;2;-9;-12;0;-1
20;47;6;25;-6;-17;-9;-17
25;10;14;22;-8;-1;-19;-10
15;13;15;10;-12;-15;-16;0
4;46;39;44;-1;-12;-15;0
45;9;23;7;-1;-6;-5;-12
48;19;0;10;-7;-13;-9;-19
24;27;7;37;-20;-20;-3;-19
18;21;28;22;-14;-12;-5;-7
24;45;25;32;-14;-8;-17;-17
27;46;13;47;-14;-3;-18;-8
26;46;21;37;-16;-5;-4;-4
21;34;6;19;-20;-8;-4;-6
39;25;43;49;-9;-13;-10;-7
35;40;21;14;-12;-10;-3;-15
18;37;24;22;-9;-16;-9;0
34;29;47;0;-12;-13;-20;-14
2;29;8;4;-16;-2;-6;-7
37;39;4;32;-2;-19;-11;-18
22;23;17;7;-13;-15;0;-7
