451;260;197;49;284;55
288;273;247;222;267;341
417;242;49;154;135;41
46;201;307;270;119;466
129;73;294;189;787;50
47;23;482;167;308;82
113;73;181;123;347;281
156;152;522;132;202;572
107;44;484;48;153;71
127;138;161;114;267;154
49;106;353;207;162;245
159;96;548;77;274;276
92;132;556;187;172;299
414;112;178;135;169;89
123;273;98;115;50;487
219;44;941;33;155;325
91;179;413;60;69;261
280;140;340;48;130;138
233;174;336;139;225;700
22;143;146;586;58;641
166;148;81;76;99;91
185;79;101;320;504;136
491;389;256;102;192;139
252;304;145;95;156;227
425;132;357;15;39;142
629;388;148;25;77;87
177;98;249;238;436;310
166;270;231;80;44;231
77;306;146;98;42;654
879;297;136;38;154;22
191;253;50;139;109;69
76;225;76;330;147;526
41;64;76;321;184;126
233;125;274;88;150;205
113;154;498;77;41;596
248;245;133;29;54;181
21;54;98;161;100;305
385;81;538;58;302;78
175;30;833;41;117;241
285;655;86;258;121;244
176;522;33;456;62;300
275;184;102;80;153;90
177;122;95;154;212;176
216;431;86;103;128;69
60;63;388;121;201;141
704;396;117;182;179;118
332;270;82;51;57;81
273;411;69;51;92;117
209;102;131;158;571;105
83;145;58;570;149;93
222;229;182;122;115;376
149;418;28;124;96;54
148;133;128;68;52;490
134;90;593;77;125;369
143;178;183;67;44;161
65;279;147;553;284;236
66;104;91;174;94;174
63;82;40;749;476;68
407;386;103;36;113;60
229;56;288;187;165;122
138;100;771;296;150;341
448;466;252;137;39;194
114;63;142;150;305;103
315;389;77;175;51;211
480;159;519;29;282;62
265;75;447;54;470;49
48;30;92;222;461;123
198;196;362;31;61;186
36;378;78;533;225;424
28;140;106;370;132;278
294;143;114;52;142;68
316;68;269;38;205;214
325;108;757;99;335;141
95;191;54;421;134;116
53;31;148;179;862;94
299;604;200;81;110;79
635;184;90;98;189;57
287;634;153;345;139;246
56;413;7;307;53;62
65;41;80;543;610;95
51;88;175;300;220;288
62;35;301;141;587;96
132;98;40;389;369;74
89;86;328;164;274;202
739;149;442;31;143;59
178;399;65;76;37;229
117;150;268;774;233;233
51;66;471;58;55;385
258;217;63;81;170;66
229;428;439;275;193;281
112;110;142;131;178;176
91;196;359;152;69;708
625;93;179;79;438;50
514;493;146;44;102;136
128;593;179;448;98;364
55;151;122;394;52;516
603;326;135;83;195;49
165;334;97;93;34;217
217;146;82;117;184;52
101;286;43;201;116;167
41;64;418;247;120;225
66;137;72;137;67;116
119;183;71;106;86;73
217;103;679;108;290;355
23;94;139;563;59;346
989;193;306;97;259;296
228;325;188;154;90;271
475;186;535;88;457;69
51;335;214;390;119;775
163;871;24;91;21;147
160;441;170;402;286;298
304;35;262;235;395;82
276;367;117;113;145;81
285;227;220;219;220;161
475;147;259;124;249;52
44;23;189;251;380;171
34;28;246;86;367;88
153;46;468;126;388;189
270;110;542;226;374;92
272;98;183;75;95;273
93;275;299;133;106;293
955;167;75;68;276;82
27;126;105;733;160;295
491;122;250;81;295;43
235;120;489;105;275;222
132;64;289;233;388;270
164;42;306;215;641;58
1119;378;62;63;202;54
436;53;552;76;152;301
136;173;203;217;163;161
279;546;60;218;85;53
121;329;116;125;33;326
74;69;208;258;270;179
171;89;61;221;200;49
39;91;279;351;179;255
328;554;276;160;175;312
429;369;105;149;147;185
842;264;69;73;73;72
57;115;383;167;87;1091
148;95;343;81;289;80
133;381;126;436;367;264
127;51;295;80;262;392
427;227;128;117;91;137
256;64;780;49;380;139
199;156;80;139;541;18
114;299;113;196;56;235
159;75;622;52;172;187
63;38;297;139;542;173
40;110;140;240;173;627
43;97;63;451;458;131
72;197;102;224;203;237
131;109;438;105;183;655
114;87;309;108;110;179
37;58;231;198;106;661
238;554;93;93;135;115
106;137;440;39;72;178
408;448;143;196;289;104
62;26;418;259;198;193
333;204;259;91;88;325
88;295;21;330;59;50
91;225;154;702;318;203
123;99;125;194;318;42
85;259;78;54;37;162
227;276;94;116;136;121
191;164;147;148;471;134
90;72;289;111;77;217
185;70;588;121;177;140
592;457;234;144;325;162
608;223;257;118;190;206
306;187;135;40;92;79
83;439;21;290;142;187
104;165;28;163;339;31
83;25;330;213;118;127
79;207;160;72;86;127
211;382;529;162;76;181
351;365;157;427;199;98
91;70;346;123;334;359
221;171;120;34;62;114
177;439;94;172;140;275
232;346;190;64;119;130
270;85;751;27;102;136
66;120;82;195;93;157
49;165;111;236;66;358
214;821;154;96;37;246
83;60;338;52;155;198
83;341;160;490;122;742
125;141;94;217;185;164
245;73;607;48;228;359
328;118;672;79;136;242
337;89;574;171;290;241
116;89;60;221;755;52
147;149;375;257;187;466
245;165;147;56;47;211
121;398;307;158;25;360
189;168;132;210;146;57
44;115;384;217;59;448
227;406;187;488;309;235
232;46;84;235;599;27
122;166;175;70;47;170
46;101;449;187;124;375
392;261;174;111;261;47
252;317;611;164;60;333
28;88;121;393;115;253
791;468;130;39;76;79
236;240;48;167;55;176
772;232;181;94;287;35
121;168;19;297;221;23
109;59;273;217;152;413
59;292;231;123;34;819
140;83;602;33;52;170
340;146;536;56;279;211
59;149;150;355;220;139
33;107;53;766;275;115
88;125;65;266;81;167
90;87;273;218;208;99
82;419;124;75;26;233
277;44;510;132;582;113
45;152;109;251;77;363
487;542;74;282;173;130
128;721;33;616;45;172
123;116;18;394;371;54
243;134;448;37;99;169
356;166;382;95;152;148
82;59;184;44;64;136
189;407;76;184;327;65
292;154;139;36;111;141
312;556;273;92;57;227
205;407;127;127;50;486
312;494;54;357;123;175
138;336;58;141;146;180
141;209;210;529;673;154
93;92;70;130;160;126
240;971;33;79;61;71
305;188;82;125;117;74
362;513;147;81;63;389
87;112;284;128;112;128
37;58;227;113;170;255
99;359;153;522;48;712
66;109;229;37;44;206
192;35;117;123;482;41
367;275;177;387;262;367
264;148;189;163;410;97
136;203;68;102;122;55
63;120;77;149;75;207
30;38;100;304;275;119
149;260;387;296;174;148
54;147;59;150;43;450
982;326;228;154;202;224
257;543;70;101;63;165
89;89;218;111;152;572
491;439;150;68;243;78
208;183;190;460;211;126
203;326;598;99;151;483
29;61;332;113;78;873
296;228;371;362;476;220
76;38;377;69;89;426
195;34;604;80;372;121
42;30;603;106;134;312
179;361;227;117;84;142
196;333;162;208;42;220
52;148;392;74;100;362
40;124;111;399;178;270
166;438;90;157;36;296
62;297;55;787;107;550
144;565;26;337;91;166
195;286;202;378;389;90
79;60;172;143;170;76
80;77;334;48;95;317
155;291;111;363;498;364
317;234;489;20;84;75
321;44;172;274;500;41
179;158;255;40;199;405
591;270;440;156;303;112
157;213;188;190;217;540
32;260;95;482;204;603
135;356;58;535;229;162
90;73;292;172;401;149
593;134;143;27;93;97
488;300;406;136;320;220
40;571;28;656;148;363
67;26;585;200;266;130
65;32;111;474;370;136
476;147;239;50;214;182
134;199;304;81;65;689
213;185;230;151;271;208
48;212;28;158;58;138
120;144;73;67;96;97
624;97;252;182;632;48
220;332;73;175;162;57
52;119;133;402;355;195
66;23;623;61;292;169
65;121;99;706;473;209
199;187;84;255;121;52
36;111;47;616;277;204
294;144;130;212;333;42
145;46;239;145;194;120
183;224;71;103;206;54
341;219;332;175;162;391
165;157;131;674;247;137
69;205;76;279;165;532
152;1037;13;159;31;71
252;478;96;206;28;165
319;105;150;52;158;27
23;111;84;549;153;342
140;29;407;205;681;63
315;68;189;433;666;146
137;186;103;154;84;425
380;458;159;189;141;202
131;204;79;129;82;90
94;331;158;294;35;642
205;114;84;339;354;53
82;266;74;166;101;190
789;404;73;68;111;44
684;272;89;326;115;357
727;668;109;136;78;119
191;370;74;98;79;94
142;195;256;55;17;272
499;664;105;54;36;130
75;139;138;708;307;243
165;57;198;122;1128;91
315;341;52;67;167;50
335;226;30;232;158;38
573;368;209;56;370;58
229;378;87;203;74;265
404;559;32;107;51;109
54;494;60;508;87;514
102;149;174;194;107;828
390;54;135;263;477;101
148;185;120;462;403;119
175;143;25;484;324;54
147;85;664;40;195;328
27;8;283;109;231;126
105;113;86;188;309;170
341;64;264;123;539;60
157;409;34;377;226;83
113;24;397;79;386;201
240;128;187;390;317;172
645;213;109;118;317;41
122;213;101;58;40;363
130;483;93;217;133;233
318;325;140;30;18;202
164;450;32;187;128;141
73;184;44;292;82;135
84;333;73;174;49;228
203;215;162;228;256;335
408;134;321;172;311;192
199;176;59;225;520;41
162;26;209;163;804;50
384;409;71;221;281;88
268;33;257;37;280;75
149;90;66;132;116;85
208;710;177;320;88;276
458;301;384;136;413;188
40;107;433;94;33;810
136;222;172;399;559;206
141;130;728;80;110;209
108;228;50;567;198;234
163;262;43;809;135;187
192;45;315;128;331;128
51;97;191;242;100;410
396;322;202;46;102;173
165;46;86;378;485;48
547;389;165;47;133;52
156;344;196;89;39;134
219;710;35;157;65;199
145;456;68;143;74;122
350;511;180;228;222;177
114;68;177;628;367;222
112;430;185;98;78;640
22;91;48;961;174;194
275;357;100;183;77;194
18;128;173;464;88;459
336;581;69;328;99;82
244;583;88;192;203;86
353;463;151;283;143;222
260;99;452;57;69;133
34;110;298;165;110;559
1003;180;286;26;272;78
416;405;110;188;453;42
299;91;74;373;455;45
597;68;592;34;240;186
272;123;275;19;35;96
237;766;36;160;89;69
112;131;40;343;170;16
290;590;53;468;84;430
307;269;76;175;116;48
410;144;59;119;354;39
48;103;233;395;339;201
84;72;575;95;58;400
64;144;235;137;88;382
209;317;317;90;58;478
132;122;39;189;192;66
336;253;40;100;198;34
328;200;281;82;119;326
232;256;66;75;90;53
122;224;255;231;93;275
95;52;358;238;257;96
241;160;401;38;85;157
20;160;94;366;154;389
86;66;291;131;168;91
81;51;134;307;182;249
709;163;467;39;142;52
62;154;106;271;147;333
91;116;115;135;535;61
78;120;219;89;113;265
37;232;299;209;51;657
123;149;81;119;261;76
466;141;610;35;249;87
215;1009;39;203;29;235
83;68;172;148;276;226
128;393;129;474;391;298
321;104;588;98;386;236
33;167;41;708;209;332
51;80;129;190;120;102
127;174;58;336;243;48
117;22;1138;15;125;202
72;254;29;758;106;68
166;79;256;60;165;106
129;62;374;42;113;207
115;132;136;230;216;73
61;454;93;604;67;273
88;94;354;222;83;121
205;517;142;259;123;302
359;390;77;138;219;52
301;162;63;285;527;58
135;837;64;298;65;313
39;76;203;253;158;378
93;117;71;463;310;30
240;32;259;239;920;23
48;277;111;296;51;716
625;414;226;111;174;128
90;159;131;304;266;538
349;50;101;259;629;50
607;686;144;124;140;108
107;147;227;53;21;237
122;257;57;365;245;128
201;304;308;178;176;122
62;67;952;29;88;516
218;147;250;207;555;172
27;80;97;568;87;186
268;220;293;116;374;638
37;88;467;82;65;1106
263;242;68;153;130;30
115;112;67;165;264;105
50;72;59;441;519;218
252;318;216;296;251;275
248;105;306;158;191;86
124;67;229;225;70;505
710;214;166;61;113;72
1348;263;72;19;108;19
493;404;152;413;137;212
432;78;102;33;232;65
119;78;81;317;160;175
234;345;104;181;91;298
318;564;81;50;67;45
457;155;463;55;130;106
82;434;30;496;41;218
213;663;44;259;99;40
588;526;95;73;167;102
197;201;78;194;96;329
364;142;136;227;629;115
152;142;262;198;162;90
198;545;853;92;84;155
110;237;89;90;43;234
87;201;174;584;229;262
156;396;196;200;87;292
105;100;164;124;123;205
340;324;69;69;76;61
446;421;98;495;185;157
48;36;322;112;149;415
72;388;107;93;38;440
364;721;125;183;112;122
139;201;180;51;16;312
304;49;298;99;334;42
286;256;132;232;267;103
87;148;419;221;461;197
311;62;291;152;716;55
461;270;109;282;292;36
432;147;81;93;164;26
206;376;477;280;96;442
50;36;373;164;248;101
226;349;224;51;32;167
65;82;99;232;199;165
42;110;125;212;174;149
187;465;41;349;74;166
79;350;81;54;10;407
176;371;185;600;207;152
281;272;259;142;123;318
257;1030;30;298;37;239
84;113;77;582;336;155
57;171;25;762;289;208
56;166;98;151;143;76
68;489;23;436;138;72
233;52;532;84;261;111
467;135;176;183;355;138
422;455;148;239;191;260
138;586;83;97;77;234
130;307;39;116;105;51
65;201;67;138;56;319
683;162;102;123;276;36
73;211;94;140;113;81
166;233;132;214;201;256
287;82;86;98;321;33
151;113;171;412;443;378
139;329;50;151;133;132
85;39;273;65;368;153
682;82;205;25;151;70
153;107;103;194;389;99
258;157;43;169;140;43
99;95;133;88;108;120
65;419;170;115;22;641
74;316;162;75;36;253
92;278;248;379;149;526
91;423;107;149;38;822
95;364;113;53;22;409
185;334;102;132;123;126
142;213;141;128;62;364
233;655;94;112;57;239
446;480;63;103;71;69
287;85;494;24;94;276
54;115;168;189;113;413
79;105;43;276;393;65
48;91;83;287;295;318
197;110;328;45;32;161
284;624;26;170;60;117
131;71;414;55;55;239
318;345;65;59;39;53
140;345;111;341;107;206
152;181;347;67;149;231
150;147;79;190;181;41
200;295;108;244;103;432
121;760;28;195;61;176
130;70;232;150;392;79
75;409;141;49;7;573
293;225;140;40;141;84
46;102;489;57;89;480
29;70;123;402;118;360
148;92;71;432;179;69
738;146;184;101;226;81
428;493;114;61;86;133
42;59;141;164;165;94
177;729;84;65;21;235
82;88;188;514;267;361
405;211;79;236;113;82
662;141;307;146;292;105
533;215;408;65;413;142
115;54;62;79;167;76
474;100;60;91;240;34
194;110;86;232;196;100
12;60;62;590;140;318
171;177;143;119;144;295
105;389;152;231;62;695
272;92;461;131;106;256
54;213;238;544;239;323
97;272;138;603;162;188
59;35;201;334;349;178
61;74;154;110;119;210
119;161;193;352;81;688
33;148;225;192;132;327
159;75;1234;154;181;280
20;205;56;1069;469;97
169;96;59;384;150;64
91;223;251;370;82;846
54;210;78;567;240;126
205;314;196;108;58;312
224;148;725;38;98;88
523;297;244;59;306;78
97;56;284;251;276;101
206;171;694;18;83;315
111;140;250;433;390;214
598;461;60;105;166;19
240;214;95;118;272;59
64;134;137;179;381;201
254;174;314;36;97;114
199;101;384;30;134;350
109;52;182;88;322;76
77;181;144;122;144;192
132;158;308;67;91;333
328;297;48;288;171;77
295;221;86;93;64;53
217;440;298;221;257;323
499;73;366;84;570;121
273;57;450;165;304;258
480;360;160;103;38;99
167;93;293;102;1263;193
40;78;83;157;113;212
113;307;177;89;114;381
54;66;192;65;86;120
492;219;38;242;180;94
270;34;790;28;375;206
113;88;90;494;631;54
77;408;57;384;122;97
40;315;48;1019;87;434
142;60;262;114;204;114
123;280;279;36;39;254
939;635;104;81;129;69
205;307;284;30;53;306
54;108;211;218;92;180
182;55;557;130;393;105
118;42;160;89;98;65
258;87;363;236;246;229
51;203;15;924;143;61
820;133;82;63;323;19
46;37;276;91;144;116
393;637;215;118;158;170
216;331;61;361;371;31
25;101;361;92;100;576
67;30;245;220;314;156
634;220;135;205;181;86
347;254;174;147;703;55
611;749;79;284;152;212
147;91;199;171;536;88
204;287;111;354;513;252
269;79;52;146;516;10
24;59;206;264;136;352
104;324;84;72;25;749
127;86;93;563;368;92
35;274;174;218;46;380
238;134;268;181;135;277
136;85;94;274;177;96
539;238;145;62;174;20
168;605;57;486;214;156
145;135;210;420;305;218
212;329;108;151;41;288
172;125;129;60;83;106
134;138;415;185;114;402
33;258;115;176;40;560
59;67;272;86;47;652
56;108;164;443;372;100
780;158;252;60;226;115
65;121;162;57;71;502
153;169;133;115;102;200
217;240;440;48;107;396
195;287;368;155;90;300
511;317;113;200;346;121
281;131;410;64;118;149
17;49;163;184;131;260
164;141;422;131;215;105
89;69;234;208;174;506
929;526;57;50;116;65
45;128;325;319;169;392
955;256;128;51;82;154
88;62;517;46;61;677
744;175;403;50;501;66
158;183;216;52;51;168
61;77;61;266;202;117
339;362;120;164;181;202
213;310;444;112;202;454
47;100;402;126;60;307
267;183;368;47;63;552
38;75;204;177;242;161
197;57;832;183;225;182
87;344;106;95;29;147
146;114;207;174;96;145
582;129;238;127;417;140
367;297;248;380;282;318
73;336;31;320;48;56
193;393;163;61;38;214
406;309;178;45;119;67
48;343;181;147;35;671
154;366;58;98;83;124
82;58;115;138;83;132
99;68;59;180;215;44
102;16;365;182;238;184
365;341;65;305;354;135
52;30;332;47;45;221
51;322;29;688;169;262
597;540;160;61;148;95
459;339;236;51;114;69
477;666;78;96;278;163
106;379;49;459;247;53
131;231;59;458;151;183
360;342;259;112;145;279
223;143;255;317;390;59
673;335;171;55;89;210
510;137;258;52;216;55
73;131;122;133;99;348
271;370;128;176;36;385
118;56;626;144;141;299
44;37;147;691;402;117
39;79;94;428;393;178
155;163;255;361;288;464
126;744;62;202;43;491
142;183;89;145;271;46
77;432;23;557;170;158
130;107;307;360;420;145
488;161;134;152;123;166
332;182;531;68;55;198
79;365;99;186;86;186
25;16;263;168;189;242
142;380;177;100;34;325
321;278;129;254;318;216
136;112;289;21;21;162
161;272;116;291;519;155
129;558;51;388;57;512
127;276;84;82;65;96
210;301;236;249;59;379
134;147;53;350;259;34
481;618;143;68;144;146
90;281;98;249;92;165
156;151;35;189;128;49
207;266;343;134;240;156
265;140;502;85;453;110
132;46;74;136;155;75
430;477;28;75;80;76
1028;131;204;28;91;31
17;24;148;250;213;99
284;138;287;121;194;82
281;124;327;27;80;239
153;347;107;394;308;70
54;56;69;334;224;88
187;43;178;145;275;58
125;99;70;544;380;56
553;227;347;87;475;118
209;178;263;74;215;106
395;365;144;95;264;62
358;50;806;25;201;148
60;33;117;369;254;98
251;169;158;355;737;194
193;102;278;82;120;290
148;120;453;54;128;94
189;38;92;170;1048;23
209;254;19;129;201;47
125;77;121;574;277;149
243;163;403;12;44;171
136;138;272;190;120;383
83;50;366;100;218;61
494;144;361;176;127;476
190;189;370;79;291;210
576;239;398;45;190;211
230;295;60;172;176;57
184;103;351;82;113;336
54;104;390;160;39;801
176;228;132;51;103;100
86;194;339;144;70;782
39;173;96;387;210;211
230;357;39;158;293;92
78;69;64;245;246;65
137;59;379;104;112;120
282;407;137;200;161;256
65;195;50;91;35;384
36;221;31;1129;327;212
147;770;115;225;92;285
164;250;206;214;67;785
36;55;183;373;125;291
246;123;80;95;346;54
285;133;40;115;525;46
46;219;121;378;98;408
225;308;21;100;155;39
450;442;49;84;250;35
325;99;409;51;136;152
780;177;347;54;182;33
36;54;301;101;339;252
139;111;179;176;639;75
29;185;200;456;82;478
441;218;348;274;221;381
309;37;171;167;1199;24
49;50;119;123;329;162
220;469;76;129;117;76
78;237;104;419;102;428
223;21;258;113;1224;33
91;100;94;135;379;128
110;250;53;309;93;118
199;413;130;118;65;255
360;252;48;81;54;91
59;258;184;173;58;117
634;180;338;21;80;103
198;219;301;103;17;577
112;207;53;246;113;78
322;155;264;220;163;273
240;360;60;108;138;44
207;133;413;305;460;261
243;571;121;339;64;364
201;529;40;256;70;145
225;180;263;129;170;409
433;259;349;129;442;267
263;114;52;128;187;41
431;243;176;64;205;55
235;93;272;265;610;132
240;147;238;452;544;77
57;116;209;418;401;222
109;189;323;338;327;415
36;71;202;439;99;230
90;152;115;182;169;115
275;102;144;175;360;81
455;94;177;171;293;136
92;328;153;98;33;673
147;235;656;123;73;376
106;146;410;459;191;470
79;876;115;291;87;305
118;546;33;212;61;112
107;28;187;133;402;243
267;196;81;154;98;266
961;137;345;35;242;62
44;164;136;194;47;1252
57;10;456;136;372;91
428;253;103;573;332;95
80;91;146;152;118;111
479;48;207;109;618;55
156;167;99;172;155;48
60;323;73;195;86;155
108;91;122;187;56;90
173;327;35;150;301;27
182;202;138;530;137;204
342;181;133;26;105;96
173;166;127;204;248;42
157;88;159;407;352;116
61;306;90;343;136;482
333;207;344;382;263;425
134;81;336;109;119;257
192;66;298;85;324;317
218;469;245;321;104;660
56;209;208;95;36;836
100;155;238;114;67;344
112;90;127;266;384;328
69;52;375;240;170;170
65;431;106;679;41;505
163;362;76;386;227;277
248;71;63;232;433;23
52;220;104;589;106;479
430;121;150;147;570;120
187;513;127;92;78;140
262;248;294;327;384;312
93;118;74;113;96;56
119;257;79;701;389;113
62;225;9;611;187;56
130;34;589;44;140;255
133;147;179;212;409;381
145;29;112;276;551;34
390;439;444;67;84;195
30;100;173;216;98;592
155;158;147;47;51;176
334;123;136;48;109;144
65;545;31;778;160;403
150;79;352;177;228;143
127;41;444;38;164;114
620;241;199;63;170;137
102;56;69;541;764;100
87;223;297;338;169;438
17;84;245;200;86;424
51;89;340;219;181;454
313;101;666;126;384;167
266;44;713;46;393;374
733;202;318;100;160;106
245;134;235;121;152;65
490;139;234;85;160;102
229;88;542;50;129;185
141;387;243;449;96;409
144;49;1000;95;166;227
94;93;45;378;312;32
78;268;67;214;34;402
73;322;167;184;146;340
149;130;197;197;152;88
789;477;143;143;79;118
89;250;42;706;130;152
179;79;184;32;100;93
303;241;366;27;42;138
229;608;54;264;135;172
377;75;57;94;259;21
80;73;265;131;120;103
189;89;507;22;112;309
103;57;307;78;127;364
113;14;529;95;163;215
213;104;251;34;41;226
197;163;393;357;440;160
89;160;164;484;566;305
43;137;264;386;221;317
288;29;844;50;189;302
209;203;63;480;314;137
132;249;260;159;89;500
132;415;75;164;66;648
242;238;238;67;99;98
36;278;62;132;63;233
44;23;245;140;484;92
147;180;22;272;192;20
33;187;306;311;122;469
142;89;56;489;698;45
185;195;57;170;94;112
67;44;211;166;179;167
359;513;103;86;132;144
521;125;353;39;249;82
67;499;48;187;83;88
93;55;380;61;332;96
153;387;22;263;225;36
212;145;157;378;652;96
574;71;178;48;49;293
247;145;325;316;273;549
175;57;60;68;203;46
99;169;149;129;98;119
134;302;148;64;64;110
218;279;110;48;31;355
31;11;306;149;329;104
60;322;34;664;210;170
118;48;441;138;210;160
130;170;590;28;67;213
193;51;503;95;476;146
207;84;435;261;364;172
141;543;93;175;26;274
766;121;239;31;58;95
366;311;127;27;22;245
199;748;165;394;97;311
189;135;40;408;301;85
320;48;304;55;412;60
108;207;716;139;60;494
171;59;176;75;174;89
181;729;53;58;23;243
429;219;83;162;377;59
157;243;266;242;184;250
241;102;615;118;448;231
155;65;79;299;279;105
130;41;282;132;252;472
20;96;119;577;161;258
622;145;316;82;246;87
71;123;930;137;153;353
102;45;118;117;261;53
45;166;22;660;506;44
93;91;106;151;287;164
171;60;248;350;409;61
109;131;90;469;288;209
125;108;147;105;200;232
144;200;100;68;51;368
46;55;395;110;163;309
112;100;177;149;335;249
166;481;90;104;59;121
660;364;66;136;185;55
225;69;538;34;204;70
595;158;117;76;212;55
337;605;95;295;101;121
386;101;86;193;310;26
366;86;157;99;436;65
168;184;111;439;111;139
52;300;56;55;19;231
959;141;310;45;268;52
173;89;238;45;174;105
156;209;32;243;86;92
166;156;188;409;548;168
10;105;125;410;80;307
455;72;394;123;366;52
29;236;206;381;97;712
250;304;58;135;139;29
1014;173;220;54;278;76
96;391;74;579;131;259
88;379;65;264;66;279
245;424;31;141;141;33
136;113;213;91;589;515
328;317;250;101;371;78
134;133;148;176;92;133
116;191;410;307;105;318
276;352;67;228;493;93
71;457;27;380;141;146
185;499;100;376;135;511
198;275;197;267;576;183
145;62;800;133;186;257
526;118;403;116;437;22
178;593;47;221;76;65
74;343;186;137;70;436
36;165;168;576;88;389
106;36;634;87;308;76
69;433;194;172;50;532
54;129;162;314;68;438
31;101;148;169;79;856
161;156;152;234;310;145
210;306;227;462;402;187
236;413;76;531;170;340
228;237;20;224;408;35
652;225;166;93;414;49
301;153;308;148;200;319
113;9;457;78;476;101
217;67;84;173;458;41
83;131;107;227;172;70
624;277;172;20;79;68
165;135;123;109;136;259
561;200;150;75;108;261
91;25;167;418;626;97
65;221;66;603;269;71
112;159;78;245;313;135
189;224;51;659;111;109
87;69;176;62;93;218
134;148;293;50;56;629
78;70;187;162;132;414
135;115;38;304;374;65
943;539;172;78;210;59
60;302;62;453;79;255
115;319;26;259;160;49
71;189;487;69;78;564
231;244;91;248;247;199
179;80;465;11;47;128
484;406;120;185;304;122
39;270;97;493;161;405
256;172;131;120;88;252
100;279;38;627;335;180
478;157;556;26;291;157
373;249;56;363;343;131
95;312;55;661;219;281
166;317;69;73;133;65
42;427;148;281;73;464
275;415;154;88;50;215
169;304;49;299;433;59
57;582;129;149;60;354
229;228;48;214;306;83
244;127;214;220;743;94
83;36;148;166;210;282
273;473;326;367;134;341
81;264;264;186;121;173
133;395;108;179;80;174
48;235;36;753;346;272
108;548;73;77;12;106
129;174;74;210;89;140
271;69;442;199;355;258
130;292;44;319;84;106
95;259;221;98;98;156
49;71;366;178;334;525
114;214;520;240;90;368
109;51;90;593;771;59
537;74;646;71;265;83
470;216;155;264;430;145
77;71;329;211;229;263
186;770;176;206;133;169
227;257;91;150;186;60
292;419;31;267;166;101
148;132;352;154;274;245
39;85;112;444;212;187
587;231;330;52;139;111
56;95;212;133;113;549
268;82;125;117;363;14
307;140;33;275;189;45
80;54;303;62;167;133
331;36;272;100;811;39
228;591;86;144;98;89
659;73;343;128;499;59
55;93;297;206;202;442
106;167;116;214;221;158
220;96;222;159;405;188
266;599;54;405;195;278
106;63;103;136;180;66
577;745;36;130;55;261
252;216;110;77;67;189
167;177;118;123;83;142
141;619;26;454;182;196
842;166;388;15;179;56
216;405;188;93;41;403
180;79;172;108;128;155
543;274;141;124;202;63
148;175;82;226;159;127
311;172;132;157;113;474
104;28;420;37;259;88
48;128;134;149;50;350
74;278;79;325;55;375
72;273;89;797;162;291
69;19;397;123;383;175
245;109;338;60;80;90
54;177;202;250;65;578
231;342;187;52;49;100
101;190;87;133;106;91
22;38;79;238;154;340
98;81;105;283;407;124
132;144;135;103;247;201
191;123;123;113;205;72
60;95;302;305;346;140
430;503;339;53;163;112
271;155;97;197;466;124
61;311;367;317;165;290
100;213;61;300;258;187
484;202;161;44;62;80
118;472;114;299;91;472
386;813;41;107;41;97
400;72;302;90;136;143
80;44;655;78;189;379
169;139;63;164;129;45
90;267;118;240;45;434
237;85;658;82;118;148
61;84;240;97;136;369
165;72;526;41;84;185
156;85;576;79;138;184
31;108;149;726;210;333
65;321;25;527;273;110
87;102;109;369;241;94
278;313;147;41;39;153
88;119;39;356;569;54
119;36;470;53;158;118
122;538;144;54;35;261
84;112;256;185;298;173
146;128;84;128;71;200
150;45;442;80;144;52
40;48;189;219;175;517
216;122;104;103;173;194
372;156;521;175;206;94
231;133;295;238;609;147
126;177;202;723;346;299
704;220;136;139;218;41
163;202;77;314;73;192
83;34;78;290;616;72
123;225;164;237;284;209
76;15;173;455;524;81
78;36;319;186;224;183
182;324;69;179;76;148
241;125;488;81;137;269
35;293;210;285;63;642
198;284;39;101;288;60
315;136;104;56;91;135
374;193;275;201;376;193
105;59;215;150;84;162
467;247;61;67;64;73
145;94;356;244;354;159
227;97;371;145;98;386
347;55;299;198;839;62
134;201;406;97;36;264
131;91;97;195;226;58
190;110;99;259;1016;50
253;108;293;202;168;145
121;37;650;46;246;241
20;41;165;383;137;182
120;210;35;93;177;41
36;76;72;794;547;74
538;146;201;27;110;105
359;104;60;111;234;18
85;106;49;530;196;48
113;230;15;251;95;36
83;228;54;610;126;205
49;32;175;308;254;261
73;299;53;681;99;331
143;30;557;77;258;313
158;60;576;132;307;113
244;861;37;257;96;163
533;70;662;13;130;111
659;313;150;52;118;40
124;158;146;143;173;180
378;34;507;200;546;86
181;117;772;60;147;297
186;286;172;141;152;272
451;105;449;59;275;129
695;401;64;229;109;106
42;16;248;127;585;49
29;153;270;188;66;692
129;534;36;201;107;154
216;152;176;102;109;628
156;252;55;188;103;124
49;159;149;235;95;327
164;289;198;116;40;264
336;287;288;137;64;475
412;157;199;296;484;170
385;119;470;30;153;130
137;492;68;514;227;85
274;182;53;119;146;48
105;155;68;177;119;103
124;116;68;93;157;89
274;230;187;40;93;142
53;216;113;758;132;321
74;50;59;512;459;172
551;160;104;51;86;115
192;109;447;62;71;134
412;357;133;278;178;52
97;88;193;146;123;204
160;403;41;251;35;378
37;186;228;517;65;710
147;71;211;363;223;169
376;145;152;181;132;216
205;281;122;285;131;152
73;162;221;302;278;190
48;90;137;649;199;123
487;351;365;153;188;261
244;153;135;81;187;51
598;88;323;289;370;146
239;65;479;95;158;129
