98;24;18;10;122;42;64;38;44;63;60;6;55;27;24;31
8;5;18;12;3;8;21;9;23;35;27;13;24;19;19;19
1;5;15;50;13;30;17;137;36;13;6;11;88;28;37;10
7;31;25;6;16;104;13;16;6;3;11;23;28;26;2;6
25;6;6;3;9;62;53;35;40;11;67;9;66;39;43;120
42;82;60;31;147;53;23;12;23;82;27;20;25;12;19;3
11;15;107;17;7;231;71;16;17;41;6;4;12;157;39;39
43;61;4;25;43;13;14;43;31;41;7;7;10;5;52;3
10;5;7;38;4;18;10;124;36;5;21;8;43;28;44;31
37;16;6;66;43;6;5;23;87;43;15;0;4;6;110;11
88;131;135;99;113;75;36;97;24;72;40;132;90;44;29;110
9;5;18;10;30;76;11;86;15;40;5;5;41;62;58;59
3;117;62;62;80;57;10;38;12;43;15;39;33;9;14;6
63;33;7;10;118;41;23;33;6;73;38;9;194;21;42;72
3;0;18;6;25;247;38;53;10;15;12;2;31;289;67;30
18;7;26;2;35;43;10;9;2;52;22;9;64;44;28;111
77;48;14;69;21;8;27;51;139;50;17;16;17;37;340;27
35;68;162;7;19;41;15;13;8;72;8;17;10;103;22;31
29;33;18;54;88;128;34;233;144;19;38;65;156;33;72;12
30;1;16;0;10;21;62;1;5;16;38;2;16;40;3;31
68;19;39;132;11;24;38;66;78;14;32;29;13;14;90;33
61;10;29;25;14;18;58;52;182;43;142;16;10;21;53;93
32;41;30;162;32;8;31;78;78;19;32;50;9;25;79;7
77;123;17;140;17;1;42;32;159;49;29;25;7;4;29;17
29;24;19;18;12;10;15;11;8;14;6;7;5;13;12;8
6;44;23;30;24;11;17;7;6;14;13;23;4;18;13;10
161;218;22;25;58;10;30;14;42;23;76;62;44;7;0;7
10;4;33;39;10;24;20;52;21;4;49;15;44;13;37;13
29;17;4;4;16;6;20;3;6;158;12;8;8;46;20;109
21;12;18;8;10;12;70;4;20;11;58;23;43;31;2;40
9;49;44;135;53;31;64;155;96;82;7;27;34;41;20;14
48;51;95;33;37;21;26;7;12;11;12;51;21;26;7;5
1;7;39;6;3;21;23;0;2;24;5;33;6;193;10;31
12;72;2;33;38;3;5;12;48;166;7;2;7;21;55;36
91;4;27;8;8;31;96;43;106;56;164;38;35;71;83;155
1;30;53;100;36;95;7;111;8;16;0;50;38;53;52;46
5;15;17;10;10;36;9;5;3;63;22;8;13;130;25;183
41;79;91;52;8;15;24;6;31;16;37;133;47;9;19;10
6;5;6;10;4;3;3;24;28;2;10;22;32;14;50;32
11;5;2;27;17;8;0;21;29;53;0;5;8;39;102;23
95;5;14;3;121;31;81;15;4;125;14;4;7;37;8;18
15;17;13;149;45;46;19;205;101;48;5;17;50;17;178;34
31;13;30;24;33;31;69;14;23;10;24;11;24;20;15;10
5;28;11;16;12;4;7;10;7;56;7;16;10;25;42;56
35;26;16;9;39;16;41;39;58;40;12;7;10;9;12;8
21;34;10;42;23;5;4;42;15;109;17;17;20;37;88;61
33;81;22;119;22;13;4;80;47;30;46;53;60;12;30;41
21;45;131;61;13;138;69;13;11;28;11;54;14;112;24;28
16;18;4;18;10;1;3;8;18;48;28;30;19;2;3;29
91;74;20;15;36;21;43;4;23;100;26;24;22;17;11;11
39;31;31;5;22;26;46;6;7;38;45;28;42;14;3;15
29;14;6;54;2;0;4;3;14;61;8;37;0;4;81;33
10;36;19;41;27;21;12;136;64;79;13;14;15;32;155;13
106;154;25;31;14;15;38;7;35;27;90;69;18;5;6;14
93;257;68;68;109;38;20;16;29;37;17;78;20;9;14;2
4;1;13;5;13;8;13;7;16;3;27;6;10;6;6;5
86;29;9;6;53;11;16;8;27;82;52;25;29;6;8;51
17;15;27;2;2;2;3;1;4;16;49;17;19;20;2;46
8;17;14;22;15;8;8;34;6;58;3;17;10;36;26;42
39;33;35;32;66;60;16;183;13;19;25;48;58;17;14;35
3;14;11;95;37;20;5;127;39;2;0;5;13;7;30;1
8;5;4;14;16;15;8;37;20;10;7;6;23;4;23;14
24;94;121;42;18;25;89;17;23;4;9;41;6;40;18;9
18;57;34;39;18;15;13;6;8;53;20;69;20;92;51;40
7;3;5;8;4;20;28;18;34;84;35;44;17;149;78;154
17;4;2;2;48;12;9;13;5;30;29;8;152;15;9;56
9;21;22;49;76;38;7;166;6;21;9;23;71;13;43;28
50;17;4;4;54;21;20;16;14;48;28;7;43;11;9;15
10;0;35;39;6;100;74;17;33;13;7;2;3;66;46;6
21;6;12;7;5;7;22;6;29;4;19;5;1;12;4;9
3;9;5;17;82;62;1;71;15;3;78;59;164;3;7;35
62;8;6;6;29;67;66;141;193;26;37;6;26;17;67;18
2;2;51;4;4;71;46;7;7;7;13;10;17;76;19;32
23;11;19;53;31;11;4;97;149;7;13;14;5;16;142;19
18;14;20;41;135;123;8;280;44;41;16;22;105;10;125;4
108;43;45;26;26;48;103;16;22;37;20;31;45;40;76;29
29;18;19;11;8;23;89;16;51;46;37;8;9;60;21;24
29;31;36;75;23;9;22;33;21;5;0;9;2;5;24;5
110;28;9;12;13;15;126;6;58;9;117;25;30;18;5;23
33;11;10;6;47;43;75;42;55;10;175;99;129;4;9;119
5;6;19;11;6;36;42;14;10;6;36;22;72;31;27;36
43;41;12;11;20;18;10;8;11;10;31;22;35;3;2;16
20;14;5;6;59;12;18;37;25;10;18;3;8;4;7;7
5;6;21;8;12;40;17;19;4;19;4;9;14;171;31;41
13;23;5;95;6;2;13;43;82;70;23;16;5;87;388;98
17;2;6;0;73;49;20;17;12;7;62;7;84;27;4;16
21;76;33;48;50;25;23;61;29;91;48;87;31;37;132;132
24;61;255;58;73;110;61;51;26;5;17;42;48;66;7;5
5;6;6;58;6;4;15;80;31;55;16;13;6;58;372;53
5;9;5;9;22;8;3;58;13;27;11;37;86;35;65;53
204;28;15;7;165;61;91;22;45;62;40;0;40;9;4;16
17;4;23;30;4;14;49;9;68;2;31;32;9;9;11;15
212;79;26;40;105;8;10;29;45;54;22;15;7;1;9;4
112;29;15;7;12;24;72;9;25;48;23;3;8;24;13;9
1;28;123;160;9;18;6;46;8;11;1;37;7;77;97;30
11;0;3;3;1;4;31;1;22;9;196;8;9;39;13;90
30;10;30;6;34;18;37;18;2;21;26;59;81;53;3;55
23;10;30;77;7;14;19;22;94;9;42;46;9;22;65;40
8;3;6;8;10;8;16;35;14;15;11;25;87;25;61;63
27;10;21;7;14;67;47;23;71;7;90;19;43;57;27;24
65;97;28;19;128;102;76;155;80;34;65;41;135;20;30;28
9;56;17;19;36;18;8;32;7;61;5;9;8;32;25;14
39;1;30;58;34;33;117;43;193;3;44;9;14;38;29;5
22;257;245;179;16;24;33;27;13;53;7;241;28;52;47;68
19;9;10;15;38;52;14;37;21;84;6;14;47;111;65;50
113;71;33;5;17;9;36;8;24;39;30;25;11;36;3;12
38;43;144;50;15;78;145;22;50;20;59;61;31;34;40;17
84;20;44;19;13;5;69;2;94;28;177;51;27;20;18;28
24;33;1;3;85;10;14;42;38;21;78;6;60;8;19;14
6;14;38;7;23;61;68;24;7;7;5;29;28;85;18;11
29;24;16;19;38;16;23;11;36;31;28;22;82;32;31;41
77;32;11;10;32;3;18;1;7;73;42;58;14;6;10;35
19;43;45;52;43;25;7;64;3;40;4;24;10;17;68;25
33;7;17;56;6;15;64;20;106;15;66;10;14;73;87;18
2;24;44;40;12;29;8;64;20;2;13;61;83;15;29;26
29;80;12;22;47;10;6;31;7;42;74;49;57;3;10;30
7;2;1;110;14;6;4;72;79;18;20;17;14;8;118;36
7;13;21;7;28;153;23;26;9;10;7;7;34;41;15;38
40;17;9;25;145;83;40;119;115;41;53;13;40;46;86;43
73;82;30;22;25;15;31;7;46;54;60;11;8;68;25;30
34;103;71;76;43;51;20;52;23;105;35;130;88;65;91;149
23;5;44;2;1;23;103;6;51;97;56;8;5;178;117;80
31;44;31;19;18;5;19;5;15;16;79;198;91;11;29;171
2;11;36;35;2;8;13;9;13;5;23;109;10;15;28;12
19;35;45;10;19;41;33;13;11;12;61;39;51;112;16;24
159;96;80;33;16;16;50;0;27;9;29;64;4;6;2;4
34;9;2;6;100;9;7;51;42;60;9;1;15;32;212;26
6;7;5;6;22;11;8;7;3;13;2;5;6;12;12;26
6;55;47;262;31;25;5;82;19;6;3;13;5;10;47;2
18;36;27;7;12;5;13;4;1;17;42;30;26;4;1;17
76;67;28;17;72;23;32;51;46;108;6;6;19;39;101;19
1;1;25;8;0;3;37;7;14;0;20;14;9;9;9;6
28;34;68;18;60;73;93;36;8;5;28;28;25;14;3;2
5;18;30;153;9;5;10;42;92;26;14;48;12;21;115;37
43;22;3;22;9;13;41;20;98;126;101;28;16;89;96;168
135;73;90;58;138;234;66;81;54;62;31;77;107;20;24;8
12;122;73;27;21;49;10;9;7;22;12;112;63;8;10;22
24;27;1;13;11;9;15;27;43;31;56;15;13;6;23;37
60;7;5;2;16;4;45;1;31;54;92;11;14;34;32;68
152;16;5;43;61;6;46;39;168;29;41;5;31;14;59;13
19;9;45;3;8;96;98;5;17;9;39;17;27;66;4;8
14;5;24;1;7;37;36;7;0;9;82;40;66;37;10;118
54;71;26;4;25;23;31;19;30;21;25;31;17;13;5;19
26;11;29;31;17;15;63;10;58;81;10;3;2;168;115;40
9;9;11;15;36;35;44;51;58;11;25;19;34;36;79;17
36;22;1;9;24;0;1;8;11;37;38;57;67;8;14;71
31;36;30;10;171;33;15;23;15;256;18;6;16;43;60;39
69;16;17;3;20;13;95;6;24;31;162;25;19;5;2;13
1;21;84;21;3;61;9;4;6;5;11;55;40;13;5;11
0;15;2;98;88;23;4;234;44;9;4;25;60;15;76;21
112;40;25;22;16;24;115;16;109;17;114;15;30;12;6;31
15;66;31;47;4;10;5;1;7;35;13;110;28;22;8;38
16;11;7;3;16;41;9;16;3;11;2;2;2;49;7;1
7;17;30;38;11;14;14;30;23;3;39;23;36;12;15;15
9;5;12;2;47;78;10;30;8;50;27;15;95;49;13;45
68;19;4;15;81;33;6;19;4;23;18;13;20;9;7;8
21;32;53;27;8;43;97;15;31;3;128;136;63;0;10;44
6;5;17;12;4;43;37;12;15;3;57;9;42;11;6;7
15;11;14;3;21;54;31;7;2;13;11;19;19;63;7;6
78;101;54;6;20;5;25;1;3;13;32;19;5;19;1;2
2;9;64;9;15;57;81;11;5;2;9;14;34;93;6;11
42;190;43;87;23;5;4;5;9;42;19;85;34;14;13;26
11;16;17;34;37;36;11;87;48;4;57;93;198;13;27;58
74;116;19;19;225;43;19;61;16;140;21;8;23;66;45;28
38;56;75;68;33;25;12;36;10;70;53;151;191;35;18;91
57;96;14;16;143;14;9;12;6;253;4;14;10;49;13;34
7;8;44;43;6;69;49;32;18;0;9;11;11;18;7;3
6;20;111;22;1;17;50;15;37;2;30;78;44;8;3;8
137;42;20;85;36;19;15;34;100;58;40;12;15;35;73;10
13;17;6;1;54;28;6;31;4;15;11;13;70;7;4;21
172;73;41;28;95;87;89;31;28;25;49;14;27;34;2;6
124;10;5;77;34;8;20;54;193;29;58;4;36;5;9;6
16;27;36;140;14;18;5;18;41;18;21;91;45;15;98;80
14;30;51;80;18;34;18;109;26;3;6;31;43;8;26;18
17;53;77;52;17;22;42;21;16;13;67;235;70;17;5;95
37;156;15;12;61;16;4;11;2;38;15;45;53;7;4;23
10;21;128;49;20;107;51;31;24;2;9;39;35;35;5;4
48;4;13;10;3;22;145;13;85;6;22;2;2;99;68;8
29;16;25;1;32;26;15;2;5;63;4;6;4;32;2;7
38;201;106;33;61;38;27;6;2;20;3;29;16;15;5;6
55;67;37;26;108;59;36;67;37;47;107;76;113;48;38;109
15;91;65;43;34;5;9;9;8;71;6;26;25;12;13;19
64;77;20;6;100;37;80;8;35;97;26;12;17;136;11;8
2;1;4;2;6;9;1;20;12;5;45;7;44;2;15;50
79;142;25;21;129;45;15;33;20;59;33;30;96;8;6;22
60;200;131;80;30;42;49;20;41;37;42;86;20;25;14;27
34;66;8;60;82;19;8;36;34;176;7;4;16;34;92;30
8;5;17;7;1;3;58;6;78;1;58;29;24;6;3;8
2;24;123;17;8;36;7;5;0;24;4;41;16;176;11;22
7;41;90;72;1;14;13;5;17;1;40;73;26;17;12;7
3;4;8;11;27;66;12;68;10;1;24;12;75;5;10;6
14;9;43;1;22;60;61;4;8;55;24;16;20;62;12;31
9;14;40;77;45;58;7;65;11;136;13;15;73;93;179;70
17;33;12;24;11;14;3;81;115;39;12;5;7;10;77;4
9;43;15;19;21;8;3;16;17;75;8;54;74;16;28;105
12;3;15;83;7;6;37;15;65;8;140;26;13;18;89;22
29;0;5;10;23;51;65;63;45;5;131;66;296;5;10;48
32;9;2;5;21;33;69;35;57;18;8;0;5;20;41;5
45;15;2;4;62;7;2;23;7;22;21;37;52;2;8;7
22;45;51;149;13;7;35;21;65;12;17;49;9;11;20;7
27;7;19;13;69;35;88;42;32;60;26;5;11;66;69;100
30;27;10;2;40;39;11;23;17;51;69;54;145;33;21;231
103;133;25;22;212;59;23;49;38;66;25;14;38;22;18;22
13;15;28;106;5;7;9;28;23;10;84;182;81;2;21;49
16;10;4;4;24;21;7;3;10;12;18;3;11;27;17;33
40;48;7;22;47;10;10;23;23;159;30;9;18;27;48;43
2;12;8;29;16;90;87;10;32;2;31;4;18;34;15;6
179;61;6;9;42;7;32;2;24;24;139;52;10;4;1;25
4;90;84;41;2;16;7;15;5;42;21;140;44;42;16;42
4;11;12;4;7;11;11;13;4;21;0;0;1;6;9;0
26;79;110;65;23;15;24;5;13;139;8;41;5;104;83;45
24;50;27;62;72;8;5;47;27;22;13;36;8;6;17;0
67;35;52;143;12;14;36;32;124;38;63;72;11;36;88;85
14;15;24;10;35;29;11;24;11;30;25;25;31;56;41;30
23;10;10;11;10;17;9;42;16;13;41;30;38;5;22;8
48;11;14;46;15;9;125;37;199;7;23;4;1;21;15;1
79;136;13;35;82;5;22;4;20;152;10;6;4;31;51;38
6;28;35;92;2;15;5;47;69;103;22;30;20;100;287;71
6;14;54;40;5;17;15;8;10;19;124;124;160;9;5;155
23;12;11;4;5;20;61;0;8;51;54;27;31;71;13;69
67;61;31;21;50;40;23;10;6;59;5;43;35;13;3;27
23;9;4;1;34;4;6;3;0;40;23;23;15;8;1;50
4;29;5;38;54;27;4;93;12;95;5;12;20;18;77;22
29;21;39;86;12;53;58;132;56;32;27;31;15;27;63;35
3;11;103;13;10;85;69;37;15;7;2;8;33;54;32;10
7;68;12;26;55;12;4;41;7;23;2;3;7;9;25;0
30;104;36;76;16;10;7;7;17;18;30;35;11;4;8;11
29;74;211;152;1;13;80;11;110;30;47;96;4;102;68;22
4;5;46;36;8;48;33;16;13;12;16;52;21;53;29;24
63;11;99;5;59;137;173;59;142;21;50;5;45;94;50;29
170;55;10;10;42;8;51;21;42;129;37;14;29;12;42;34
32;68;5;29;42;7;7;10;24;263;5;26;9;62;99;41
3;20;55;26;1;9;5;4;6;16;11;22;30;11;15;29
45;98;26;5;298;152;4;66;2;43;3;8;66;16;2;1
38;9;7;7;13;7;35;13;49;20;62;12;10;32;52;46
72;27;30;8;72;57;8;29;8;30;32;39;123;28;15;23
38;27;5;28;29;7;41;27;108;44;23;4;5;20;89;5
50;3;12;1;9;23;100;4;42;9;211;36;34;19;8;18
7;6;27;10;27;118;73;125;37;4;9;11;35;62;26;7
159;60;18;14;12;11;153;8;86;53;37;10;7;28;41;15
3;21;102;72;0;26;24;71;10;4;6;18;1;34;39;6
17;15;8;16;21;4;5;20;13;13;22;31;16;1;13;23
24;28;22;42;9;10;71;13;43;11;208;224;18;14;13;101
9;35;13;20;1;11;2;9;1;95;18;105;113;51;39;202
47;67;41;47;127;137;59;89;60;97;36;26;145;129;62;66
77;20;19;3;12;22;186;2;31;9;98;26;30;21;7;6
7;20;48;12;33;27;13;20;9;32;29;29;89;37;42;51
11;3;48;1;11;13;14;0;3;55;5;15;5;104;13;40
27;24;17;22;29;18;32;61;56;25;98;37;27;11;17;79
29;54;24;47;50;20;12;71;9;53;4;6;25;21;115;32
89;18;6;15;72;17;7;64;37;71;7;12;60;5;23;22
43;20;1;1;33;1;6;15;30;16;8;8;29;6;12;14
35;34;7;4;15;14;11;1;25;150;8;2;5;79;78;75
54;15;28;22;41;19;50;35;26;40;112;75;97;73;41;55
77;58;41;36;76;54;17;45;24;81;33;57;56;25;63;166
62;62;19;8;67;31;26;14;11;212;4;11;24;54;18;20
7;6;20;9;14;18;15;70;18;1;48;106;309;2;17;74
21;39;5;5;31;3;9;12;7;89;41;4;30;11;13;62
9;17;20;4;16;16;13;7;12;23;11;12;13;8;20;11
84;25;7;47;69;15;50;45;106;9;34;9;18;8;15;10
39;52;71;7;57;25;54;9;11;19;25;14;25;83;9;27
33;47;54;107;45;25;51;77;55;14;222;99;115;18;17;41
15;18;17;113;8;4;6;62;37;4;29;37;18;1;39;1
33;51;29;68;14;14;7;46;21;13;4;12;9;11;21;6
5;9;23;43;4;3;12;16;49;9;60;87;9;11;8;13
37;12;10;20;82;15;1;56;12;28;7;25;147;4;13;24
46;10;21;3;34;138;195;44;34;18;116;20;74;15;16;6
108;33;14;41;8;6;23;25;118;16;45;12;20;5;82;8
17;71;25;120;74;35;2;135;39;37;3;21;38;14;87;17
20;4;29;14;1;22;88;22;75;22;45;3;1;125;86;19
30;9;13;42;24;33;27;162;171;19;18;10;24;8;127;20
19;46;40;24;173;96;33;144;4;116;24;60;75;26;30;6
2;0;11;11;6;16;23;19;27;10;4;15;13;23;28;25
14;79;67;6;31;35;17;6;2;5;20;47;8;11;3;14
127;48;15;30;65;35;47;34;72;21;31;9;10;20;2;6
5;2;18;1;5;23;7;5;4;3;15;19;10;25;6;28
89;26;22;28;62;66;63;67;70;24;118;70;172;18;46;72
51;13;10;58;75;58;83;140;179;16;38;19;62;22;38;5
29;30;15;17;144;59;5;23;3;151;18;60;80;73;84;96
16;50;24;22;44;14;18;13;11;14;1;7;1;8;6;1
20;10;24;4;10;12;16;6;6;20;11;23;32;17;4;17
130;115;144;24;49;20;16;11;10;51;1;13;14;17;2;7
29;7;12;9;6;12;42;6;30;9;83;58;134;16;2;64
62;21;26;15;41;39;43;73;26;59;9;7;5;36;56;14
126;74;15;36;35;6;19;6;7;44;18;20;2;21;11;6
6;4;0;4;2;1;2;44;35;42;6;5;5;21;167;86
30;43;51;12;162;349;38;43;15;47;9;11;35;53;8;0
115;111;80;63;66;58;53;88;112;23;87;56;85;7;21;9
75;146;50;26;148;20;6;19;14;61;24;90;68;20;13;31
44;11;32;9;28;43;71;15;70;52;20;3;12;45;31;9
9;20;94;2;11;62;63;4;1;24;2;11;17;87;5;26
18;13;4;67;28;12;7;43;91;34;27;7;10;4;129;22
7;71;97;6;6;4;28;2;4;43;19;18;9;46;6;15
204;48;19;9;106;29;39;42;46;113;50;12;27;40;37;39
64;80;27;62;3;7;29;3;33;61;74;104;32;41;26;234
8;8;18;5;21;18;8;14;6;32;2;3;2;23;4;3
54;103;211;50;38;85;86;41;41;26;72;101;43;36;3;5
105;61;41;12;203;89;35;73;9;78;53;30;66;12;11;11
7;17;10;49;24;10;22;26;112;67;12;4;8;27;48;12
88;62;22;67;83;26;9;50;14;60;17;49;34;16;26;23
64;25;41;26;29;57;113;132;69;36;15;8;11;18;37;7
37;22;8;4;14;0;14;2;5;36;86;115;21;8;8;69
27;57;24;22;42;28;10;57;14;117;20;67;68;77;69;81
108;8;4;51;63;29;51;91;206;35;52;4;42;21;128;22
27;30;21;70;58;25;21;55;17;13;11;14;12;24;26;13
14;31;145;21;28;110;54;21;9;51;7;21;13;63;26;17
17;11;14;80;17;77;43;61;84;4;25;5;23;15;69;8
17;8;13;22;8;9;9;31;39;2;118;149;64;2;6;26
46;23;19;34;108;146;47;107;65;44;57;17;160;30;62;41
43;42;6;8;99;19;10;15;14;49;61;113;68;28;36;97
32;41;22;20;165;55;25;11;9;1;14;42;60;10;8;12
22;24;24;17;10;37;74;15;30;7;18;54;7;42;16;15
0;17;29;87;15;20;5;46;17;1;39;59;90;6;9;5
41;27;8;0;48;40;24;8;2;15;5;6;10;7;1;8
13;67;8;32;27;33;22;120;12;44;8;11;8;30;33;11
38;42;79;80;9;13;99;26;116;3;62;63;40;22;25;34
5;16;88;14;14;29;43;15;5;4;31;24;33;15;2;10
19;107;22;255;41;30;3;266;52;3;3;30;27;2;34;2
75;57;32;19;53;23;3;29;10;43;39;85;120;9;18;79
91;56;44;38;5;7;55;9;68;5;116;163;47;29;19;51
34;75;83;43;50;9;10;9;10;71;49;150;53;12;24;57
7;5;25;89;11;11;18;65;38;19;90;42;21;27;26;42
10;4;86;15;5;152;66;7;13;18;9;18;23;49;49;44
3;14;28;19;4;6;11;10;5;10;38;61;16;58;24;122
6;2;13;30;11;34;17;49;20;5;52;21;63;10;34;16
5;81;77;172;160;95;14;165;16;13;16;110;112;15;26;3
3;5;48;5;46;93;17;24;7;22;29;149;158;33;28;54
26;33;0;2;408;31;12;50;6;72;27;19;88;3;3;23
28;7;13;8;7;28;51;15;84;10;36;16;8;23;19;24
19;25;12;16;54;23;31;74;10;12;7;5;10;29;33;4
24;72;22;63;31;1;0;22;8;37;8;93;15;4;41;31
5;3;51;6;66;151;20;98;4;69;2;12;62;148;89;61
34;31;14;7;96;24;13;41;11;96;42;22;54;17;19;42
60;27;56;27;7;41;62;35;26;26;26;39;31;41;90;47
9;39;51;9;10;25;6;1;7;14;9;65;10;12;5;9
45;9;9;4;5;8;39;5;23;25;11;5;4;14;15;12
43;10;4;47;23;5;12;22;57;22;28;21;27;10;81;16
88;40;33;7;20;164;83;13;28;10;3;7;7;35;16;13
161;25;20;16;15;53;73;23;113;32;44;28;15;20;47;40
2;21;17;28;21;35;48;33;25;1;5;6;0;29;19;1
1;13;5;6;3;10;22;5;8;18;0;1;0;10;10;0
23;34;20;96;29;16;6;84;42;66;3;24;22;83;122;61
12;37;16;29;14;4;11;34;24;29;20;27;28;16;45;25
5;20;29;36;11;31;31;57;45;47;10;26;4;96;163;42
4;1;8;33;1;5;10;57;93;3;63;51;10;3;12;6
7;12;15;27;24;39;11;13;12;15;6;15;8;11;20;8
10;16;8;20;4;4;34;16;21;6;58;12;10;13;14;31
12;50;7;94;13;3;6;30;42;32;67;35;21;6;16;25
2;6;22;12;2;75;32;7;1;2;22;16;16;81;9;31
19;7;5;9;12;15;12;12;28;19;8;2;7;23;33;14
8;27;92;197;9;22;43;33;149;3;50;53;23;21;44;9
14;49;71;69;75;26;14;26;52;10;7;50;16;10;20;5
27;25;61;13;7;39;95;7;70;7;12;9;2;45;18;4
19;16;4;17;23;8;5;33;33;14;30;32;25;15;25;28
100;54;42;219;10;14;65;26;206;6;60;11;7;5;29;4
12;12;12;13;40;16;22;31;6;38;6;6;31;85;13;24
52;171;135;22;16;18;3;0;6;115;3;24;4;28;23;27
15;25;55;3;18;11;19;4;6;22;22;17;5;23;8;12
10;8;31;26;29;103;8;238;77;41;9;9;23;42;125;21
3;18;66;48;0;19;13;51;24;5;8;17;7;5;15;5
3;6;4;31;11;13;1;53;29;15;30;51;45;3;22;69
3;10;9;12;12;56;20;27;40;10;4;2;4;37;88;4
24;28;20;79;76;1;4;122;33;14;5;21;9;4;22;7
118;40;20;78;14;3;71;29;139;82;93;45;49;29;39;95
2;16;52;70;34;79;16;44;5;3;37;80;142;10;12;70
1;59;114;155;10;16;7;126;25;8;8;109;19;44;21;25
43;4;16;23;3;38;105;85;137;1;20;4;5;11;20;2
1;0;0;5;11;9;11;65;63;0;35;18;70;4;14;12
7;15;43;14;25;29;28;5;29;43;17;12;11;313;33;65
51;17;10;13;53;23;20;31;20;239;30;16;30;92;83;115
11;20;105;15;3;22;38;7;19;6;29;90;11;9;13;32
33;60;10;16;186;58;16;61;8;157;6;14;70;53;51;57
49;14;26;48;5;11;42;19;76;23;287;38;41;14;12;94
27;27;6;6;97;19;7;7;2;60;25;31;65;7;12;60
162;57;62;34;24;19;261;6;40;47;76;18;8;84;24;21
30;13;9;14;21;18;7;40;11;41;30;5;53;25;39;37
26;15;29;21;34;18;13;38;20;18;22;17;18;24;23;5
92;106;9;23;91;6;16;13;34;147;41;41;13;20;9;18
21;49;50;137;3;6;14;36;78;117;16;32;14;135;225;103
67;159;197;185;35;67;46;23;52;8;43;199;60;26;8;16
3;13;32;20;28;22;10;16;12;14;44;60;118;35;18;137
88;135;30;43;35;29;36;22;21;182;34;40;42;63;65;66
21;75;327;40;28;46;58;21;16;19;12;34;21;146;75;13
44;12;47;113;6;18;78;26;114;1;52;25;10;14;16;9
180;40;13;24;37;15;67;28;98;25;156;54;44;9;27;17
38;47;73;5;19;13;68;4;9;15;18;11;4;47;2;12
174;104;67;82;11;7;122;16;108;41;220;69;38;14;11;47
118;131;51;13;25;11;27;5;23;151;24;9;8;29;23;19
2;19;12;1;51;24;4;2;5;11;4;12;29;5;2;26
43;16;7;32;34;12;14;41;73;43;31;19;35;16;56;14
26;8;10;3;7;7;69;2;3;20;40;13;13;103;7;47
12;6;31;3;18;43;18;7;1;67;0;2;11;64;22;21
57;42;5;5;78;76;9;23;8;132;4;3;23;52;22;20
19;45;15;50;5;7;16;26;45;20;30;27;15;10;39;23
21;79;4;16;77;9;3;20;12;24;32;10;28;11;25;22
0;3;16;43;0;10;29;21;27;1;2;9;4;11;27;2
11;8;4;13;16;26;10;37;16;23;11;6;56;36;23;50
126;339;95;85;38;7;55;4;35;23;42;91;4;25;10;11
14;6;1;19;13;1;4;16;24;8;39;19;29;0;18;9
20;11;3;2;35;18;13;7;5;75;21;7;7;25;5;57
39;36;25;27;66;11;8;37;15;22;50;205;131;8;12;101
6;39;2;45;14;3;7;4;15;25;7;16;11;3;9;7
201;51;17;12;121;66;78;83;43;35;52;15;38;5;6;13
25;14;2;21;46;14;11;82;27;34;14;7;75;15;36;35
0;4;18;2;9;47;26;4;2;9;12;33;87;72;4;109
43;11;53;10;16;32;97;25;53;14;99;30;19;50;19;44
37;6;22;18;6;19;38;27;57;1;142;63;91;4;10;60
157;32;1;6;197;24;41;43;29;39;30;13;46;17;40;16
38;7;2;6;63;37;16;44;27;57;79;36;98;25;34;135
8;13;62;85;6;62;21;68;52;5;2;10;14;93;14;9
191;44;10;73;13;9;63;11;137;18;32;22;6;6;6;2
20;20;2;75;1;2;6;40;101;22;9;6;2;6;69;11
28;61;32;80;11;5;1;28;28;33;12;27;4;16;36;21
55;14;2;8;73;33;8;22;9;42;30;23;90;20;12;109
113;70;41;50;46;24;31;23;52;27;26;24;6;7;5;2
208;126;40;24;57;11;105;8;80;44;91;48;7;74;31;84
75;19;9;11;5;9;95;9;30;20;72;5;3;10;4;9
16;72;91;20;29;108;26;25;7;43;15;32;57;32;17;33
1;5;4;10;23;35;4;123;26;41;1;1;8;44;141;31
58;6;17;8;5;42;133;4;12;9;13;2;5;16;2;6
9;10;12;28;70;37;3;114;11;135;12;16;89;34;42;98
20;74;37;21;88;102;19;46;11;109;6;17;44;185;66;88
12;68;44;21;34;45;16;3;8;24;7;6;19;17;2;2
26;45;15;18;34;2;14;18;25;61;11;23;9;9;13;9
4;2;26;11;0;13;42;9;8;4;18;8;16;5;6;33
21;57;39;8;25;1;6;3;2;20;9;21;17;20;7;22
17;37;111;51;53;200;42;70;29;6;17;20;38;67;30;26
8;14;33;9;178;135;27;77;10;12;31;32;199;26;16;30
50;22;18;10;45;26;47;15;15;35;91;19;88;16;18;49
31;25;48;93;22;76;38;92;58;5;50;33;30;8;8;3
13;59;15;33;130;125;23;69;33;45;9;9;76;48;78;36
66;36;2;35;30;1;9;14;25;71;10;11;5;6;52;9
18;36;56;97;8;13;11;24;47;67;33;46;6;76;110;144
17;7;1;18;15;19;4;17;12;9;10;15;30;11;33;21
10;30;10;21;6;14;4;9;47;24;7;1;0;10;31;0
44;32;35;28;41;40;27;29;22;88;16;17;34;34;57;24
34;20;13;53;30;37;17;69;33;10;29;25;43;24;33;28
