q0p0;q0p1;q1p0;q1p1;q2p0;q2p1;q3p0;q3p1;s[0, 2];s[0, 3];s[0, 4];s[0, 5];s[0, 6];s[0, 7];s[1, 2];s[1, 3];s[1, 4];s[1, 5];s[1, 6];s[1, 7];s[2, 4];s[2, 5];s[2, 6];s[2, 7];s[3, 4];s[3, 5];s[3, 6];s[3, 7];s[4, 6];s[4, 7];s[5, 6];s[5, 7];cost_ranking 0;cost_ranking 1;cost_ranking 2;cost_ranking 3;cost_ranking 4;cost_ranking 5;cost_ranking 6;cost_ranking 7;cost_ranking 8;cost_ranking 9;cost_ranking 10;cost_ranking 11;cost_ranking 12;cost_ranking 13;cost_ranking 14;cost_ranking 15;cost_ranking 16;cost_ranking 17;cost_ranking 18;cost_ranking 19;cost_ranking 20;cost_ranking 21;cost_ranking 22;cost_ranking 23
37;43;32;15;0;32;44;14;-16;-8;-16;-20;-7;-8;-8;-15;-9;-5;-8;-9;-6;-4;-17;-18;-9;-16;-9;-20;-14;-1;-10;-15;4;9;11;18;24;33;34;37;38;38;57;58;62;71;71;99
37;14;37;28;8;45;29;13;-2;-11;-15;-20;-19;-10;-1;-8;-2;-2;-4;-16;-5;-14;-19;-20;-18;-12;-8;-11;-12;-6;-18;-8;2;15;19;22;27;37;39;43;45;48;51;51;56;58;64;67
45;18;41;33;16;45;28;26;-1;-19;-15;-11;-2;-19;-15;-18;-17;0;-5;-6;-7;-5;-9;-16;-7;-2;-12;-14;-11;0;0;-18;25;31;39;40;46;56;64;66;70;70;85;87;87;98;105;131
11;1;45;10;12;4;40;29;-6;-1;-14;-18;-18;-7;-15;-18;-8;-4;-15;-10;-19;-8;-20;0;-13;-3;-17;-11;-12;0;-4;-18;-20;-20;-8;-6;-4;-2;4;9;16;19;24;24;26;32;35;51
2;12;40;35;47;27;34;5;-13;-10;-9;-14;-19;-4;-12;-14;-10;-19;-2;-13;-13;-20;-13;-3;-18;-20;0;-5;-18;-6;-14;-8;0;8;9;10;12;21;33;33;37;38;39;44;46;47;65;66
35;7;44;47;0;3;46;5;-11;-12;0;-10;-1;-9;-8;-3;-6;-2;-12;-8;-12;-17;-5;-4;-11;-18;0;-15;-5;-9;-10;-4;7;9;12;16;22;31;32;39;46;49;58;63;74;80;91;99
15;45;19;30;12;43;37;46;-3;-17;-4;-3;-14;-3;-10;-4;-19;-9;-1;-18;0;-11;-19;-20;-2;-6;-7;0;-12;-15;-1;-17;31;38;40;47;52;62;63;66;68;75;77;79;88;93;110;127
41;27;15;0;43;19;26;19;-11;-11;-12;-6;-13;-17;-14;-12;-3;-18;-16;-4;-7;-17;-3;-3;-13;-4;-10;-4;-17;-13;-4;-20;3;4;8;15;17;20;25;33;34;38;40;47;51;55;60;62
42;37;30;12;18;37;19;8;-17;-6;-5;-6;-3;-18;-1;-12;-11;-16;-4;-19;0;-9;-12;-19;-1;-8;-19;-20;-14;-17;-10;-4;-5;13;15;22;25;26;36;37;43;44;44;58;58;62;71;71
8;38;7;15;39;4;47;13;-3;0;-17;0;-19;-18;-18;-20;-5;-19;-1;-5;-13;-11;0;-8;0;-18;-3;-20;-17;-19;-12;-5;-21;-17;-13;-11;-4;1;21;22;29;31;32;35;36;53;77;93
16;6;17;11;6;15;46;37;-14;-18;-18;-12;-12;-10;-9;-14;-17;-10;-13;-11;-18;-4;-11;-16;-5;-6;-4;-5;-2;-18;-11;-14;-23;-18;-10;-4;5;9;10;11;14;14;15;20;20;25;26;30
5;8;9;12;15;15;4;35;-20;-2;-9;-19;-19;-5;-9;-8;-11;-5;-12;-3;-7;-13;-1;-2;-8;-12;-9;-13;-10;-8;-5;-15;-44;-33;-30;-21;-19;-14;-12;-10;-9;1;13;14;19;20;22;27
29;30;32;49;45;44;2;3;-18;-12;-8;-4;-2;-3;-19;-18;-13;-3;-4;-5;-16;-8;-19;-4;-12;-18;-3;-16;-6;-14;-7;-11;32;39;39;46;48;49;49;55;59;60;61;61;70;72;78;82
18;31;2;0;6;49;20;29;-2;-5;-5;-6;-2;0;-6;-15;-3;-15;-8;-3;-19;0;-4;-1;-8;-6;-20;-16;-18;-7;-17;-6;-15;-14;-4;1;12;14;19;21;29;31;48;52;57;58;80;83
26;24;39;12;27;14;23;28;-10;-16;-2;-11;-1;-20;-13;-16;-12;-1;-18;-13;0;-7;-16;-6;-5;-15;0;-17;-2;-8;-2;-9;-8;7;20;21;25;30;33;43;44;52;55;56;62;66;74;84
21;41;11;39;18;40;0;17;-16;-15;-12;-4;-19;-2;-20;-12;-3;-16;-12;-11;-8;-11;-2;-12;-13;-2;-18;-9;-20;-11;-5;-3;-27;-19;5;6;15;20;22;26;33;36;37;41;55;56;82;84
48;14;2;9;28;0;19;7;-13;-1;-3;-19;-14;-10;-4;-15;-15;-1;-19;-3;-16;-7;-6;-19;-17;-5;-15;-3;-11;-3;0;-16;-27;-27;-22;-13;-13;-9;-8;-2;2;10;10;21;22;34;43;55
45;37;23;16;24;0;38;27;-14;-16;-12;-6;-11;-16;-5;-4;-12;-9;-18;-3;-10;-9;-9;-9;-10;-4;0;-14;-10;-8;-2;-6;26;35;36;40;46;46;50;53;54;55;58;60;61;64;64;64
24;33;5;13;8;30;30;24;-5;-18;-18;-3;-1;-11;-10;-19;-2;-4;-3;-6;-20;-19;-18;-20;-13;-8;-5;-8;-13;-18;-18;-4;-31;-17;-8;-6;7;10;12;21;25;26;29;29;39;44;49;51
3;6;37;31;43;20;19;47;-11;-7;-3;-1;-13;-16;-4;-11;-19;-11;-7;-6;-14;-18;-6;-15;-14;-18;-13;-11;-19;-19;-19;-13;-3;2;11;16;17;27;33;34;35;36;36;43;47;52;54;56
39;3;25;16;33;9;23;33;-13;-7;-10;-4;-12;-10;-17;-3;-8;-9;-4;-14;-1;-3;-8;-10;-18;-11;-16;-10;-1;-9;-18;-19;-10;-5;-2;1;19;23;25;35;36;38;45;47;47;57;75;77
40;2;21;7;44;31;10;25;-11;-9;-3;-8;-20;-16;-10;-1;-14;-19;-15;-2;-15;-16;-2;-17;-7;-2;-15;-13;-20;-15;-19;-17;-21;-17;-9;-2;1;11;15;19;26;26;27;32;38;44;53;53
24;20;32;4;19;24;31;11;-12;-14;-6;-3;-14;-1;-12;-7;-19;-10;-1;-6;0;-10;-19;-5;-7;-5;-10;-9;-6;-16;-1;-12;-10;5;10;19;21;24;24;32;36;45;45;46;48;49;52;54
47;40;19;22;29;27;47;8;-2;-12;-3;-6;-16;-16;-5;-19;-18;-2;-4;-1;-17;-14;-18;-20;-5;-18;-7;-19;-7;-9;0;-8;25;26;28;30;35;36;42;44;66;78;79;84;84;86;90;95
5;11;16;39;35;2;13;7;-10;-1;-2;-3;-3;-15;-15;-20;-15;-8;-18;-1;-14;-11;-19;-18;-1;-18;-1;-10;-4;-11;-9;-5;-38;-32;-22;-19;-10;-9;-7;-5;-3;1;17;24;34;39;46;80
8;19;34;5;42;32;0;34;-9;-11;-7;-10;-2;-19;-10;-10;-11;-1;-2;-15;-2;-3;-13;-2;-8;-9;-11;-9;-14;-19;-7;-20;-5;1;2;10;16;16;26;28;30;37;43;45;49;60;68;70
18;24;6;29;6;34;13;39;-13;-2;-17;-17;-12;-1;-20;-10;-1;-11;-20;-7;-10;-5;-14;-16;-3;-18;-15;-19;-17;-8;-10;-3;-40;-33;-3;0;0;4;6;13;16;20;41;42;42;50;58;60
1;14;48;18;11;14;33;31;-15;-15;-15;-14;-7;-4;-19;-18;-3;-4;-18;0;-6;-18;-2;-12;-4;-9;-14;-2;-1;-14;-4;-15;3;5;7;7;12;16;18;25;29;33;36;39;44;47;50;57
35;26;12;8;40;33;34;46;-1;-14;-6;-5;-8;-3;-5;0;-16;-17;-1;-11;-9;-19;-4;-19;-6;-13;-16;-14;-15;-19;-12;-19;27;39;42;42;45;47;52;54;54;54;60;62;65;67;76;78
36;4;23;49;43;37;30;0;-15;-10;-5;-5;-10;-11;-13;-13;-12;-13;-10;-10;-18;-15;-8;-20;-7;-9;-1;-1;-14;0;-5;-5;-12;-3;25;25;30;33;39;53;62;68;69;69;81;94;111;112
33;23;28;2;32;16;34;19;-19;-5;0;-5;-20;-13;-19;-6;0;-11;-13;-18;-18;-5;-11;-4;-9;-1;-14;-8;-12;-6;-8;-3;13;22;26;29;32;34;35;37;37;41;43;44;45;47;47;52
14;16;9;48;1;39;19;44;-12;-19;-15;-17;-15;-18;-4;-20;-15;-17;-19;-12;-5;-11;-8;-14;-9;-1;-14;-10;-13;-8;-11;0;-25;-19;-6;-4;-3;7;12;13;28;34;35;40;43;50;80;87
4;22;36;21;13;41;49;3;0;-1;-1;-14;-5;-8;0;-17;-3;0;-17;-9;-9;-10;-10;-9;-14;-12;-14;-5;-4;-18;-1;-12;-7;-6;11;17;26;31;32;36;48;62;68;72;73;77;90;110
25;29;37;0;41;23;45;11;-2;0;-4;-14;-9;-7;-19;-10;-16;-3;-11;-13;-2;-18;-18;-12;0;-4;-12;-1;-18;-14;-16;-1;27;31;32;34;38;41;42;42;48;49;51;53;68;68;73;95
17;5;4;47;18;34;10;39;-16;-6;-10;-7;-20;-20;-19;-11;-2;-19;-1;-9;-5;0;-1;-3;0;-20;-6;-16;-13;-13;-15;-14;-16;-4;-2;6;11;15;18;24;34;34;36;37;47;54;56;58
2;35;48;48;18;44;1;6;-15;-15;-4;-1;-3;0;0;0;-18;-4;-14;-14;-10;-6;-12;-8;-4;-5;-14;-13;-7;-9;-18;0;18;22;28;29;39;40;41;45;48;49;66;70;73;74;97;101
45;1;35;2;15;47;6;6;-13;-5;-15;-9;-12;-17;-17;-4;-20;-2;0;-8;-5;-20;-8;-2;-7;-2;-15;-3;-5;-20;-17;-18;-38;-27;-15;1;2;9;16;19;22;25;29;40;43;46;54;54
13;14;42;23;38;35;38;25;-18;0;-17;-18;-19;-6;-19;-2;-9;-3;-13;-5;-5;-11;-10;-4;-20;-13;-14;-18;-10;-4;-13;-16;25;32;32;34;39;40;42;42;45;52;52;58;60;64;66;73
3;5;17;4;41;42;17;40;-1;-15;-2;-18;-5;-19;-12;-20;-10;-13;0;-1;-7;-10;-17;-9;-14;-14;-2;-1;-5;-8;-5;-9;7;13;14;16;22;23;24;29;29;33;36;36;41;50;55;56
23;28;43;29;13;48;46;44;-20;-5;-16;-13;-3;-14;-4;-11;-18;-16;-13;-18;-20;-9;-14;-15;-7;-15;-9;-2;-2;-14;0;-2;24;39;44;50;51;56;59;69;85;85;87;93;99;101;101;109
48;25;37;15;20;19;38;11;-10;-13;-14;0;-15;-8;-5;-8;-19;-3;-10;-14;-5;-18;0;0;-10;-6;-4;-5;-4;-6;-17;-14;9;20;38;38;43;44;47;49;61;65;65;66;73;77;82;95
5;27;29;28;26;41;30;30;-12;-3;-8;-8;-20;-12;-13;-16;0;-4;-14;-2;-20;-2;-3;-8;-1;-11;-1;-2;-1;-15;-9;-15;15;26;48;48;51;52;53;54;55;61;71;75;76;78;82;83
27;12;20;9;17;11;36;15;-11;-16;-18;-12;-15;0;-11;0;-9;-16;-1;-15;-13;-1;-5;-15;-7;-17;-14;-14;-8;-16;0;-10;-25;-15;-10;-8;-7;-3;6;9;11;20;24;30;35;38;45;50
21;26;26;4;19;12;38;4;-17;-1;-14;-17;-6;-13;0;-7;-11;-16;-3;-20;-6;-6;-11;-19;-5;-19;-16;-5;-16;-4;-13;0;-21;-14;-9;-3;1;3;6;6;7;15;24;27;29;34;53;62
34;45;29;40;31;14;38;29;-11;-15;-7;-18;-12;-16;-13;-4;-15;-18;-15;-9;-3;-5;-19;-17;-2;-18;-8;-6;-13;-8;-9;-7;32;37;41;46;47;48;61;65;65;66;67;69;80;86;97;101
36;20;41;9;31;30;46;48;-5;-19;-12;-2;-5;-14;-8;-18;-3;-8;-10;-1;-8;-12;-3;-17;-7;-6;-13;-10;-12;-1;-9;-9;41;43;54;55;61;63;67;68;84;87;94;96;99;102;109;117
1;2;38;47;48;34;16;3;-20;-17;-20;-10;0;-4;-10;0;-7;-6;-17;-1;-2;-1;-17;-3;-18;-10;-19;-11;-7;-15;-3;-15;14;18;23;26;31;36;37;38;39;41;43;44;44;45;48;53
43;37;26;15;42;36;45;3;-2;-15;-14;-6;-4;-12;-5;0;-10;-12;-13;-8;-11;-17;0;-8;-10;-3;-9;-13;0;-10;-12;-19;29;29;33;36;44;46;56;57;84;85;90;93;97;109;111;125
8;19;23;0;45;40;38;41;-17;-10;-7;-11;-4;-14;-15;-17;-19;-4;-20;-8;-8;-13;-11;-2;-7;-2;-17;-4;-7;-3;-6;-9;15;31;36;39;39;45;46;47;47;49;51;56;60;66;72;73
27;31;41;14;28;17;46;25;-18;-13;-19;-18;-13;-16;-1;-4;-13;-15;-20;-6;-5;-2;-9;-4;-3;-5;-1;-20;-6;-13;-6;-12;-1;10;25;39;40;46;48;57;60;65;72;72;74;82;83;92
36;16;9;36;7;7;41;45;-6;-13;-17;-18;-8;-2;-19;-18;-8;-2;-16;-4;-3;-5;-3;0;-16;-1;-2;-12;-18;-19;-4;-6;6;22;24;24;27;38;41;45;46;49;50;57;60;61;72;74
40;39;24;20;24;1;12;15;-17;-13;-14;-11;-6;-2;-7;-18;-16;-8;-1;0;-9;-12;-15;-14;-20;-2;-2;-14;-5;-5;0;0;16;24;25;31;33;33;33;34;34;36;38;39;41;42;46;51
25;38;0;26;16;47;22;27;-2;-5;-4;-16;-12;-3;-1;0;-7;-15;-12;-9;-19;-17;-16;-9;-10;-2;0;-19;-16;-6;-10;-17;-6;5;21;25;30;35;36;42;44;47;56;57;63;75;76;94
39;32;23;21;27;6;49;3;-16;-14;-17;-20;-15;-5;-15;-7;-6;-4;-1;-8;-18;-3;-10;-14;-2;-10;-16;-10;-3;-7;-17;0;10;13;15;17;20;23;23;35;36;43;53;59;60;69;78;94
47;1;22;9;41;3;46;3;-10;-12;-9;-1;-3;-14;-14;-19;-6;-12;-5;-20;-14;-19;-8;-16;-10;-20;-2;-1;-2;-17;-3;-20;-76;-72;-20;-19;-6;-5;-2;11;33;37;53;61;64;74;105;110
35;41;9;10;24;35;8;19;-12;-2;-19;-2;-14;-8;-15;-3;-7;-8;-6;0;-15;-14;-17;-8;-16;-8;-3;-17;-7;-14;-7;-10;-8;11;12;15;16;21;26;34;37;41;44;49;52;52;59;59
47;43;41;34;22;21;34;13;-5;0;-15;-14;-15;-6;-1;-2;-17;-19;-17;-11;-8;-17;-9;-5;-4;-7;-17;-12;0;-19;-12;0;47;58;58;60;60;64;65;65;71;71;75;76;76;86;88;92
8;17;41;46;40;20;30;37;-3;0;-14;-3;-17;-5;-6;-2;-13;-7;-11;-12;-12;-2;0;-11;-5;-2;-16;-16;-16;0;-14;-6;52;56;57;60;61;68;70;70;71;75;76;79;81;81;91;92
27;13;3;39;6;3;31;34;-2;-10;-4;-9;-18;-5;-17;-1;-7;-5;-1;-10;-7;-11;-18;-13;-1;-3;-7;-10;-9;-18;-8;-18;-21;-16;-10;-6;-2;9;9;21;42;45;45;48;54;58;61;63
28;30;27;47;6;44;20;2;-4;-18;-5;-13;-7;-18;-7;-10;-1;-12;-1;-1;-18;-6;-2;-18;-12;-12;-10;-7;-11;0;-7;0;0;20;23;34;38;42;43;53;54;58;59;72;80;81;86;89
45;7;28;11;25;28;47;19;-14;-5;-3;-4;-18;-1;-4;-19;-10;-15;-8;-9;-17;-14;-12;-19;-20;-6;-18;-8;-9;-11;-4;-7;-15;1;6;9;14;23;47;52;52;53;55;61;72;72;76;82
46;49;10;1;39;25;34;41;-11;-17;-18;-19;-14;-7;-10;0;-9;0;-8;-9;-17;-18;-1;-18;-14;-19;-16;-13;-10;-17;-2;-5;19;31;33;41;44;48;50;58;59;64;65;66;68;70;77;79
9;28;21;24;4;4;26;34;-10;-18;-18;-9;-5;-18;-19;-20;-3;-8;-18;-7;-5;-13;-19;-15;-20;-13;-4;-4;-10;-20;-18;0;-27;-18;-16;-14;-12;-7;-4;1;3;5;7;9;16;18;25;38
30;21;17;48;41;4;43;29;-3;-20;-19;-3;-17;-14;-11;-4;-4;-10;-3;-12;-9;-10;-9;-4;0;-12;-9;-2;-7;-3;-14;-1;23;28;38;45;50;59;61;64;65;65;67;79;90;90;114;126
24;14;27;25;37;37;5;18;-2;-14;-10;-13;-20;-2;-17;-3;-10;-10;-6;-9;-7;-9;-8;-1;-17;-2;-12;-8;-5;-7;-4;-13;13;26;28;29;30;37;37;40;41;44;45;46;49;52;66;77
34;24;24;40;40;49;38;40;-18;-5;-12;-12;-10;-9;-19;-15;-14;-17;-16;-10;-2;-20;-12;-17;-3;-20;0;-1;-9;-3;-13;-17;37;38;54;54;60;63;70;73;73;77;85;98;99;101;113;121
0;48;27;11;23;23;17;11;-9;-16;-9;-1;-6;-6;-10;-9;-14;-12;-14;-17;-4;-5;-15;-5;-2;-12;-12;0;-8;-17;-1;-4;-5;-2;3;6;11;16;30;31;34;39;39;40;42;50;56;58
16;48;28;25;13;45;37;20;-16;-12;-2;-2;-2;-12;-16;-1;-9;-9;-12;0;-8;-18;-14;-7;-6;-3;-5;-7;-11;-3;-3;-18;29;32;36;41;52;53;56;66;71;73;79;80;86;96;100;122
18;22;40;5;31;44;25;18;-15;-17;-4;-3;-17;-5;-3;0;-9;-17;-19;-10;-20;-5;-19;-12;-6;-7;-17;-16;-5;-9;-3;-3;13;15;26;27;28;33;34;34;36;42;43;48;65;65;74;77
33;30;17;11;4;31;31;33;-16;-6;-8;-2;-7;-17;-19;-20;-15;-3;-19;-2;-5;-9;-17;-20;-17;-13;-11;-10;-9;-19;-2;-6;-15;-5;-2;2;4;4;21;23;35;40;44;51;52;54;59;65
25;3;29;47;1;28;40;15;-9;-15;-17;-1;-7;-4;-5;-2;-1;-13;-7;-6;-10;-7;0;0;-10;-7;-3;-7;-18;-18;-14;0;8;12;17;22;32;34;43;44;50;54;58;72;76;81;84;93
21;6;12;38;16;21;3;15;-5;-19;-18;-6;0;-7;-3;-5;-20;-2;-9;-17;-11;-8;-10;-2;-9;-1;-8;-17;-16;-12;-20;-5;-32;-16;-10;-8;-5;-4;8;8;8;9;17;23;29;33;36;40
47;19;32;33;7;34;24;33;-19;-14;0;-20;-15;-6;-13;-16;-14;-12;-20;-11;-15;-10;-2;-20;-11;-20;-19;-13;0;-15;-4;-12;3;3;12;18;19;35;40;44;46;48;52;59;59;61;62;67
33;14;20;26;4;24;41;37;-18;-18;-12;-14;-11;-9;-1;0;-6;-5;0;-18;-15;-13;-20;-2;-4;-5;-13;-1;-11;-20;-7;-13;11;13;18;26;32;35;35;36;43;45;51;53;56;59;60;75
8;16;13;7;37;23;19;34;-12;-2;-3;-17;-3;-11;-14;-17;-4;-8;-10;-5;-13;-3;-1;-5;-20;-15;-1;-6;-2;0;-18;-9;-4;1;9;12;17;20;21;25;40;41;42;42;43;44;48;59
43;27;38;34;28;41;3;18;-6;-13;0;-14;-6;-4;-12;-5;-14;-8;-9;-19;-5;-20;-1;-16;-4;-7;-5;-18;-10;-10;-13;-9;35;37;40;45;45;46;54;58;63;65;70;71;71;74;84;86
27;44;36;6;37;15;37;13;-7;-18;-5;0;-19;-6;-4;-16;-10;-8;-10;-16;-10;-1;-2;-19;-17;-17;0;-4;-7;-1;-7;-14;2;3;24;32;36;41;44;44;46;64;65;70;79;87;100;111
36;4;46;5;14;22;0;18;-2;-19;-11;-8;-10;-19;-12;-1;-14;-13;-4;-12;-16;-20;-5;-17;-13;-2;-2;-8;-11;-4;-14;-10;-22;-11;-11;-5;-1;2;3;4;6;7;8;15;41;45;45;46
30;31;20;43;11;37;26;49;0;0;-16;-7;-2;-4;-12;-8;-13;-12;-13;-2;-17;-15;-1;-2;-3;-2;-9;-7;-19;-16;-16;-4;13;32;45;46;49;55;61;72;77;85;87;90;100;104;125;135
14;2;26;28;0;45;3;14;-3;-5;-12;-7;-20;-10;0;-11;-4;-16;-20;-17;-10;-16;-9;-13;-18;-9;-4;-2;-6;-19;-10;-14;-30;-27;-21;-20;-18;-17;-13;-10;5;8;11;20;23;35;36;54
5;41;17;17;9;20;22;42;-8;-2;-19;-10;-20;-20;-14;-17;-5;-18;-18;-18;-3;-12;-7;-15;-20;-8;-17;-2;-19;-16;-2;-17;-44;-23;-8;-7;-6;2;5;5;20;23;25;26;29;31;38;40
1;38;48;42;35;15;2;31;-9;-15;-7;-14;-14;-14;-15;-17;-16;-19;-2;-8;-16;-9;-14;-14;-9;-14;-5;-5;-5;-17;-8;-7;-10;-2;20;21;25;28;32;36;38;42;55;56;60;63;66;74
31;34;12;48;10;17;48;27;-14;-15;-5;-8;-11;-16;-12;0;-7;-10;-12;-15;-10;-8;-13;-4;-16;0;-8;-15;-8;-19;-2;-11;12;16;26;30;30;40;42;47;52;54;58;74;75;89;100;115
20;30;32;0;42;12;48;36;-10;-20;-1;0;-13;-16;-16;-3;-16;-11;-2;-11;-16;-15;-19;-17;-2;-18;-16;-19;-4;-8;-5;-4;-9;8;12;32;35;36;38;49;50;54;54;56;62;77;79;79
35;15;30;4;3;35;2;5;-15;-5;-7;-13;0;-16;-20;-18;-18;-15;-7;-2;-3;-16;-3;-19;-19;0;-9;-15;0;-18;-20;-4;-63;-47;-33;-27;-13;-5;-1;1;4;5;9;22;26;29;35;42
28;15;11;38;5;19;8;21;-2;-13;-5;-4;-18;-12;0;-16;-13;-4;-7;-15;-20;-19;-13;-5;-11;-11;-8;-20;-17;-10;-7;-4;-31;-23;-11;-6;-6;3;3;7;11;19;21;23;27;32;33;42
41;4;18;24;16;23;2;39;-10;-17;-1;-12;-18;-19;-11;-9;-9;-18;-15;-11;-15;0;-15;-10;-16;-1;-3;-15;-17;-8;-10;-12;-42;-23;-22;-3;1;11;13;15;19;22;24;29;44;51;51;58
30;0;1;41;35;6;9;18;-7;-8;-3;-2;-16;-2;-17;-17;-13;-13;-9;-3;-18;-2;-13;-19;-2;-12;-19;-11;-17;-5;-11;-19;-49;-48;-42;-25;-21;-10;-5;1;4;8;18;30;41;43;50;93
47;49;29;25;33;31;24;48;-18;-5;-15;-8;-20;-14;-2;-12;-11;-18;-10;-1;-9;-8;-1;-18;-5;-4;-12;-10;-16;-19;-2;-18;54;56;64;65;71;71;74;76;85;86;90;92;92;92;97;99
34;12;7;15;13;20;28;2;-13;-14;-18;-6;-8;-16;-6;-10;-8;-3;-18;-16;-19;-3;-1;-18;-9;-12;-14;-17;-17;-6;0;-20;-39;-34;-29;-25;-24;-16;-14;-13;-9;-8;6;10;18;36;43;58
34;16;25;42;23;5;37;5;-17;-13;-17;-14;-14;-18;-15;-3;-19;-20;-4;-10;-7;-17;-18;-16;-8;-18;-15;-14;-4;-11;0;-9;-36;-22;-9;-6;0;1;9;21;21;23;34;40;42;44;65;65
41;43;40;37;45;39;34;8;-5;-12;-14;-9;-15;-5;-15;-16;-15;-3;-13;-7;-18;-16;0;-2;-13;-9;-16;-20;-11;-8;-6;-18;52;54;54;59;69;71;73;75;76;82;84;90;90;97;103;103
1;36;25;32;28;20;18;30;-20;-3;-19;-19;-20;-11;-8;-19;-19;-18;-4;-20;-15;-9;-11;-19;-5;-12;-13;0;-8;-9;-8;-19;-23;-21;-21;-9;-4;11;18;19;29;30;32;41;42;44;46;54
20;37;46;18;7;0;34;28;-18;-10;-8;-4;-1;-3;-9;-2;-19;-20;-4;-19;-3;-1;-12;-14;-5;-4;-20;-20;-12;-17;-2;0;8;10;18;23;25;31;34;37;37;38;48;53;54;62;65;69
24;0;35;29;34;27;13;46;-4;-13;-3;-14;-9;-7;-11;-11;-13;-3;-14;-18;-10;-5;-12;0;-6;-11;-20;-13;-4;-15;-19;-20;-9;7;8;11;18;26;33;36;45;48;48;51;64;76;82;100
18;10;28;48;49;27;42;3;-11;-15;-13;-9;-8;-7;0;-6;-11;-15;-9;-19;-4;-5;-7;-15;-2;-17;-17;-17;-5;-2;-3;-18;-4;-4;11;13;39;46;53;60;62;66;68;72;89;93;97;99
15;41;15;45;0;44;17;26;-7;0;-3;-9;-7;-5;-5;-12;-11;-16;-17;-8;-14;-15;-20;0;-19;-15;-10;-16;-3;-14;-10;-15;-7;3;13;23;29;30;31;32;34;35;49;67;67;70;70;74
43;41;40;4;24;33;6;29;-10;-3;-15;-17;-5;-8;-17;-18;-9;-4;-17;-19;-4;-4;-20;-11;-2;-6;-16;-18;-7;-7;-19;-3;4;6;20;25;29;37;39;39;47;47;52;54;67;81;85;92
32;48;23;14;11;26;3;26;-1;-12;-18;-16;-16;-14;-18;-6;-12;-9;-6;-17;-2;-18;-19;-8;-7;-16;-11;-16;-19;-9;-6;-19;-23;-6;-2;5;7;8;9;15;24;31;31;32;34;37;40;42
35;10;37;25;6;39;22;11;0;-2;-16;-17;-10;0;-13;-19;-3;-5;-14;-4;-16;-3;-8;-6;-17;-15;-18;-19;-16;-6;-3;-6;-24;-16;5;9;16;17;17;22;34;45;51;56;60;62;90;92
5;25;41;25;26;8;34;43;-6;-16;-19;-5;-10;-15;0;-10;-7;-17;-18;-16;-13;-15;-16;-15;-11;-3;-14;-2;-13;-16;-20;-11;4;7;10;16;20;22;29;29;30;31;37;42;43;57;59;68
2;0;48;46;31;14;0;14;-11;-13;-4;-2;-1;-15;-13;-9;-6;-14;-16;-15;-7;-5;-9;-1;-9;-13;-20;-8;-18;-15;-6;0;-18;-1;-1;7;10;14;15;25;28;29;29;30;31;36;42;44
16;41;39;3;37;23;43;5;-7;-18;0;-11;-5;-3;-13;-17;-18;0;-5;-4;-15;-6;-20;-11;-2;-12;-18;-4;-6;-19;-14;-8;-9;7;15;22;27;37;42;42;44;50;58;58;66;82;83;88
7;16;30;46;16;34;17;9;-20;-16;-17;-2;-7;-20;-18;-7;-19;-19;-8;-15;-5;-1;-5;-12;-9;-16;-3;-1;-15;-13;-16;-3;-25;-11;1;2;9;19;21;22;23;30;34;37;38;44;44;44
5;1;44;48;1;34;7;15;-20;-18;-8;-13;-17;-1;-13;-15;-12;-16;-9;-8;-4;-13;-18;0;0;-15;-6;-7;-14;-7;-12;-19;-24;-17;-3;-2;1;5;13;16;17;17;18;25;25;28;29;32
39;1;28;8;0;12;6;17;-5;-7;-19;-4;-8;-7;-7;-7;-10;0;-18;-10;-2;-5;-19;-15;-17;-4;-11;-1;-1;-7;-8;-7;-49;-26;-22;-21;-10;-10;-5;6;9;14;19;23;29;36;46;53
0;2;6;41;31;17;17;34;-5;-13;-2;-17;-11;-2;-16;-10;-15;-2;-16;-9;-3;-20;-10;-7;-19;-20;-19;-9;-3;-10;-10;-15;-33;-32;-15;-10;-9;-7;0;9;13;16;20;22;29;36;42;51
34;26;16;22;5;41;15;45;-16;-8;-8;-3;-15;-19;-14;-20;-5;-15;0;-7;-3;-5;-15;-16;-18;-6;-15;-4;-4;-6;-12;0;6;8;9;21;32;36;37;38;40;41;43;53;71;77;82;102
31;3;48;49;44;36;41;30;-11;-6;-10;-14;-11;-2;-6;-1;-19;-9;-19;-19;-7;-9;-15;-11;-7;-11;-12;-17;-16;-16;-6;-2;47;47;54;59;61;63;64;71;90;94;94;96;96;96;97;103
5;29;34;41;32;21;16;30;-4;-7;-7;-13;-20;-17;-10;-1;-15;-13;-19;-9;-16;-15;-5;-13;-14;-10;-19;-15;-12;-11;-10;-2;4;9;15;23;26;28;33;33;34;35;37;38;51;52;67;71
2;45;29;46;41;38;14;33;-16;-7;-12;-17;-17;-15;-17;-18;-10;-13;-7;-13;-4;-14;-14;0;-18;-3;-8;-20;-17;-3;-10;-4;-5;6;24;36;38;47;51;53;55;60;68;83;84;84;91;101
34;1;47;33;16;15;12;23;-3;-11;-10;-6;-18;0;-18;-3;-18;-7;-18;-1;-20;-3;-19;-13;-18;-18;-11;-16;-8;-12;-4;-8;-25;-14;0;5;5;6;19;19;26;31;36;39;46;55;62;86
