q0p0;q0p1;q1p0;q1p1;s02;s03;s12;s13
41;33;40;36;-1;-20;-6;-2
8;0;0;24;-3;-12;-13;-7
31;39;28;6;-15;-20;-8;-14
12;3;19;29;-10;-20;-6;-18
29;20;30;40;-13;-1;-19;-5
4;42;43;40;-9;-20;-9;-17
6;20;46;20;-1;-10;0;-20
25;9;9;29;-17;-9;-11;-6
40;25;10;43;-19;-8;0;-2
46;5;48;13;-6;-1;0;-9
33;39;42;40;-1;-15;-1;-9
26;15;17;17;-7;-16;-8;-12
3;45;28;35;-7;-1;-6;-18
27;17;31;31;-12;-1;-17;-6
36;6;20;1;-10;-12;-16;-6
16;9;0;14;-7;-4;-4;0
34;41;12;31;-13;-2;-18;-3
43;44;0;18;-13;-20;-2;-2
22;11;29;47;-10;-12;-20;-15
11;14;27;15;-20;-8;-3;-8
20;40;35;46;-6;-8;-12;-15
21;44;7;33;-19;-19;-6;-3
36;47;8;12;-18;-2;-6;-14
18;49;4;46;-4;-7;-2;-18
48;21;42;7;-18;-9;-16;-9
5;44;9;40;-12;-9;-5;-13
42;41;22;8;-2;-12;-9;-12
15;10;13;37;-20;-3;-4;-9
35;27;9;25;0;-4;-6;-12
28;35;33;20;-8;-16;-17;-7
37;4;16;43;-18;-20;-8;-13
47;37;9;9;-16;-5;-17;-20
5;46;7;0;-3;-16;-12;-9
1;42;6;5;-11;-12;-2;0
3;3;31;46;-8;-20;-7;-3
34;29;43;31;-10;-4;-15;-9
34;25;26;3;-16;-2;-19;-13
38;38;42;9;-14;-17;-14;-16
18;46;33;29;-11;-19;-20;-2
3;13;48;21;-17;-7;-10;-9
32;43;6;33;-8;-4;-18;0
33;27;6;7;0;-20;-5;-18
0;36;33;36;-13;-6;-1;-18
18;16;19;2;-2;-10;-3;-5
5;26;47;18;-17;-11;-17;-6
29;29;45;45;-3;-11;-18;-10
8;0;20;33;-2;-16;-12;-7
10;6;19;24;-5;-3;-12;0
20;3;16;17;-5;-1;-14;-17
8;44;2;48;-20;-16;-19;-18
48;45;27;41;-18;-17;-4;-16
32;38;32;46;-16;-4;-13;-11
26;26;19;34;-17;-17;-10;-15
1;16;14;8;-5;-17;-6;-2
42;7;43;23;-7;-4;0;-16
17;33;12;30;0;-10;-19;-18
26;10;31;27;-3;-13;-7;-2
10;15;18;41;-12;-18;-3;-1
36;13;46;42;-14;-9;-9;-3
4;31;13;17;-2;-18;-18;-18
19;16;6;18;-11;-12;-9;-7
28;45;7;3;-10;-18;-19;-13
34;34;38;46;-3;-16;-20;-6
9;23;45;21;-19;-8;-5;-6
11;49;19;24;-5;-2;-12;-1
23;14;47;18;-15;-4;-2;-9
6;6;14;6;-17;-4;-14;-7
29;41;47;18;-20;-18;-15;-2
20;34;44;14;-2;-6;-7;-10
7;45;24;13;-1;-14;-14;-6
8;35;45;0;-10;-3;-14;-13
31;31;49;25;-14;0;-5;-2
43;2;45;4;-8;-5;-2;-3
38;49;5;26;-8;-18;-2;-1
37;10;46;14;-2;-15;-3;-4
45;3;20;28;-12;-12;-4;-20
48;29;33;9;-10;-3;-11;-12
11;23;45;27;-1;-15;-4;-2
26;27;45;15;-19;-17;-5;0
13;23;9;24;-16;-4;-1;-8
26;37;16;23;-2;-4;-18;-8
0;7;16;30;-14;-18;-3;-13
24;31;49;9;-9;-12;-9;-18
26;10;18;5;-2;-20;-7;-3
29;25;25;22;-18;-4;-20;-8
7;14;18;30;-10;-15;-18;-16
29;21;39;45;-4;-8;-1;-14
21;42;23;40;-4;-11;-18;-9
25;12;38;21;-19;-4;-19;-10
44;46;31;9;-18;-5;-4;-1
19;22;25;37;-18;-16;-1;-18
11;22;23;23;-12;-19;-1;-3
43;21;19;7;-6;-11;-2;-12
47;6;29;0;-7;-2;-13;-5
38;46;37;5;-17;-6;-16;-6
10;34;7;10;-1;-6;-6;-5
21;7;33;17;-14;-14;-6;-8
24;26;26;12;-4;-3;-4;-15
10;34;1;36;-6;-7;-18;-4
44;22;9;4;-16;-20;-7;-20
47;6;15;36;-14;-6;-20;-6
34;15;14;17;-7;-6;-9;-1
41;15;43;19;-9;-15;-3;-12
19;31;42;26;0;-16;-2;-11
41;41;40;0;-6;-7;-7;-15
49;10;20;29;-14;-19;-15;-7
45;11;42;25;-15;-17;-19;0
18;27;14;21;0;-10;-17;-14
19;10;48;39;-15;-6;-17;-17
17;12;40;38;-12;-19;-15;-10
49;41;40;24;-12;-3;-4;-17
31;17;26;39;-20;-2;-10;-13
49;8;4;1;-11;-9;-17;-7
16;35;26;24;-16;-2;-18;-1
26;32;44;31;-11;-16;-7;-18
6;40;36;15;-15;-10;0;-17
26;38;45;30;-9;-4;-7;-15
6;24;7;43;-10;-12;-18;-4
15;19;33;12;-8;-19;-15;-13
33;2;46;39;-20;-15;0;-14
29;33;24;47;-19;-3;-12;-19
41;3;4;34;-1;-11;-3;-4
49;9;43;1;-20;-5;-16;-15
27;40;29;40;-8;0;-20;-20
10;37;24;42;-10;-5;-13;-17
45;23;49;25;-18;-8;-6;-14
0;29;23;46;-19;-1;-17;-20
1;12;34;2;-15;-13;-5;-1
22;1;24;8;-1;-18;-20;-18
42;23;40;21;0;-4;-16;-19
9;35;6;48;-1;-16;0;0
7;22;2;4;-16;-3;-11;-2
9;29;0;34;-11;-5;-2;-10
33;1;18;11;-7;-12;-4;-17
24;7;8;49;-17;-9;-3;-20
13;21;15;47;-5;-14;-2;-4
3;9;4;31;-6;-3;-19;-19
8;20;49;6;0;-12;-15;-11
37;28;23;48;-10;-15;-2;-14
36;21;29;49;-5;-4;-5;-2
15;48;26;38;-7;-14;-16;-4
49;2;17;15;-9;-7;0;0
8;19;48;32;-14;-15;-20;-5
48;16;19;5;-11;-15;-3;-4
6;40;44;19;-20;-12;-19;-2
36;39;35;49;-11;-3;-17;-3
19;26;19;45;-9;-6;-20;-14
9;11;13;18;-16;-11;-4;-11
21;7;46;6;-1;0;-8;-6
36;43;31;3;-9;-3;-13;0
12;0;6;30;-5;-7;-13;-9
1;37;8;40;-6;-5;-6;-4
2;21;12;7;-19;-9;-17;-5
12;32;17;17;-15;-16;-9;-14
29;21;18;46;-4;-8;-16;-3
33;37;40;5;-1;-15;-6;-9
13;47;38;19;-3;-7;-1;-8
36;16;47;29;-4;-12;-5;-2
49;25;26;2;-9;-5;0;-9
2;47;42;43;-13;-4;-10;-4
18;15;32;37;-3;-3;-11;-9
39;0;2;38;-12;-12;-6;-14
16;15;6;38;-17;-16;-16;-5
10;26;36;45;-20;-5;-1;-8
0;0;15;22;-19;0;-8;-17
3;43;19;49;-10;-18;-11;-11
16;40;39;33;-14;-9;-2;-4
32;2;15;3;-7;-9;-10;-1
30;43;5;30;-20;-14;-12;-18
8;7;46;38;-10;-9;-5;-19
1;9;28;27;-4;-2;-2;-8
18;9;1;7;-6;-3;-4;0
3;15;35;7;-11;-19;-12;-6
44;12;27;11;-1;-10;-20;-6
40;12;1;35;-3;-8;-19;-16
11;25;2;29;-6;-1;-14;-20
24;44;2;27;-2;-14;-14;-8
2;23;19;8;-10;-2;-11;-8
25;0;15;1;-11;-10;-15;-12
18;22;33;32;0;-15;-20;-7
9;33;0;8;-3;-1;-17;-15
3;26;49;25;-10;-3;-16;-17
6;10;28;24;-15;-6;-13;-19
38;35;0;5;-3;-20;-17;-18
38;30;41;35;-10;-4;-15;-18
44;43;8;26;-17;-12;-9;-3
1;9;38;38;-1;-12;-4;-17
7;29;3;38;-13;-15;-12;-7
34;4;6;37;-13;-15;-14;-18
43;20;1;26;-17;-15;-9;-7
33;1;43;24;-9;-20;-16;-13
18;19;44;22;-13;-12;-13;-7
45;19;47;35;-9;-5;-8;-6
41;13;12;7;-11;-17;-17;-17
25;13;29;34;-16;-12;-4;-4
3;39;44;30;-5;-16;-8;-17
1;8;46;5;-7;-11;-12;-18
11;44;8;41;-2;-20;-2;-20
32;22;41;32;-10;-15;-8;-5
42;44;5;47;-14;-16;-17;-7
1;8;32;27;-9;-7;-3;-10
32;34;49;19;-2;-4;-15;-11
4;21;25;35;-10;-3;-11;-7
32;24;40;43;0;-7;-2;-14
28;2;24;11;-3;-5;-8;-2
0;30;12;5;-4;-7;-18;-20
9;43;26;44;-19;-9;-4;-6
37;46;35;38;-13;-7;-1;-11
32;42;31;45;-2;-11;-6;-1
40;17;34;36;-20;-10;-11;-19
3;45;41;49;-4;0;-13;-2
43;18;39;49;-10;-3;-6;-5
18;0;48;29;-3;-11;-17;-17
43;33;1;30;-6;-19;-1;-5
14;23;48;32;-8;-10;-11;-5
10;20;27;14;-7;-2;-5;-6
21;39;29;35;-10;-1;-10;-5
40;6;39;32;-7;-17;-10;0
47;35;23;12;-11;-12;-15;0
14;45;31;24;-10;-18;-19;-2
45;16;42;25;0;-7;-11;-3
36;13;40;30;-6;-4;-8;-16
12;25;36;44;-8;-12;0;-15
14;1;10;14;-18;-7;-14;-5
4;26;36;43;-5;-4;-5;-20
42;18;13;21;-5;-10;-10;-19
27;14;30;9;-14;-15;-20;-8
1;48;22;41;-1;-4;-19;-2
28;8;34;36;-5;-15;-14;-17
25;43;11;44;-10;-1;-6;-16
29;14;35;42;-15;-3;-1;-20
24;10;17;10;-10;-18;-11;0
41;39;40;11;-5;-9;-9;-3
32;36;47;47;-6;-14;-3;-7
17;10;3;35;-11;-14;-12;-19
44;6;1;45;-16;-20;-15;0
31;40;5;9;-16;-1;-1;-2
33;27;11;6;-15;-11;-7;-16
44;17;19;23;-18;-3;-20;-15
13;24;25;46;-17;-5;-7;0
40;11;7;2;-4;-17;-3;-15
10;48;0;49;-5;-1;-9;-11
36;14;40;6;-7;-15;-1;-17
19;41;42;20;-8;-20;-20;-17
37;45;37;39;-14;-3;-9;-5
31;17;11;46;-18;-7;-11;-1
31;48;25;2;-19;-5;-10;-6
32;33;6;9;-12;-1;-1;-11
19;11;21;20;-19;-13;-12;-4
28;47;49;19;-8;0;-11;-12
5;37;5;27;-19;-17;-8;-12
48;0;21;8;-4;-18;-7;-13
15;3;14;2;-15;-10;-16;-19
10;23;18;17;-20;-11;-10;0
8;5;9;2;-3;-3;-17;-20
17;7;13;45;-4;-1;-14;-13
5;49;30;23;-10;-14;-18;-7
33;30;24;24;-10;-20;-13;0
42;25;13;14;-2;-19;-14;-5
45;34;47;31;-16;-20;-11;-9
2;0;26;17;-16;-1;-5;-12
13;34;26;15;-3;-20;-15;-12
4;36;27;25;-10;-5;-7;-17
49;36;14;44;-19;-19;-20;-13
22;19;49;4;-18;-2;-7;-3
10;7;14;14;-17;-17;-19;-20
32;14;22;24;-17;-13;-6;-15
27;48;3;42;-8;-9;-16;-7
28;6;17;7;-16;-8;-13;-15
22;11;28;9;-16;-2;-14;-16
14;49;41;33;-2;-14;-10;-13
19;8;3;19;-16;-13;-10;-9
34;4;18;47;-6;-7;-19;-4
43;45;42;40;-13;0;-13;-17
26;5;23;33;-1;-11;-5;-15
7;23;19;7;-10;-1;-6;-5
49;13;4;17;-1;-2;-17;-18
36;2;16;13;-14;-8;-7;-8
9;24;20;30;-17;-12;-20;-13
48;17;35;0;-16;0;-16;-14
41;31;9;14;-14;-4;-16;-20
48;46;25;42;-3;-2;-20;-2
11;17;45;36;-19;-20;-9;-8
36;13;44;30;-14;-10;-19;0
42;44;37;40;-8;-18;-8;-6
19;40;42;18;-8;-4;-19;-3
13;42;37;14;-15;-9;-5;-20
41;35;22;8;-20;-1;-18;-16
26;17;26;49;-17;-6;-5;-14
18;1;45;33;-6;0;-11;-10
12;43;37;24;-19;-12;-20;-6
11;12;17;3;-14;-20;-16;-16
25;4;17;32;-13;-6;-14;-20
46;48;33;5;-12;-2;-4;-14
35;18;38;14;-13;-3;-6;-4
1;36;26;15;-1;-20;0;-14
31;48;4;16;-12;-1;-10;-12
46;26;2;21;-10;-18;-2;-4
15;23;37;40;-13;-14;-16;-20
38;17;17;33;0;-19;-8;0
34;42;11;17;-12;-20;-13;-20
17;42;17;14;-18;-20;-10;-7
4;43;43;31;-6;-5;-13;-7
17;20;47;39;-6;-12;-13;-19
39;45;1;49;-1;-5;-11;-7
45;45;2;18;-17;-5;-2;-13
38;15;5;48;-4;-13;-3;-3
20;32;37;18;-10;-19;-15;-20
1;41;25;9;-7;-7;-13;-12
4;8;31;11;-15;-1;-12;-4
16;33;20;48;-7;-15;-15;-3
23;5;42;5;-18;-14;-20;-12
26;26;19;29;-15;-13;-19;-8
49;11;11;42;-13;0;-20;-16
15;43;49;23;-3;-9;-19;-11
22;37;31;20;-3;-5;-18;0
32;9;29;5;-8;-19;-14;-3
32;10;4;35;-18;-15;-10;-17
12;9;33;5;-13;-3;-11;-19
26;15;19;12;-2;-15;-7;-12
37;0;0;28;-7;-16;-10;-20
41;13;47;35;-16;-14;-17;-8
39;20;37;2;-4;-4;-3;-7
30;36;11;12;-15;-12;-9;0
43;40;15;38;-17;-9;-17;0
46;22;44;47;-16;-6;-10;-4
17;0;42;44;-14;-13;-4;-6
40;47;2;13;-19;-13;-2;-13
22;26;29;12;-13;-19;-1;-14
41;40;6;35;0;-14;-15;-6
28;35;19;4;-5;-2;-5;-15
12;22;29;0;-9;-4;-20;-13
22;36;5;17;-9;-9;-20;-6
17;13;13;24;-1;-3;0;-3
30;47;15;24;-12;-3;-15;-4
35;39;13;33;-15;-5;-16;-14
3;38;6;11;-19;0;-18;-19
28;10;3;42;-15;-20;-1;-16
48;22;3;44;-9;-19;-3;-16
35;2;4;37;-7;-4;-5;-1
10;0;9;22;-8;-9;-12;-18
37;3;19;24;-9;-18;-15;-6
39;32;34;23;-17;-10;-3;-16
7;28;6;47;-3;-17;-10;-7
10;23;28;2;-12;-19;-8;-13
7;9;47;9;-20;-7;-6;-3
6;46;0;37;-15;-14;-5;-9
3;24;19;16;-19;-15;-10;-16
29;35;15;19;-19;-13;-18;-9
1;35;45;0;-14;-16;-12;-13
1;37;17;12;-1;-19;-20;0
0;40;15;2;0;-10;-19;-16
1;43;48;12;-19;-8;-15;-8
0;7;15;13;-19;-14;-10;-12
1;7;17;26;-3;-20;-9;-5
12;45;44;49;-11;-14;-13;-3
41;45;23;16;-14;-4;-14;-4
24;12;16;46;-13;-9;-1;-17
39;35;15;35;-7;-13;-1;-12
40;48;48;40;-17;-10;-13;-17
0;20;30;48;-4;-9;-13;-14
18;39;45;48;-1;0;-17;-2
30;30;8;29;-10;-1;-12;-9
8;14;30;43;-12;-19;-8;-17
40;24;19;6;-9;-5;-15;-5
41;7;18;0;-19;-20;-10;-3
2;47;19;13;-5;-18;-3;-16
13;48;15;29;-12;-20;-8;0
14;17;25;0;-12;-9;-15;0
49;30;49;22;-14;-6;-16;-3
11;38;4;3;-5;-1;-5;-2
25;39;34;14;-11;-1;-15;-10
38;43;46;44;-12;-10;-2;-14
33;25;3;24;-3;-6;-6;-7
26;46;32;22;-10;-4;0;-9
40;14;32;15;-2;-5;-15;-1
40;31;37;0;-15;-18;-6;-1
1;18;46;8;-13;-11;0;-17
36;40;36;46;-19;-8;-2;-7
43;3;39;16;-11;-8;-1;-14
28;15;17;2;-15;-13;-5;-11
46;30;35;13;-7;-10;0;0
40;48;47;27;-6;-2;-12;-9
11;41;2;7;-20;-18;-4;-11
46;7;14;28;-20;-10;-3;-15
6;9;28;31;-10;-15;-9;-8
29;13;46;24;-17;-18;-1;-10
49;3;21;12;-14;0;-1;-14
24;44;38;28;0;-14;0;-14
7;38;2;3;-6;-4;-10;-19
5;19;35;43;-4;-14;-17;-1
29;43;8;41;-3;-6;-6;-3
35;47;4;21;-19;-8;-6;-11
10;6;28;48;-8;-19;-14;-14
27;37;7;35;-17;-9;-5;-12
24;39;5;25;-17;-13;-12;0
14;11;36;31;-16;-12;-18;-12
27;12;14;41;-10;-12;-4;-2
39;27;11;9;-17;-10;-3;-18
13;6;25;36;-10;-18;-14;-12
23;39;23;33;-13;-13;-11;-5
30;14;21;39;-17;-16;-9;-11
11;19;20;15;-1;-2;0;0
26;48;48;36;-14;-19;-18;-20
48;20;23;25;-17;-1;-3;-15
36;10;6;48;-1;-6;-13;-1
29;6;21;13;-16;-18;-2;-10
3;22;18;13;-6;-4;-18;-9
16;45;24;45;-17;-10;-15;-17
1;21;48;16;-1;-11;-19;-13
43;15;28;47;-10;-9;-11;-10
14;34;33;4;-4;-10;-9;-18
22;37;38;23;-10;-7;-2;-5
7;37;27;5;-16;-13;-10;-14
42;26;4;45;-18;-2;-5;-9
2;8;21;36;-20;-4;-8;-9
25;47;12;37;-6;0;-2;-12
8;5;41;7;-14;-10;-6;-14
4;38;17;15;-6;-16;-17;-8
41;10;41;12;-5;-15;-13;-8
18;5;17;24;-19;-1;-2;-18
33;20;48;49;-12;-12;-13;-19
36;36;14;24;-17;-17;0;-6
0;11;37;23;-8;0;-7;-19
37;18;42;30;-20;-1;-16;-6
36;21;28;32;-8;-19;-16;-19
48;38;30;9;-19;-20;-8;-13
36;0;19;36;-6;-12;-14;-9
35;2;6;37;-7;-7;-14;-18
29;49;40;27;-17;-6;-18;-15
7;27;17;6;-1;-5;-20;-16
10;4;11;26;-14;-16;-8;-6
1;3;32;23;-5;-19;-14;-16
16;25;4;30;-3;-2;-10;-18
15;8;10;20;-3;-3;-12;-7
43;49;26;9;-17;-14;-6;-15
47;32;18;42;-18;-15;-13;-13
14;20;45;12;-2;-3;-13;-7
11;9;36;26;-9;-2;-1;-1
30;7;16;1;-19;-7;0;-10
7;10;7;44;-16;-16;-7;-1
19;5;18;46;-10;-12;-7;-3
17;32;11;40;-14;-15;0;-17
2;11;21;8;-12;-4;-15;-17
33;19;12;25;-5;-16;-14;-3
15;31;7;5;-17;-13;-19;-14
5;40;0;1;-16;-7;-11;-20
32;23;25;8;-11;-3;-1;-1
18;37;18;25;-7;-17;-15;-3
27;41;33;15;-16;-16;-19;-17
15;13;22;14;-8;-19;-15;-17
6;49;27;37;-5;-18;-5;-9
37;17;36;34;-12;-2;-19;-18
25;17;47;36;-10;-12;-7;-4
2;6;0;36;0;-10;0;-1
7;9;39;8;-4;-10;-13;-11
43;9;8;3;-16;-12;-4;-16
7;27;8;9;-7;-18;-1;-19
7;48;38;34;-5;-13;-1;-14
15;32;24;8;-20;-6;-15;-18
34;27;12;11;-8;0;-18;-5
14;28;46;25;-16;-13;-1;-12
29;34;47;48;-18;-8;-19;-10
27;6;36;16;-16;-11;-9;-5
15;9;36;27;-4;-8;-9;-13
45;40;45;14;-19;-3;-10;-3
48;14;5;7;-5;-20;-7;-8
12;43;28;2;-13;-8;-17;-8
15;19;12;27;-4;-4;-19;-1
30;40;6;28;-6;-14;-9;-3
42;34;33;38;0;-13;-2;-20
24;0;21;15;-8;-17;-10;-11
36;43;23;39;-13;-2;-5;-10
25;27;5;28;-10;-17;-13;-3
44;11;30;1;-7;-17;-19;-17
19;20;39;21;-4;-1;-11;-19
8;37;32;14;0;-2;-9;-19
45;4;40;10;-9;-16;-8;-3
7;36;30;46;-10;-1;-12;-12
40;1;14;49;-4;-6;-14;-19
12;23;26;39;-1;-6;-17;-11
37;13;4;49;-13;-8;-8;-10
42;29;42;19;-19;-15;-14;-15
8;13;22;42;-17;-12;-19;-9
16;5;37;24;-7;-11;-4;-10
46;33;6;22;-2;-8;-8;0
31;48;45;13;0;-8;-7;-2
41;31;14;33;-9;-19;-18;-8
2;2;27;38;-14;-16;-13;-5
49;27;6;6;-14;-13;-18;-16
25;35;20;31;-15;-14;-12;-17
12;23;9;16;-5;-4;-2;-11
17;8;31;9;-11;-19;-2;-9
12;37;5;23;-7;-4;-12;0
15;8;38;14;-14;-19;-5;-16
45;44;21;33;-6;-20;-18;-12
11;44;19;33;-2;-12;-13;-17
45;32;46;10;-19;-13;-6;-4
7;3;6;9;-19;-2;-13;-4
25;14;39;32;-12;-6;-14;0
5;25;25;25;-11;-19;0;-3
16;35;30;22;-12;-2;-10;-9
32;38;33;47;-12;-12;-12;-17
37;19;30;15;-19;-13;-2;-20
35;39;41;4;-11;-6;-15;-3
44;34;1;21;-1;-8;-9;-10
37;26;37;31;-20;-9;-10;-9
39;30;33;41;-5;-18;-20;-13
38;22;4;35;-7;-4;-3;-16
37;45;48;2;-6;0;-1;-13
10;20;30;3;-8;-11;-5;-19
30;49;25;2;-16;-8;-7;-6
24;22;23;7;-5;-1;-6;-15
16;44;27;46;-4;-14;-7;-5
38;37;2;25;-5;-1;-10;-12
11;30;41;42;-11;-19;-2;0
36;13;40;25;-12;-9;-18;-13
31;48;19;47;-4;-19;-6;-12
23;45;20;38;-5;-3;-1;-4
48;6;22;24;-15;-6;-12;-1
44;20;25;17;-3;-12;-8;-17
9;10;12;9;-7;-12;-8;-20
18;0;18;39;-14;0;-1;-12
18;0;37;41;-15;-15;-19;-18
28;37;5;7;-2;-20;-6;-20
45;45;34;13;-2;-10;-2;-20
5;35;14;28;-13;-1;-4;-4
5;19;17;15;-18;-12;-16;-13
23;49;43;30;-1;-16;-15;-19
0;39;47;47;-4;-7;-9;-11
44;21;38;47;-15;-19;-6;-3
6;45;7;37;-4;-7;-8;-17
48;15;6;23;-6;-1;-10;-4
26;48;29;6;-18;-3;-15;-4
30;49;11;25;-18;-8;-13;-17
8;26;6;22;-7;-12;-10;-8
35;30;35;22;-1;-1;-17;-12
10;12;41;46;-9;-18;-1;-19
1;43;44;21;-5;-11;-7;-18
47;35;2;49;-5;-11;-8;-7
29;45;46;36;-8;-4;-16;-6
48;30;0;27;-16;-6;-12;-15
12;26;28;44;-1;-11;-16;-16
11;9;5;33;-9;-18;-13;-12
42;25;47;1;-16;-7;-8;-10
28;2;19;37;0;-8;-14;-13
5;1;12;32;-2;-11;-8;-6
4;34;12;18;-1;-3;-19;-11
21;2;44;13;-14;-10;-12;-16
38;30;1;45;0;-2;-20;-4
27;40;26;13;-6;0;-9;-13
24;25;29;27;-15;-6;-10;-7
17;33;27;25;-14;-12;-15;-2
34;13;13;44;-8;-10;-12;-14
22;48;23;12;-11;-8;-2;-15
48;30;33;48;-11;-5;-18;-4
2;22;33;21;-3;-20;-8;-2
6;28;1;8;-13;-15;-10;-5
16;22;11;6;-5;-2;-13;-20
14;3;10;15;-10;-8;-12;0
24;20;7;13;-4;-18;-8;-11
3;37;46;47;-8;-2;-19;-8
19;43;31;31;-8;-12;-9;-12
18;34;0;45;-7;-5;-10;-17
43;20;39;47;-3;-18;-5;-19
8;0;23;8;-15;-15;-10;-17
18;3;4;42;-12;-16;-14;-2
49;8;47;33;-10;-17;-4;-6
12;25;43;40;-14;-12;-6;-17
44;49;13;41;-12;-14;-2;-13
17;24;42;0;-1;-6;-10;-13
6;47;4;46;-11;-17;-3;-6
4;32;49;8;-20;-17;-6;-18
35;32;38;36;-9;-8;-9;-1
36;16;25;2;-13;-11;-7;-4
19;34;30;27;-8;-12;-1;-11
14;5;18;33;-2;-5;-15;-11
49;32;19;40;-7;-4;-2;-3
0;11;20;36;-18;-16;-1;-20
44;26;1;24;-3;-12;-2;-18
0;39;15;25;-7;-12;-17;-17
40;30;45;35;-20;-19;-17;-13
36;10;4;30;-10;-3;-4;-4
31;25;20;36;-15;-7;-3;-12
23;2;14;10;-14;-3;-1;-17
47;43;6;40;-3;-15;-10;-5
23;47;17;32;-1;-8;-3;-13
49;29;17;44;-12;-11;-3;-14
16;19;39;22;-9;-8;-8;-14
12;46;4;14;-13;-2;-11;-18
41;5;37;5;-2;-8;-13;0
36;37;20;13;-7;-15;-15;-19
22;16;30;44;-1;-13;-17;-15
16;15;13;37;-20;-10;-8;-7
25;19;16;24;-13;-6;-19;-4
4;1;22;8;-20;-18;-16;-10
29;8;31;31;-20;-17;-3;-16
33;46;9;30;-16;-7;-20;-17
3;18;9;36;-12;-14;0;-20
4;13;30;23;-10;-2;0;-5
47;30;4;49;-18;-18;-19;-5
39;45;35;32;-15;-13;-14;-10
31;26;38;45;-19;-4;-6;-7
20;48;2;4;-9;-13;-17;-2
21;4;40;35;-17;-14;-10;-16
31;27;0;43;-16;-6;-7;-4
0;21;11;6;-12;-16;-4;-3
18;39;26;40;-15;-14;-18;-4
21;0;2;43;0;-15;-4;-14
41;17;35;28;-19;-6;-2;-1
20;34;4;28;-11;-16;-9;-7
29;3;35;45;-18;-2;-1;-4
0;36;9;40;-8;-15;-15;-19
26;26;16;38;-10;-3;-1;-10
43;26;41;47;-13;-7;-13;-4
48;46;21;9;-14;-15;-3;-5
38;19;42;7;-16;-19;-10;-4
6;11;10;6;-17;-10;-4;-12
44;7;23;37;-17;-20;-3;-1
40;30;23;20;-18;0;-8;-1
18;14;14;37;-16;0;-5;-7
17;32;2;27;0;-5;-6;-1
35;39;27;22;-7;-2;-15;-19
46;18;37;16;-18;-3;-9;-15
48;26;23;2;-13;-1;-17;-14
44;37;21;22;-16;-15;-6;-9
29;15;18;31;-10;-1;-12;-16
37;24;40;41;-19;0;-17;-16
3;23;20;29;-18;-18;-9;-14
32;38;1;18;-13;-18;-14;-7
32;2;43;46;0;-2;-5;-9
10;0;21;1;-4;-10;-12;-20
49;33;3;2;-10;-6;-20;-20
19;43;36;5;-20;-15;-20;-18
37;5;7;31;-20;-4;-11;-11
26;35;13;42;-6;-1;-11;-1
46;14;0;36;-18;-6;-5;-18
47;9;28;2;-15;-1;-16;-14
24;31;7;38;-17;-20;-7;-5
8;5;8;27;-4;-8;-20;-3
35;31;20;10;-12;-1;-11;-20
35;0;21;5;-2;-16;-3;-7
40;47;30;21;-19;-1;-4;-20
10;41;23;5;-5;-4;-8;-10
32;42;11;6;-3;-9;-10;-8
3;41;28;48;-15;-2;-2;-8
17;12;47;42;-5;-6;0;-8
0;23;43;12;-15;-20;-9;-16
17;32;20;8;-1;-7;0;-16
40;46;40;40;-4;-20;-13;0
41;5;42;23;-1;-5;-13;-5
30;9;34;31;-14;-19;-14;-15
25;47;48;46;-6;-7;-4;-14
49;25;20;46;-5;0;-17;-10
30;41;42;11;-17;-19;-12;-20
2;5;11;39;-7;-20;-18;-20
8;14;9;46;-5;-3;-3;-11
25;41;32;37;-8;-4;-13;0
3;39;5;26;0;-20;-13;-20
13;41;12;25;-5;-11;-20;-14
13;26;3;18;-17;-3;-1;-4
20;22;7;8;0;0;-14;-16
30;11;28;14;-8;-13;-2;-13
45;26;14;12;-10;-9;-13;-19
44;9;14;6;-16;-12;-16;-18
49;29;27;39;-1;-4;-17;-6
24;14;5;15;-16;-4;-3;-6
39;29;6;6;-20;-5;-14;-16
39;6;9;19;-8;-18;-15;-13
3;42;49;1;-20;-7;-2;-20
6;30;43;8;-1;-9;-18;-4
27;20;23;33;-8;-12;-2;-12
19;39;37;11;-17;-16;-17;-5
14;42;34;20;-7;-6;-15;-12
7;2;6;9;-20;-6;-11;-9
0;32;9;25;-20;-11;-4;-7
45;24;39;34;-11;-7;-7;-4
1;19;49;2;-12;-13;-11;-15
24;27;29;9;-8;-11;-11;-5
4;36;16;8;-6;-1;-11;-12
44;28;15;10;-8;-20;-9;-15
31;6;5;38;-17;-13;-11;-17
45;19;24;47;-3;-17;-8;-4
48;17;12;36;-10;-2;-10;-3
20;47;33;27;-4;-12;-10;-14
16;27;26;35;-5;-12;-2;-16
25;10;25;46;-15;-12;0;-11
11;27;36;15;-2;-13;-18;-2
14;45;18;24;0;-7;-5;-9
16;33;4;1;-6;-14;-4;-9
39;15;45;31;-11;-3;-2;-16
17;20;43;38;-20;-11;-14;-1
10;37;10;12;-1;-20;-20;-11
0;40;2;30;-8;-18;-9;-9
45;35;6;28;-10;-13;-11;-15
39;35;45;31;-2;-19;-1;-5
6;17;25;43;-16;-9;-7;-3
16;10;25;13;-19;-19;-3;-20
41;25;35;45;-11;-19;-10;-1
18;49;15;15;-11;-2;0;-5
10;42;0;42;-2;-1;-16;-4
11;42;3;27;-5;-17;-3;-5
36;41;14;38;0;0;-6;0
15;42;39;7;-18;-11;-9;-12
