device,dataset,dataset_id,circuit,optimizer,score
quantum computer,rain,6,q_circuit_01,COBYLA,0.505
quantum computer,rain,6,q_circuit_01,COBYLA,0.5
quantum computer,rain,6,q_circuit_01,COBYLA,0.5
quantum computer,rain,6,q_circuit_01,COBYLA,0.495
quantum computer,rain,6,q_circuit_01,COBYLA,0.5
quantum computer,rain,6,q_circuit_01,COBYLA,0.49
quantum computer,rain,6,q_circuit_01,COBYLA,0.495
quantum simulator,rain,4,q_circuit_01,SPSA,0.65
quantum simulator,rain,4,q_circuit_01,SPSA,0.665
quantum simulator,rain,4,q_circuit_01,SPSA,0.66
quantum simulator,rain,4,q_circuit_01,SPSA,0.665
quantum simulator,rain,4,q_circuit_01,SPSA,0.665
quantum simulator,rain,4,q_circuit_01,SPSA,0.655
quantum simulator,rain,4,q_circuit_01,SPSA,0.645
quantum simulator,rain,4,q_circuit_01,SPSA,0.66
quantum simulator,rain,4,q_circuit_01,SPSA,0.655
quantum simulator,rain,4,q_circuit_01,SPSA,0.655
quantum computer,rain,4,q_circuit_01,SPSA,0.525
quantum computer,rain,4,q_circuit_01,SPSA,0.51
quantum computer,rain,4,q_circuit_01,SPSA,0.51
quantum computer,rain,4,q_circuit_01,SPSA,0.505
quantum computer,rain,4,q_circuit_01,SPSA,0.515
quantum computer,rain,4,q_circuit_01,SPSA,0.51
quantum computer,rain,4,q_circuit_01,SPSA,0.5
quantum computer,rain,4,q_circuit_01,SPSA,0.52
quantum computer,rain,4,q_circuit_01,SPSA,0.51
quantum computer,rain,4,q_circuit_01,SPSA,0.515
quantum simulator,rain,5,q_circuit_01,BFGS,0.65
quantum simulator,rain,5,q_circuit_01,BFGS,0.645
quantum simulator,rain,5,q_circuit_01,BFGS,0.64
quantum simulator,rain,5,q_circuit_01,BFGS,0.645
quantum simulator,rain,5,q_circuit_01,BFGS,0.655
quantum simulator,rain,5,q_circuit_01,BFGS,0.645
quantum simulator,rain,5,q_circuit_01,BFGS,0.65
quantum simulator,rain,5,q_circuit_01,BFGS,0.635
quantum simulator,rain,5,q_circuit_01,BFGS,0.64
quantum simulator,rain,5,q_circuit_01,BFGS,0.655
quantum computer,rain,5,q_circuit_01,BFGS,0.455
quantum computer,rain,5,q_circuit_01,BFGS,0.465
quantum computer,rain,5,q_circuit_01,BFGS,0.465
quantum computer,rain,5,q_circuit_01,BFGS,0.465
quantum computer,rain,5,q_circuit_01,BFGS,0.455
quantum computer,rain,5,q_circuit_01,BFGS,0.45
quantum computer,rain,5,q_circuit_01,BFGS,0.46
quantum computer,rain,5,q_circuit_01,BFGS,0.455
quantum computer,rain,5,q_circuit_01,BFGS,0.45
quantum computer,rain,5,q_circuit_01,BFGS,0.46
quantum simulator,rain,9,q_circuit_02,COBYLA,0.645
quantum simulator,rain,9,q_circuit_02,COBYLA,0.65
quantum simulator,rain,9,q_circuit_02,COBYLA,0.655
quantum simulator,rain,9,q_circuit_02,COBYLA,0.64
quantum simulator,rain,9,q_circuit_02,COBYLA,0.635
quantum simulator,rain,9,q_circuit_02,COBYLA,0.65
quantum simulator,rain,9,q_circuit_02,COBYLA,0.645
quantum simulator,rain,9,q_circuit_02,COBYLA,0.635
quantum simulator,rain,9,q_circuit_02,COBYLA,0.64
quantum simulator,rain,9,q_circuit_02,COBYLA,0.65
quantum computer,rain,9,q_circuit_02,COBYLA,0.465
quantum computer,rain,9,q_circuit_02,COBYLA,0.46
quantum computer,rain,9,q_circuit_02,COBYLA,0.46
quantum computer,rain,9,q_circuit_02,COBYLA,0.45
quantum computer,rain,9,q_circuit_02,COBYLA,0.47
quantum computer,rain,9,q_circuit_02,COBYLA,0.465
quantum computer,rain,9,q_circuit_02,COBYLA,0.47
quantum computer,rain,9,q_circuit_02,COBYLA,0.445
quantum computer,rain,9,q_circuit_02,COBYLA,0.46
quantum computer,rain,9,q_circuit_02,COBYLA,0.455
quantum simulator,rain,0,q_circuit_02,SPSA,0.65
quantum simulator,rain,0,q_circuit_02,SPSA,0.665
quantum simulator,rain,0,q_circuit_02,SPSA,0.665
quantum simulator,rain,0,q_circuit_02,SPSA,0.665
quantum simulator,rain,0,q_circuit_02,SPSA,0.655
quantum simulator,rain,0,q_circuit_02,SPSA,0.65
quantum simulator,rain,0,q_circuit_02,SPSA,0.66
quantum simulator,rain,0,q_circuit_02,SPSA,0.66
quantum simulator,rain,0,q_circuit_02,SPSA,0.665
quantum simulator,rain,0,q_circuit_02,SPSA,0.66
quantum computer,rain,0,q_circuit_02,SPSA,0.51
quantum computer,rain,0,q_circuit_02,SPSA,0.52
quantum computer,rain,0,q_circuit_02,SPSA,0.52
quantum computer,rain,0,q_circuit_02,SPSA,0.53
quantum computer,rain,0,q_circuit_02,SPSA,0.51
quantum computer,rain,0,q_circuit_02,SPSA,0.53
quantum computer,rain,0,q_circuit_02,SPSA,0.515
quantum computer,rain,0,q_circuit_02,SPSA,0.545
quantum computer,rain,0,q_circuit_02,SPSA,0.525
quantum computer,rain,0,q_circuit_02,SPSA,0.515
quantum simulator,rain,6,q_circuit_02,BFGS,0.65
quantum simulator,rain,6,q_circuit_02,BFGS,0.645
quantum simulator,rain,6,q_circuit_02,BFGS,0.645
quantum simulator,rain,6,q_circuit_02,BFGS,0.65
quantum simulator,rain,6,q_circuit_02,BFGS,0.645
quantum simulator,rain,6,q_circuit_02,BFGS,0.64
quantum simulator,rain,6,q_circuit_02,BFGS,0.64
quantum simulator,rain,6,q_circuit_02,BFGS,0.645
quantum simulator,rain,6,q_circuit_02,BFGS,0.64
quantum simulator,rain,6,q_circuit_02,BFGS,0.645
quantum computer,rain,6,q_circuit_02,BFGS,0.485
quantum computer,rain,6,q_circuit_02,BFGS,0.505
quantum computer,rain,6,q_circuit_02,BFGS,0.495
quantum computer,rain,6,q_circuit_02,BFGS,0.51
quantum computer,rain,6,q_circuit_02,BFGS,0.51
quantum computer,rain,6,q_circuit_02,BFGS,0.485
quantum computer,rain,6,q_circuit_02,BFGS,0.5
quantum computer,rain,6,q_circuit_02,BFGS,0.5
quantum computer,rain,6,q_circuit_02,BFGS,0.505
quantum computer,rain,6,q_circuit_02,BFGS,0.51
quantum simulator,rain,9,q_circuit_03,COBYLA,0.695
quantum simulator,rain,9,q_circuit_03,COBYLA,0.68
quantum simulator,rain,9,q_circuit_03,COBYLA,0.695
quantum simulator,rain,9,q_circuit_03,COBYLA,0.695
quantum simulator,rain,9,q_circuit_03,COBYLA,0.685
quantum simulator,rain,9,q_circuit_03,COBYLA,0.685
quantum simulator,rain,9,q_circuit_03,COBYLA,0.7
quantum simulator,rain,9,q_circuit_03,COBYLA,0.69
quantum simulator,rain,9,q_circuit_03,COBYLA,0.69
quantum simulator,rain,9,q_circuit_03,COBYLA,0.685
quantum computer,rain,9,q_circuit_03,COBYLA,0.47
quantum computer,rain,9,q_circuit_03,COBYLA,0.465
quantum computer,rain,9,q_circuit_03,COBYLA,0.465
quantum computer,rain,9,q_circuit_03,COBYLA,0.46
quantum computer,rain,9,q_circuit_03,COBYLA,0.47
quantum computer,rain,9,q_circuit_03,COBYLA,0.46
quantum computer,rain,9,q_circuit_03,COBYLA,0.465
quantum computer,rain,9,q_circuit_03,COBYLA,0.46
quantum computer,rain,9,q_circuit_03,COBYLA,0.47
quantum computer,rain,9,q_circuit_03,COBYLA,0.47
quantum simulator,rain,4,q_circuit_03,SPSA,0.66
quantum simulator,rain,4,q_circuit_03,SPSA,0.67
quantum simulator,rain,4,q_circuit_03,SPSA,0.66
quantum simulator,rain,4,q_circuit_03,SPSA,0.66
quantum simulator,rain,4,q_circuit_03,SPSA,0.665
quantum simulator,rain,4,q_circuit_03,SPSA,0.67
quantum simulator,rain,4,q_circuit_03,SPSA,0.65
quantum simulator,rain,4,q_circuit_03,SPSA,0.66
quantum simulator,rain,4,q_circuit_03,SPSA,0.65
quantum simulator,rain,4,q_circuit_03,SPSA,0.66
quantum computer,rain,4,q_circuit_03,SPSA,0.505
quantum computer,rain,4,q_circuit_03,SPSA,0.505
quantum computer,rain,4,q_circuit_03,SPSA,0.515
quantum computer,rain,4,q_circuit_03,SPSA,0.5
quantum computer,rain,4,q_circuit_03,SPSA,0.515
quantum computer,rain,4,q_circuit_03,SPSA,0.515
quantum computer,rain,4,q_circuit_03,SPSA,0.51
quantum computer,rain,4,q_circuit_03,SPSA,0.5
quantum computer,rain,4,q_circuit_03,SPSA,0.51
quantum computer,rain,4,q_circuit_03,SPSA,0.5
quantum simulator,rain,6,q_circuit_03,BFGS,0.68
quantum simulator,rain,6,q_circuit_03,BFGS,0.68
quantum simulator,rain,6,q_circuit_03,BFGS,0.68
quantum simulator,rain,6,q_circuit_03,BFGS,0.675
quantum simulator,rain,6,q_circuit_03,BFGS,0.68
quantum simulator,rain,6,q_circuit_03,BFGS,0.675
quantum simulator,rain,6,q_circuit_03,BFGS,0.68
quantum simulator,rain,6,q_circuit_03,BFGS,0.67
quantum simulator,rain,6,q_circuit_03,BFGS,0.675
quantum simulator,rain,6,q_circuit_03,BFGS,0.68
quantum computer,rain,6,q_circuit_03,BFGS,0.5
quantum computer,rain,6,q_circuit_03,BFGS,0.51
quantum computer,rain,6,q_circuit_03,BFGS,0.5
quantum computer,rain,6,q_circuit_03,BFGS,0.495
quantum computer,rain,6,q_circuit_03,BFGS,0.51
quantum computer,rain,6,q_circuit_03,BFGS,0.505
quantum computer,rain,6,q_circuit_03,BFGS,0.51
quantum computer,rain,6,q_circuit_03,BFGS,0.505
quantum computer,rain,6,q_circuit_03,BFGS,0.505
quantum computer,rain,6,q_circuit_03,BFGS,0.5
quantum simulator,rain,6,q_circuit_04,COBYLA,0.62
quantum simulator,rain,6,q_circuit_04,COBYLA,0.625
quantum simulator,rain,6,q_circuit_04,COBYLA,0.62
quantum simulator,rain,6,q_circuit_04,COBYLA,0.63
quantum simulator,rain,6,q_circuit_04,COBYLA,0.63
quantum simulator,rain,6,q_circuit_04,COBYLA,0.625
quantum simulator,rain,6,q_circuit_04,COBYLA,0.63
quantum simulator,rain,6,q_circuit_04,COBYLA,0.64
quantum simulator,rain,6,q_circuit_04,COBYLA,0.635
quantum simulator,rain,6,q_circuit_04,COBYLA,0.63
quantum computer,rain,6,q_circuit_04,COBYLA,0.495
quantum computer,rain,6,q_circuit_04,COBYLA,0.5
quantum computer,rain,6,q_circuit_04,COBYLA,0.5
quantum computer,rain,6,q_circuit_04,COBYLA,0.495
quantum computer,rain,6,q_circuit_04,COBYLA,0.505
quantum computer,rain,6,q_circuit_04,COBYLA,0.5
quantum computer,rain,6,q_circuit_04,COBYLA,0.505
quantum computer,rain,6,q_circuit_04,COBYLA,0.505
quantum computer,rain,6,q_circuit_04,COBYLA,0.5
quantum computer,rain,6,q_circuit_04,COBYLA,0.495
quantum simulator,rain,9,q_circuit_04,SPSA,0.625
quantum simulator,rain,9,q_circuit_04,SPSA,0.625
quantum simulator,rain,9,q_circuit_04,SPSA,0.63
quantum simulator,rain,9,q_circuit_04,SPSA,0.62
quantum simulator,rain,9,q_circuit_04,SPSA,0.64
quantum simulator,rain,9,q_circuit_04,SPSA,0.63
quantum simulator,rain,9,q_circuit_04,SPSA,0.64
quantum simulator,rain,9,q_circuit_04,SPSA,0.635
quantum simulator,rain,9,q_circuit_04,SPSA,0.625
quantum simulator,rain,9,q_circuit_04,SPSA,0.635
quantum computer,rain,9,q_circuit_04,SPSA,0.46
quantum computer,rain,9,q_circuit_04,SPSA,0.455
quantum computer,rain,9,q_circuit_04,SPSA,0.465
quantum computer,rain,9,q_circuit_04,SPSA,0.46
quantum computer,rain,9,q_circuit_04,SPSA,0.465
quantum computer,rain,9,q_circuit_04,SPSA,0.465
quantum computer,rain,9,q_circuit_04,SPSA,0.465
quantum computer,rain,9,q_circuit_04,SPSA,0.465
quantum computer,rain,9,q_circuit_04,SPSA,0.46
quantum computer,rain,9,q_circuit_04,SPSA,0.455
quantum simulator,rain,6,q_circuit_04,BFGS,0.645
quantum simulator,rain,6,q_circuit_04,BFGS,0.645
quantum simulator,rain,6,q_circuit_04,BFGS,0.65
quantum simulator,rain,6,q_circuit_04,BFGS,0.64
quantum simulator,rain,6,q_circuit_04,BFGS,0.65
quantum simulator,rain,6,q_circuit_04,BFGS,0.635
quantum simulator,rain,6,q_circuit_04,BFGS,0.65
quantum simulator,rain,6,q_circuit_04,BFGS,0.64
quantum simulator,rain,6,q_circuit_04,BFGS,0.645
quantum simulator,rain,6,q_circuit_04,BFGS,0.645
quantum computer,rain,6,q_circuit_04,BFGS,0.52
quantum computer,rain,6,q_circuit_04,BFGS,0.51
quantum computer,rain,6,q_circuit_04,BFGS,0.505
quantum computer,rain,6,q_circuit_04,BFGS,0.505
quantum computer,rain,6,q_circuit_04,BFGS,0.51
quantum computer,rain,6,q_circuit_04,BFGS,0.5
quantum computer,rain,6,q_circuit_04,BFGS,0.5
quantum computer,rain,6,q_circuit_04,BFGS,0.505
quantum computer,rain,6,q_circuit_04,BFGS,0.5
quantum computer,rain,6,q_circuit_04,BFGS,0.5
quantum simulator,rain,6,q_circuit_05,COBYLA,0.51
quantum simulator,rain,6,q_circuit_05,COBYLA,0.51
quantum simulator,rain,6,q_circuit_05,COBYLA,0.51
quantum simulator,rain,6,q_circuit_05,COBYLA,0.51
quantum simulator,rain,6,q_circuit_05,COBYLA,0.515
quantum simulator,rain,6,q_circuit_05,COBYLA,0.51
quantum simulator,rain,6,q_circuit_05,COBYLA,0.51
quantum simulator,rain,6,q_circuit_05,COBYLA,0.51
quantum simulator,rain,6,q_circuit_05,COBYLA,0.51
quantum simulator,rain,6,q_circuit_05,COBYLA,0.51
quantum computer,rain,6,q_circuit_05,COBYLA,0.5
quantum computer,rain,6,q_circuit_05,COBYLA,0.5
quantum computer,rain,6,q_circuit_05,COBYLA,0.495
quantum computer,rain,6,q_circuit_05,COBYLA,0.495
quantum computer,rain,6,q_circuit_05,COBYLA,0.495
quantum computer,rain,6,q_circuit_05,COBYLA,0.5
quantum computer,rain,6,q_circuit_05,COBYLA,0.5
quantum computer,rain,6,q_circuit_05,COBYLA,0.495
quantum computer,rain,6,q_circuit_05,COBYLA,0.495
quantum computer,rain,6,q_circuit_05,COBYLA,0.5
quantum simulator,rain,4,q_circuit_05,SPSA,0.48
quantum simulator,rain,4,q_circuit_05,SPSA,0.48
quantum simulator,rain,4,q_circuit_05,SPSA,0.48
quantum simulator,rain,4,q_circuit_05,SPSA,0.475
quantum simulator,rain,4,q_circuit_05,SPSA,0.475
quantum simulator,rain,4,q_circuit_05,SPSA,0.485
quantum simulator,rain,4,q_circuit_05,SPSA,0.485
quantum simulator,rain,4,q_circuit_05,SPSA,0.495
quantum simulator,rain,4,q_circuit_05,SPSA,0.475
quantum simulator,rain,4,q_circuit_05,SPSA,0.46
quantum computer,rain,4,q_circuit_05,SPSA,0.495
quantum computer,rain,4,q_circuit_05,SPSA,0.49
quantum computer,rain,4,q_circuit_05,SPSA,0.495
quantum computer,rain,4,q_circuit_05,SPSA,0.495
quantum computer,rain,4,q_circuit_05,SPSA,0.52
quantum computer,rain,4,q_circuit_05,SPSA,0.495
quantum computer,rain,4,q_circuit_05,SPSA,0.495
quantum computer,rain,4,q_circuit_05,SPSA,0.51
quantum computer,rain,4,q_circuit_05,SPSA,0.49
quantum computer,rain,4,q_circuit_05,SPSA,0.485
quantum simulator,rain,2,q_circuit_05,BFGS,0.545
quantum simulator,rain,2,q_circuit_05,BFGS,0.545
quantum simulator,rain,2,q_circuit_05,BFGS,0.545
quantum simulator,rain,2,q_circuit_05,BFGS,0.545
quantum simulator,rain,2,q_circuit_05,BFGS,0.545
quantum simulator,rain,2,q_circuit_05,BFGS,0.545
quantum simulator,rain,2,q_circuit_05,BFGS,0.545
quantum simulator,rain,2,q_circuit_05,BFGS,0.545
quantum simulator,rain,2,q_circuit_05,BFGS,0.545
quantum simulator,rain,2,q_circuit_05,BFGS,0.545
quantum computer,rain,2,q_circuit_05,BFGS,0.53
quantum computer,rain,2,q_circuit_05,BFGS,0.535
quantum computer,rain,2,q_circuit_05,BFGS,0.525
quantum computer,rain,2,q_circuit_05,BFGS,0.53
quantum computer,rain,2,q_circuit_05,BFGS,0.53
quantum computer,rain,2,q_circuit_05,BFGS,0.535
quantum computer,rain,2,q_circuit_05,BFGS,0.535
quantum computer,rain,2,q_circuit_05,BFGS,0.53
quantum computer,rain,2,q_circuit_05,BFGS,0.53
quantum computer,rain,2,q_circuit_05,BFGS,0.525
quantum simulator,vlds,41,q_circuit_01,COBYLA,0.855
quantum simulator,vlds,41,q_circuit_01,COBYLA,0.865
quantum simulator,vlds,41,q_circuit_01,COBYLA,0.865
quantum simulator,vlds,41,q_circuit_01,COBYLA,0.865
quantum simulator,vlds,41,q_circuit_01,COBYLA,0.865
quantum simulator,vlds,41,q_circuit_01,COBYLA,0.87
quantum simulator,vlds,41,q_circuit_01,COBYLA,0.87
quantum simulator,vlds,41,q_circuit_01,COBYLA,0.855
quantum simulator,vlds,41,q_circuit_01,COBYLA,0.865
quantum simulator,vlds,41,q_circuit_01,COBYLA,0.86
quantum computer,vlds,41,q_circuit_01,COBYLA,0.535
quantum computer,vlds,41,q_circuit_01,COBYLA,0.56
quantum computer,vlds,41,q_circuit_01,COBYLA,0.555
quantum computer,vlds,41,q_circuit_01,COBYLA,0.54
quantum computer,vlds,41,q_circuit_01,COBYLA,0.565
quantum computer,vlds,41,q_circuit_01,COBYLA,0.52
quantum computer,vlds,41,q_circuit_01,COBYLA,0.55
quantum computer,vlds,41,q_circuit_01,COBYLA,0.535
quantum computer,vlds,41,q_circuit_01,COBYLA,0.55
quantum computer,vlds,41,q_circuit_01,COBYLA,0.52
quantum simulator,vlds,44,q_circuit_01,SPSA,0.535
quantum simulator,vlds,44,q_circuit_01,SPSA,0.535
quantum simulator,vlds,44,q_circuit_01,SPSA,0.535
quantum simulator,vlds,44,q_circuit_01,SPSA,0.535
quantum simulator,vlds,44,q_circuit_01,SPSA,0.535
quantum simulator,vlds,44,q_circuit_01,SPSA,0.535
quantum simulator,vlds,44,q_circuit_01,SPSA,0.535
quantum simulator,vlds,44,q_circuit_01,SPSA,0.535
quantum simulator,vlds,44,q_circuit_01,SPSA,0.535
quantum simulator,vlds,44,q_circuit_01,SPSA,0.535
quantum computer,vlds,44,q_circuit_01,SPSA,0.535
quantum computer,vlds,44,q_circuit_01,SPSA,0.535
quantum computer,vlds,44,q_circuit_01,SPSA,0.535
quantum computer,vlds,44,q_circuit_01,SPSA,0.535
quantum computer,vlds,44,q_circuit_01,SPSA,0.535
quantum computer,vlds,44,q_circuit_01,SPSA,0.535
quantum computer,vlds,44,q_circuit_01,SPSA,0.535
quantum computer,vlds,44,q_circuit_01,SPSA,0.535
quantum computer,vlds,44,q_circuit_01,SPSA,0.535
quantum computer,vlds,44,q_circuit_01,SPSA,0.535
quantum simulator,vlds,44,q_circuit_01,BFGS,0.765
quantum simulator,vlds,44,q_circuit_01,BFGS,0.77
quantum simulator,vlds,44,q_circuit_01,BFGS,0.77
quantum simulator,vlds,44,q_circuit_01,BFGS,0.76
quantum simulator,vlds,44,q_circuit_01,BFGS,0.775
quantum simulator,vlds,44,q_circuit_01,BFGS,0.775
quantum simulator,vlds,44,q_circuit_01,BFGS,0.77
quantum simulator,vlds,44,q_circuit_01,BFGS,0.77
quantum simulator,vlds,44,q_circuit_01,BFGS,0.76
quantum simulator,vlds,44,q_circuit_01,BFGS,0.76
quantum computer,vlds,44,q_circuit_01,BFGS,0.53
quantum computer,vlds,44,q_circuit_01,BFGS,0.505
quantum computer,vlds,44,q_circuit_01,BFGS,0.545
quantum computer,vlds,44,q_circuit_01,BFGS,0.535
quantum computer,vlds,44,q_circuit_01,BFGS,0.53
quantum computer,vlds,44,q_circuit_01,BFGS,0.52
quantum computer,vlds,44,q_circuit_01,BFGS,0.525
quantum computer,vlds,44,q_circuit_01,BFGS,0.535
quantum computer,vlds,44,q_circuit_01,BFGS,0.535
quantum computer,vlds,44,q_circuit_01,BFGS,0.525
quantum simulator,vlds,49,q_circuit_02,COBYLA,0.855
quantum simulator,vlds,49,q_circuit_02,COBYLA,0.86
quantum simulator,vlds,49,q_circuit_02,COBYLA,0.86
quantum simulator,vlds,49,q_circuit_02,COBYLA,0.855
quantum simulator,vlds,49,q_circuit_02,COBYLA,0.86
quantum simulator,vlds,49,q_circuit_02,COBYLA,0.86
quantum simulator,vlds,49,q_circuit_02,COBYLA,0.865
quantum simulator,vlds,49,q_circuit_02,COBYLA,0.86
quantum simulator,vlds,49,q_circuit_02,COBYLA,0.855
quantum simulator,vlds,49,q_circuit_02,COBYLA,0.855
quantum computer,vlds,49,q_circuit_02,COBYLA,0.52
quantum computer,vlds,49,q_circuit_02,COBYLA,0.505
quantum computer,vlds,49,q_circuit_02,COBYLA,0.525
quantum computer,vlds,49,q_circuit_02,COBYLA,0.505
quantum computer,vlds,49,q_circuit_02,COBYLA,0.515
quantum computer,vlds,49,q_circuit_02,COBYLA,0.53
quantum computer,vlds,49,q_circuit_02,COBYLA,0.51
quantum computer,vlds,49,q_circuit_02,COBYLA,0.5
quantum computer,vlds,49,q_circuit_02,COBYLA,0.505
quantum computer,vlds,49,q_circuit_02,COBYLA,0.53
quantum simulator,vlds,42,q_circuit_02,SPSA,0.635
quantum simulator,vlds,42,q_circuit_02,SPSA,0.635
quantum simulator,vlds,42,q_circuit_02,SPSA,0.63
quantum simulator,vlds,42,q_circuit_02,SPSA,0.63
quantum simulator,vlds,42,q_circuit_02,SPSA,0.64
quantum simulator,vlds,42,q_circuit_02,SPSA,0.61
quantum simulator,vlds,42,q_circuit_02,SPSA,0.61
quantum simulator,vlds,42,q_circuit_02,SPSA,0.63
quantum simulator,vlds,42,q_circuit_02,SPSA,0.62
quantum simulator,vlds,42,q_circuit_02,SPSA,0.635
quantum computer,vlds,42,q_circuit_02,SPSA,0.505
quantum computer,vlds,42,q_circuit_02,SPSA,0.525
quantum computer,vlds,42,q_circuit_02,SPSA,0.525
quantum computer,vlds,42,q_circuit_02,SPSA,0.52
quantum computer,vlds,42,q_circuit_02,SPSA,0.5
quantum computer,vlds,42,q_circuit_02,SPSA,0.495
quantum computer,vlds,42,q_circuit_02,SPSA,0.535
quantum computer,vlds,42,q_circuit_02,SPSA,0.525
quantum computer,vlds,42,q_circuit_02,SPSA,0.525
quantum computer,vlds,42,q_circuit_02,SPSA,0.52
quantum simulator,vlds,46,q_circuit_02,BFGS,0.79
quantum simulator,vlds,46,q_circuit_02,BFGS,0.79
quantum simulator,vlds,46,q_circuit_02,BFGS,0.795
quantum simulator,vlds,46,q_circuit_02,BFGS,0.785
quantum simulator,vlds,46,q_circuit_02,BFGS,0.79
quantum simulator,vlds,46,q_circuit_02,BFGS,0.785
quantum simulator,vlds,46,q_circuit_02,BFGS,0.795
quantum simulator,vlds,46,q_circuit_02,BFGS,0.795
quantum simulator,vlds,46,q_circuit_02,BFGS,0.785
quantum simulator,vlds,46,q_circuit_02,BFGS,0.785
quantum computer,vlds,46,q_circuit_02,BFGS,0.56
quantum computer,vlds,46,q_circuit_02,BFGS,0.555
quantum computer,vlds,46,q_circuit_02,BFGS,0.555
quantum computer,vlds,46,q_circuit_02,BFGS,0.56
quantum computer,vlds,46,q_circuit_02,BFGS,0.545
quantum computer,vlds,46,q_circuit_02,BFGS,0.54
quantum computer,vlds,46,q_circuit_02,BFGS,0.54
quantum computer,vlds,46,q_circuit_02,BFGS,0.555
quantum computer,vlds,46,q_circuit_02,BFGS,0.56
quantum computer,vlds,46,q_circuit_02,BFGS,0.565
quantum simulator,vlds,46,q_circuit_03,COBYLA,0.84
quantum simulator,vlds,46,q_circuit_03,COBYLA,0.845
quantum simulator,vlds,46,q_circuit_03,COBYLA,0.85
quantum simulator,vlds,46,q_circuit_03,COBYLA,0.845
quantum simulator,vlds,46,q_circuit_03,COBYLA,0.845
quantum simulator,vlds,46,q_circuit_03,COBYLA,0.855
quantum simulator,vlds,46,q_circuit_03,COBYLA,0.845
quantum simulator,vlds,46,q_circuit_03,COBYLA,0.845
quantum simulator,vlds,46,q_circuit_03,COBYLA,0.84
quantum simulator,vlds,46,q_circuit_03,COBYLA,0.84
quantum computer,vlds,46,q_circuit_03,COBYLA,0.545
quantum computer,vlds,46,q_circuit_03,COBYLA,0.56
quantum computer,vlds,46,q_circuit_03,COBYLA,0.55
quantum computer,vlds,46,q_circuit_03,COBYLA,0.56
quantum computer,vlds,46,q_circuit_03,COBYLA,0.555
quantum computer,vlds,46,q_circuit_03,COBYLA,0.575
quantum computer,vlds,46,q_circuit_03,COBYLA,0.55
quantum computer,vlds,46,q_circuit_03,COBYLA,0.585
quantum computer,vlds,46,q_circuit_03,COBYLA,0.555
quantum computer,vlds,46,q_circuit_03,COBYLA,0.565
quantum simulator,vlds,46,q_circuit_03,SPSA,0.745
quantum simulator,vlds,46,q_circuit_03,SPSA,0.745
quantum simulator,vlds,46,q_circuit_03,SPSA,0.74
quantum simulator,vlds,46,q_circuit_03,SPSA,0.735
quantum simulator,vlds,46,q_circuit_03,SPSA,0.745
quantum simulator,vlds,46,q_circuit_03,SPSA,0.735
quantum simulator,vlds,46,q_circuit_03,SPSA,0.735
quantum simulator,vlds,46,q_circuit_03,SPSA,0.74
quantum simulator,vlds,46,q_circuit_03,SPSA,0.735
quantum simulator,vlds,46,q_circuit_03,SPSA,0.745
quantum computer,vlds,46,q_circuit_03,SPSA,0.56
quantum computer,vlds,46,q_circuit_03,SPSA,0.56
quantum computer,vlds,46,q_circuit_03,SPSA,0.55
quantum computer,vlds,46,q_circuit_03,SPSA,0.555
quantum computer,vlds,46,q_circuit_03,SPSA,0.555
quantum computer,vlds,46,q_circuit_03,SPSA,0.555
quantum computer,vlds,46,q_circuit_03,SPSA,0.575
quantum computer,vlds,46,q_circuit_03,SPSA,0.545
quantum computer,vlds,46,q_circuit_03,SPSA,0.545
quantum computer,vlds,46,q_circuit_03,SPSA,0.565
quantum simulator,vlds,46,q_circuit_03,BFGS,0.855
quantum simulator,vlds,46,q_circuit_03,BFGS,0.855
quantum simulator,vlds,46,q_circuit_03,BFGS,0.86
quantum simulator,vlds,46,q_circuit_03,BFGS,0.85
quantum simulator,vlds,46,q_circuit_03,BFGS,0.86
quantum simulator,vlds,46,q_circuit_03,BFGS,0.845
quantum simulator,vlds,46,q_circuit_03,BFGS,0.855
quantum simulator,vlds,46,q_circuit_03,BFGS,0.855
quantum simulator,vlds,46,q_circuit_03,BFGS,0.85
quantum simulator,vlds,46,q_circuit_03,BFGS,0.87
quantum computer,vlds,46,q_circuit_03,BFGS,0.555
quantum computer,vlds,46,q_circuit_03,BFGS,0.55
quantum computer,vlds,46,q_circuit_03,BFGS,0.545
quantum computer,vlds,46,q_circuit_03,BFGS,0.56
quantum computer,vlds,46,q_circuit_03,BFGS,0.555
quantum computer,vlds,46,q_circuit_03,BFGS,0.57
quantum computer,vlds,46,q_circuit_03,BFGS,0.56
quantum computer,vlds,46,q_circuit_03,BFGS,0.565
quantum computer,vlds,46,q_circuit_03,BFGS,0.55
quantum computer,vlds,46,q_circuit_03,BFGS,0.555
quantum simulator,vlds,46,q_circuit_04,COBYLA,0.7
quantum simulator,vlds,46,q_circuit_04,COBYLA,0.71
quantum simulator,vlds,46,q_circuit_04,COBYLA,0.71
quantum simulator,vlds,46,q_circuit_04,COBYLA,0.69
quantum simulator,vlds,46,q_circuit_04,COBYLA,0.7
quantum simulator,vlds,46,q_circuit_04,COBYLA,0.7
quantum simulator,vlds,46,q_circuit_04,COBYLA,0.72
quantum simulator,vlds,46,q_circuit_04,COBYLA,0.705
quantum simulator,vlds,46,q_circuit_04,COBYLA,0.7
quantum simulator,vlds,46,q_circuit_04,COBYLA,0.71
quantum computer,vlds,46,q_circuit_04,COBYLA,0.555
