device,dataset,dataset_id,circuit,optimizer,score
quantum simulator,iris,12,q_circuit_02,AMSGRAD,1.0
quantum simulator,iris,12,q_circuit_02,AMSGRAD,1.0
quantum simulator,iris,12,q_circuit_02,AMSGRAD,1.0
quantum simulator,iris,12,q_circuit_02,AMSGRAD,1.0
quantum simulator,iris,12,q_circuit_02,AMSGRAD,1.0
quantum simulator,iris,12,q_circuit_02,AMSGRAD,1.0
quantum simulator,iris,12,q_circuit_02,AMSGRAD,1.0
quantum simulator,iris,12,q_circuit_02,AMSGRAD,1.0
quantum simulator,iris,12,q_circuit_02,AMSGRAD,1.0
quantum simulator,iris,12,q_circuit_02,AMSGRAD,1.0
quantum computer,iris,12,q_circuit_02,AMSGRAD,1.0
quantum computer,iris,12,q_circuit_02,AMSGRAD,1.0
quantum computer,iris,12,q_circuit_02,AMSGRAD,1.0
quantum computer,iris,12,q_circuit_02,AMSGRAD,1.0
quantum computer,iris,12,q_circuit_02,AMSGRAD,1.0
quantum computer,iris,12,q_circuit_02,AMSGRAD,1.0
quantum computer,iris,12,q_circuit_02,AMSGRAD,1.0
quantum computer,iris,12,q_circuit_02,AMSGRAD,1.0
quantum computer,iris,12,q_circuit_02,AMSGRAD,1.0
quantum computer,iris,12,q_circuit_02,AMSGRAD,1.0
quantum simulator,iris,12,q_circuit_02,BFGS,1.0
quantum simulator,iris,12,q_circuit_02,BFGS,1.0
quantum simulator,iris,12,q_circuit_02,BFGS,1.0
quantum simulator,iris,12,q_circuit_02,BFGS,1.0
quantum simulator,iris,12,q_circuit_02,BFGS,1.0
quantum simulator,iris,12,q_circuit_02,BFGS,1.0
quantum simulator,iris,12,q_circuit_02,BFGS,1.0
quantum simulator,iris,12,q_circuit_02,BFGS,1.0
quantum simulator,iris,12,q_circuit_02,BFGS,1.0
quantum simulator,iris,12,q_circuit_02,BFGS,1.0
quantum computer,iris,12,q_circuit_02,BFGS,1.0
quantum computer,iris,12,q_circuit_02,BFGS,1.0
quantum computer,iris,12,q_circuit_02,BFGS,1.0
quantum computer,iris,12,q_circuit_02,BFGS,1.0
quantum computer,iris,12,q_circuit_02,BFGS,1.0
quantum computer,iris,12,q_circuit_02,BFGS,1.0
quantum computer,iris,12,q_circuit_02,BFGS,1.0
quantum computer,iris,12,q_circuit_02,BFGS,1.0
quantum computer,iris,12,q_circuit_02,BFGS,1.0
quantum computer,iris,12,q_circuit_02,BFGS,1.0
quantum simulator,iris,15,q_circuit_03,COBYLA,1.0
quantum simulator,iris,15,q_circuit_03,COBYLA,1.0
quantum simulator,iris,15,q_circuit_03,COBYLA,1.0
quantum simulator,iris,15,q_circuit_03,COBYLA,1.0
quantum simulator,iris,15,q_circuit_03,COBYLA,1.0
quantum simulator,iris,15,q_circuit_03,COBYLA,1.0
quantum simulator,iris,15,q_circuit_03,COBYLA,1.0
quantum simulator,iris,15,q_circuit_03,COBYLA,1.0
quantum simulator,iris,15,q_circuit_03,COBYLA,1.0
quantum simulator,iris,15,q_circuit_03,COBYLA,1.0
quantum computer,iris,15,q_circuit_03,COBYLA,1.0
quantum computer,iris,15,q_circuit_03,COBYLA,1.0
quantum computer,iris,15,q_circuit_03,COBYLA,1.0
quantum computer,iris,15,q_circuit_03,COBYLA,1.0
quantum computer,iris,15,q_circuit_03,COBYLA,1.0
quantum computer,iris,15,q_circuit_03,COBYLA,1.0
quantum computer,iris,15,q_circuit_03,COBYLA,1.0
quantum computer,iris,15,q_circuit_03,COBYLA,1.0
quantum computer,iris,15,q_circuit_03,COBYLA,1.0
quantum computer,iris,15,q_circuit_03,COBYLA,1.0
quantum simulator,iris,14,q_circuit_03,SPSA,1.0
quantum simulator,iris,14,q_circuit_03,SPSA,1.0
quantum simulator,iris,14,q_circuit_03,SPSA,1.0
quantum simulator,iris,14,q_circuit_03,SPSA,1.0
quantum simulator,iris,14,q_circuit_03,SPSA,1.0
quantum simulator,iris,14,q_circuit_03,SPSA,1.0
quantum simulator,iris,14,q_circuit_03,SPSA,1.0
quantum simulator,iris,14,q_circuit_03,SPSA,1.0
quantum simulator,iris,14,q_circuit_03,SPSA,1.0
quantum simulator,iris,14,q_circuit_03,SPSA,1.0
quantum computer,iris,14,q_circuit_03,SPSA,1.0
quantum computer,iris,14,q_circuit_03,SPSA,1.0
quantum computer,iris,14,q_circuit_03,SPSA,1.0
quantum computer,iris,14,q_circuit_03,SPSA,1.0
quantum computer,iris,14,q_circuit_03,SPSA,1.0
quantum computer,iris,14,q_circuit_03,SPSA,1.0
quantum computer,iris,14,q_circuit_03,SPSA,1.0
quantum computer,iris,14,q_circuit_03,SPSA,1.0
quantum computer,iris,14,q_circuit_03,SPSA,1.0
quantum computer,iris,14,q_circuit_03,SPSA,1.0
quantum simulator,iris,14,q_circuit_03,AMSGRAD,1.0
quantum simulator,iris,14,q_circuit_03,AMSGRAD,1.0
quantum simulator,iris,14,q_circuit_03,AMSGRAD,1.0
quantum simulator,iris,14,q_circuit_03,AMSGRAD,1.0
quantum simulator,iris,14,q_circuit_03,AMSGRAD,1.0
quantum simulator,iris,14,q_circuit_03,AMSGRAD,1.0
quantum simulator,iris,14,q_circuit_03,AMSGRAD,1.0
quantum simulator,iris,14,q_circuit_03,AMSGRAD,1.0
quantum simulator,iris,14,q_circuit_03,AMSGRAD,1.0
quantum simulator,iris,14,q_circuit_03,AMSGRAD,1.0
quantum computer,iris,14,q_circuit_03,AMSGRAD,1.0
quantum computer,iris,14,q_circuit_03,AMSGRAD,1.0
quantum computer,iris,14,q_circuit_03,AMSGRAD,1.0
quantum computer,iris,14,q_circuit_03,AMSGRAD,1.0
quantum computer,iris,14,q_circuit_03,AMSGRAD,1.0
quantum computer,iris,14,q_circuit_03,AMSGRAD,1.0
quantum computer,iris,14,q_circuit_03,AMSGRAD,1.0
quantum computer,iris,14,q_circuit_03,AMSGRAD,1.0
quantum computer,iris,14,q_circuit_03,AMSGRAD,1.0
quantum computer,iris,14,q_circuit_03,AMSGRAD,1.0
quantum simulator,iris,14,q_circuit_03,BFGS,1.0
quantum simulator,iris,14,q_circuit_03,BFGS,1.0
quantum simulator,iris,14,q_circuit_03,BFGS,1.0
quantum simulator,iris,14,q_circuit_03,BFGS,1.0
quantum simulator,iris,14,q_circuit_03,BFGS,1.0
quantum simulator,iris,14,q_circuit_03,BFGS,1.0
quantum simulator,iris,14,q_circuit_03,BFGS,1.0
quantum simulator,iris,14,q_circuit_03,BFGS,1.0
quantum simulator,iris,14,q_circuit_03,BFGS,1.0
quantum simulator,iris,14,q_circuit_03,BFGS,1.0
quantum computer,iris,14,q_circuit_03,BFGS,1.0
quantum computer,iris,14,q_circuit_03,BFGS,1.0
quantum computer,iris,14,q_circuit_03,BFGS,1.0
quantum computer,iris,14,q_circuit_03,BFGS,1.0
quantum computer,iris,14,q_circuit_03,BFGS,1.0
quantum computer,iris,14,q_circuit_03,BFGS,1.0
quantum computer,iris,14,q_circuit_03,BFGS,1.0
quantum computer,iris,14,q_circuit_03,BFGS,1.0
quantum computer,iris,14,q_circuit_03,BFGS,1.0
quantum computer,iris,14,q_circuit_03,BFGS,1.0
quantum simulator,iris,16,q_circuit_04,COBYLA,1.0
quantum simulator,iris,16,q_circuit_04,COBYLA,1.0
quantum simulator,iris,16,q_circuit_04,COBYLA,1.0
quantum simulator,iris,16,q_circuit_04,COBYLA,1.0
quantum simulator,iris,16,q_circuit_04,COBYLA,1.0
quantum simulator,iris,16,q_circuit_04,COBYLA,1.0
quantum simulator,iris,16,q_circuit_04,COBYLA,1.0
quantum simulator,iris,16,q_circuit_04,COBYLA,1.0
quantum simulator,iris,16,q_circuit_04,COBYLA,1.0
quantum simulator,iris,16,q_circuit_04,COBYLA,1.0
quantum computer,iris,16,q_circuit_04,COBYLA,1.0
quantum computer,iris,16,q_circuit_04,COBYLA,1.0
quantum computer,iris,16,q_circuit_04,COBYLA,1.0
quantum computer,iris,16,q_circuit_04,COBYLA,1.0
quantum computer,iris,16,q_circuit_04,COBYLA,1.0
quantum computer,iris,16,q_circuit_04,COBYLA,1.0
quantum computer,iris,16,q_circuit_04,COBYLA,1.0
quantum computer,iris,16,q_circuit_04,COBYLA,1.0
quantum computer,iris,16,q_circuit_04,COBYLA,1.0
quantum computer,iris,16,q_circuit_04,COBYLA,1.0
quantum simulator,iris,13,q_circuit_04,SPSA,0.85
quantum simulator,iris,13,q_circuit_04,SPSA,0.9
quantum simulator,iris,13,q_circuit_04,SPSA,0.9
quantum simulator,iris,13,q_circuit_04,SPSA,0.9
quantum simulator,iris,13,q_circuit_04,SPSA,0.9
quantum simulator,iris,13,q_circuit_04,SPSA,0.85
quantum simulator,iris,13,q_circuit_04,SPSA,0.85
quantum simulator,iris,13,q_circuit_04,SPSA,0.9
quantum simulator,iris,13,q_circuit_04,SPSA,0.9
quantum simulator,iris,13,q_circuit_04,SPSA,0.9
quantum computer,iris,13,q_circuit_04,SPSA,0.85
quantum computer,iris,13,q_circuit_04,SPSA,0.9
quantum computer,iris,13,q_circuit_04,SPSA,0.9
quantum computer,iris,13,q_circuit_04,SPSA,0.9
quantum computer,iris,13,q_circuit_04,SPSA,0.9
quantum computer,iris,13,q_circuit_04,SPSA,0.85
quantum computer,iris,13,q_circuit_04,SPSA,0.85
quantum computer,iris,13,q_circuit_04,SPSA,0.9
quantum computer,iris,13,q_circuit_04,SPSA,0.85
quantum computer,iris,13,q_circuit_04,SPSA,0.95
quantum simulator,iris,14,q_circuit_04,AMSGRAD,0.95
quantum simulator,iris,14,q_circuit_04,AMSGRAD,0.95
quantum simulator,iris,14,q_circuit_04,AMSGRAD,0.95
quantum simulator,iris,14,q_circuit_04,AMSGRAD,0.95
quantum simulator,iris,14,q_circuit_04,AMSGRAD,0.95
quantum simulator,iris,14,q_circuit_04,AMSGRAD,0.95
quantum simulator,iris,14,q_circuit_04,AMSGRAD,0.95
quantum simulator,iris,14,q_circuit_04,AMSGRAD,0.95
quantum simulator,iris,14,q_circuit_04,AMSGRAD,0.95
quantum simulator,iris,14,q_circuit_04,AMSGRAD,0.95
quantum computer,iris,14,q_circuit_04,AMSGRAD,0.95
quantum computer,iris,14,q_circuit_04,AMSGRAD,0.95
quantum computer,iris,14,q_circuit_04,AMSGRAD,0.95
quantum computer,iris,14,q_circuit_04,AMSGRAD,0.95
quantum computer,iris,14,q_circuit_04,AMSGRAD,0.95
quantum computer,iris,14,q_circuit_04,AMSGRAD,0.95
quantum computer,iris,14,q_circuit_04,AMSGRAD,0.95
quantum computer,iris,14,q_circuit_04,AMSGRAD,1.0
quantum computer,iris,14,q_circuit_04,AMSGRAD,0.95
quantum computer,iris,14,q_circuit_04,AMSGRAD,0.95
quantum simulator,iris,12,q_circuit_04,BFGS,0.8
quantum simulator,iris,12,q_circuit_04,BFGS,0.8
quantum simulator,iris,12,q_circuit_04,BFGS,0.8
quantum simulator,iris,12,q_circuit_04,BFGS,0.8
quantum simulator,iris,12,q_circuit_04,BFGS,0.8
quantum simulator,iris,12,q_circuit_04,BFGS,0.8
quantum simulator,iris,12,q_circuit_04,BFGS,0.8
quantum simulator,iris,12,q_circuit_04,BFGS,0.8
quantum simulator,iris,12,q_circuit_04,BFGS,0.8
quantum simulator,iris,12,q_circuit_04,BFGS,0.8
quantum computer,iris,12,q_circuit_04,BFGS,0.8
quantum computer,iris,12,q_circuit_04,BFGS,0.8
quantum computer,iris,12,q_circuit_04,BFGS,0.85
quantum computer,iris,12,q_circuit_04,BFGS,0.8
quantum computer,iris,12,q_circuit_04,BFGS,0.8
quantum computer,iris,12,q_circuit_04,BFGS,0.8
quantum computer,iris,12,q_circuit_04,BFGS,0.8
quantum computer,iris,12,q_circuit_04,BFGS,0.8
quantum computer,iris,12,q_circuit_04,BFGS,0.8
quantum computer,iris,12,q_circuit_04,BFGS,0.8
quantum simulator,iris,19,q_circuit_05,COBYLA,1.0
quantum simulator,iris,19,q_circuit_05,COBYLA,1.0
quantum simulator,iris,19,q_circuit_05,COBYLA,1.0
quantum simulator,iris,19,q_circuit_05,COBYLA,1.0
quantum simulator,iris,19,q_circuit_05,COBYLA,1.0
quantum simulator,iris,19,q_circuit_05,COBYLA,1.0
quantum simulator,iris,19,q_circuit_05,COBYLA,1.0
quantum simulator,iris,19,q_circuit_05,COBYLA,1.0
quantum simulator,iris,19,q_circuit_05,COBYLA,1.0
quantum simulator,iris,19,q_circuit_05,COBYLA,1.0
quantum computer,iris,19,q_circuit_05,COBYLA,0.9
quantum computer,iris,19,q_circuit_05,COBYLA,0.9
quantum computer,iris,19,q_circuit_05,COBYLA,0.85
quantum computer,iris,19,q_circuit_05,COBYLA,0.9
quantum computer,iris,19,q_circuit_05,COBYLA,0.85
quantum computer,iris,19,q_circuit_05,COBYLA,0.9
quantum computer,iris,19,q_circuit_05,COBYLA,0.85
quantum computer,iris,19,q_circuit_05,COBYLA,0.85
quantum computer,iris,19,q_circuit_05,COBYLA,0.9
quantum computer,iris,19,q_circuit_05,COBYLA,0.9
quantum simulator,iris,19,q_circuit_05,SPSA,1.0
quantum simulator,iris,19,q_circuit_05,SPSA,1.0
quantum simulator,iris,19,q_circuit_05,SPSA,1.0
quantum simulator,iris,19,q_circuit_05,SPSA,1.0
quantum simulator,iris,19,q_circuit_05,SPSA,1.0
quantum simulator,iris,19,q_circuit_05,SPSA,1.0
quantum simulator,iris,19,q_circuit_05,SPSA,1.0
quantum simulator,iris,19,q_circuit_05,SPSA,1.0
quantum simulator,iris,19,q_circuit_05,SPSA,1.0
quantum simulator,iris,19,q_circuit_05,SPSA,1.0
quantum computer,iris,19,q_circuit_05,SPSA,0.95
quantum computer,iris,19,q_circuit_05,SPSA,0.95
quantum computer,iris,19,q_circuit_05,SPSA,0.95
quantum computer,iris,19,q_circuit_05,SPSA,1.0
quantum computer,iris,19,q_circuit_05,SPSA,1.0
quantum computer,iris,19,q_circuit_05,SPSA,1.0
quantum computer,iris,19,q_circuit_05,SPSA,1.0
quantum computer,iris,19,q_circuit_05,SPSA,1.0
quantum computer,iris,19,q_circuit_05,SPSA,1.0
quantum computer,iris,19,q_circuit_05,SPSA,1.0
quantum simulator,iris,19,q_circuit_05,AMSGRAD,1.0
quantum simulator,iris,19,q_circuit_05,AMSGRAD,1.0
quantum simulator,iris,19,q_circuit_05,AMSGRAD,1.0
quantum simulator,iris,19,q_circuit_05,AMSGRAD,1.0
quantum simulator,iris,19,q_circuit_05,AMSGRAD,1.0
quantum simulator,iris,19,q_circuit_05,AMSGRAD,1.0
quantum simulator,iris,19,q_circuit_05,AMSGRAD,1.0
quantum simulator,iris,19,q_circuit_05,AMSGRAD,1.0
quantum simulator,iris,19,q_circuit_05,AMSGRAD,1.0
quantum simulator,iris,19,q_circuit_05,AMSGRAD,1.0
quantum computer,iris,19,q_circuit_05,AMSGRAD,1.0
quantum computer,iris,19,q_circuit_05,AMSGRAD,1.0
quantum computer,iris,19,q_circuit_05,AMSGRAD,1.0
quantum computer,iris,19,q_circuit_05,AMSGRAD,1.0
quantum computer,iris,19,q_circuit_05,AMSGRAD,1.0
quantum computer,iris,19,q_circuit_05,AMSGRAD,1.0
quantum computer,iris,19,q_circuit_05,AMSGRAD,1.0
quantum computer,iris,19,q_circuit_05,AMSGRAD,1.0
quantum computer,iris,19,q_circuit_05,AMSGRAD,1.0
quantum computer,iris,19,q_circuit_05,AMSGRAD,1.0
quantum simulator,iris,19,q_circuit_05,BFGS,1.0
quantum simulator,iris,19,q_circuit_05,BFGS,1.0
quantum simulator,iris,19,q_circuit_05,BFGS,1.0
quantum simulator,iris,19,q_circuit_05,BFGS,1.0
quantum simulator,iris,19,q_circuit_05,BFGS,1.0
quantum simulator,iris,19,q_circuit_05,BFGS,1.0
quantum simulator,iris,19,q_circuit_05,BFGS,1.0
quantum simulator,iris,19,q_circuit_05,BFGS,1.0
quantum simulator,iris,19,q_circuit_05,BFGS,1.0
quantum simulator,iris,19,q_circuit_05,BFGS,1.0
quantum computer,iris,19,q_circuit_05,BFGS,1.0
quantum computer,iris,19,q_circuit_05,BFGS,1.0
quantum computer,iris,19,q_circuit_05,BFGS,1.0
quantum computer,iris,19,q_circuit_05,BFGS,1.0
quantum computer,iris,19,q_circuit_05,BFGS,1.0
quantum computer,iris,19,q_circuit_05,BFGS,1.0
quantum computer,iris,19,q_circuit_05,BFGS,1.0
quantum computer,iris,19,q_circuit_05,BFGS,1.0
quantum computer,iris,19,q_circuit_05,BFGS,1.0
quantum computer,iris,19,q_circuit_05,BFGS,1.0
quantum simulator,rain,36,q_circuit_01,COBYLA,0.75
quantum simulator,rain,36,q_circuit_01,COBYLA,0.8
quantum simulator,rain,36,q_circuit_01,COBYLA,0.75
quantum simulator,rain,36,q_circuit_01,COBYLA,0.75
quantum simulator,rain,36,q_circuit_01,COBYLA,0.7
quantum simulator,rain,36,q_circuit_01,COBYLA,0.75
quantum simulator,rain,36,q_circuit_01,COBYLA,0.75
quantum simulator,rain,36,q_circuit_01,COBYLA,0.75
quantum simulator,rain,36,q_circuit_01,COBYLA,0.7
quantum simulator,rain,36,q_circuit_01,COBYLA,0.75
quantum computer,rain,36,q_circuit_01,COBYLA,0.65
quantum computer,rain,36,q_circuit_01,COBYLA,0.5
quantum computer,rain,36,q_circuit_01,COBYLA,0.45
quantum computer,rain,36,q_circuit_01,COBYLA,0.3
quantum computer,rain,36,q_circuit_01,COBYLA,0.5
quantum computer,rain,36,q_circuit_01,COBYLA,0.6
quantum computer,rain,36,q_circuit_01,COBYLA,0.35
quantum computer,rain,36,q_circuit_01,COBYLA,0.7
quantum computer,rain,36,q_circuit_01,COBYLA,0.45
quantum computer,rain,36,q_circuit_01,COBYLA,0.45
quantum simulator,rain,35,q_circuit_01,SPSA,0.7
quantum simulator,rain,35,q_circuit_01,SPSA,0.7
quantum simulator,rain,35,q_circuit_01,SPSA,0.65
quantum simulator,rain,35,q_circuit_01,SPSA,0.65
quantum simulator,rain,35,q_circuit_01,SPSA,0.65
quantum simulator,rain,35,q_circuit_01,SPSA,0.7
quantum simulator,rain,35,q_circuit_01,SPSA,0.65
quantum simulator,rain,35,q_circuit_01,SPSA,0.65
quantum simulator,rain,35,q_circuit_01,SPSA,0.65
quantum simulator,rain,35,q_circuit_01,SPSA,0.65
quantum computer,rain,35,q_circuit_01,SPSA,0.6
quantum computer,rain,35,q_circuit_01,SPSA,0.6
quantum computer,rain,35,q_circuit_01,SPSA,0.65
quantum computer,rain,35,q_circuit_01,SPSA,0.55
quantum computer,rain,35,q_circuit_01,SPSA,0.7
quantum computer,rain,35,q_circuit_01,SPSA,0.6
quantum computer,rain,35,q_circuit_01,SPSA,0.55
quantum computer,rain,35,q_circuit_01,SPSA,0.6
quantum computer,rain,35,q_circuit_01,SPSA,0.65
quantum computer,rain,35,q_circuit_01,SPSA,0.5
quantum simulator,rain,37,q_circuit_01,AMSGRAD,0.65
quantum simulator,rain,37,q_circuit_01,AMSGRAD,0.65
quantum simulator,rain,37,q_circuit_01,AMSGRAD,0.65
quantum simulator,rain,37,q_circuit_01,AMSGRAD,0.65
quantum simulator,rain,37,q_circuit_01,AMSGRAD,0.65
quantum simulator,rain,37,q_circuit_01,AMSGRAD,0.65
quantum simulator,rain,37,q_circuit_01,AMSGRAD,0.65
quantum simulator,rain,37,q_circuit_01,AMSGRAD,0.65
quantum simulator,rain,37,q_circuit_01,AMSGRAD,0.65
quantum simulator,rain,37,q_circuit_01,AMSGRAD,0.65
quantum computer,rain,37,q_circuit_01,AMSGRAD,0.75
quantum computer,rain,37,q_circuit_01,AMSGRAD,0.6
quantum computer,rain,37,q_circuit_01,AMSGRAD,0.75
quantum computer,rain,37,q_circuit_01,AMSGRAD,0.85
quantum computer,rain,37,q_circuit_01,AMSGRAD,0.75
quantum computer,rain,37,q_circuit_01,AMSGRAD,0.65
quantum computer,rain,37,q_circuit_01,AMSGRAD,0.65
quantum computer,rain,37,q_circuit_01,AMSGRAD,0.65
quantum computer,rain,37,q_circuit_01,AMSGRAD,0.7
quantum computer,rain,37,q_circuit_01,AMSGRAD,0.75
quantum simulator,rain,34,q_circuit_01,BFGS,0.75
quantum simulator,rain,34,q_circuit_01,BFGS,0.75
quantum simulator,rain,34,q_circuit_01,BFGS,0.7
quantum simulator,rain,34,q_circuit_01,BFGS,0.7
quantum simulator,rain,34,q_circuit_01,BFGS,0.75
quantum simulator,rain,34,q_circuit_01,BFGS,0.75
quantum simulator,rain,34,q_circuit_01,BFGS,0.7
quantum simulator,rain,34,q_circuit_01,BFGS,0.75
quantum simulator,rain,34,q_circuit_01,BFGS,0.75
quantum simulator,rain,34,q_circuit_01,BFGS,0.7
quantum computer,rain,34,q_circuit_01,BFGS,0.65
quantum computer,rain,34,q_circuit_01,BFGS,0.65
quantum computer,rain,34,q_circuit_01,BFGS,0.7
quantum computer,rain,34,q_circuit_01,BFGS,0.8
quantum computer,rain,34,q_circuit_01,BFGS,0.6
quantum computer,rain,34,q_circuit_01,BFGS,0.65
quantum computer,rain,34,q_circuit_01,BFGS,0.65
quantum computer,rain,34,q_circuit_01,BFGS,0.65
quantum computer,rain,34,q_circuit_01,BFGS,0.65
quantum computer,rain,34,q_circuit_01,BFGS,0.65
quantum simulator,rain,33,q_circuit_02,COBYLA,0.65
quantum simulator,rain,33,q_circuit_02,COBYLA,0.65
quantum simulator,rain,33,q_circuit_02,COBYLA,0.6
quantum simulator,rain,33,q_circuit_02,COBYLA,0.6
quantum simulator,rain,33,q_circuit_02,COBYLA,0.65
quantum simulator,rain,33,q_circuit_02,COBYLA,0.6
quantum simulator,rain,33,q_circuit_02,COBYLA,0.65
quantum simulator,rain,33,q_circuit_02,COBYLA,0.6
quantum simulator,rain,33,q_circuit_02,COBYLA,0.65
quantum simulator,rain,33,q_circuit_02,COBYLA,0.6
quantum computer,rain,33,q_circuit_02,COBYLA,0.8
quantum computer,rain,33,q_circuit_02,COBYLA,0.7
quantum computer,rain,33,q_circuit_02,COBYLA,0.7
quantum computer,rain,33,q_circuit_02,COBYLA,0.7
quantum computer,rain,33,q_circuit_02,COBYLA,0.75
quantum computer,rain,33,q_circuit_02,COBYLA,0.7
quantum computer,rain,33,q_circuit_02,COBYLA,0.65
quantum computer,rain,33,q_circuit_02,COBYLA,0.7
quantum computer,rain,33,q_circuit_02,COBYLA,0.75
quantum computer,rain,33,q_circuit_02,COBYLA,0.65
quantum simulator,rain,30,q_circuit_02,SPSA,0.65
quantum simulator,rain,30,q_circuit_02,SPSA,0.65
quantum simulator,rain,30,q_circuit_02,SPSA,0.7
quantum simulator,rain,30,q_circuit_02,SPSA,0.7
quantum simulator,rain,30,q_circuit_02,SPSA,0.65
quantum simulator,rain,30,q_circuit_02,SPSA,0.65
quantum simulator,rain,30,q_circuit_02,SPSA,0.7
quantum simulator,rain,30,q_circuit_02,SPSA,0.65
quantum simulator,rain,30,q_circuit_02,SPSA,0.65
quantum simulator,rain,30,q_circuit_02,SPSA,0.65
quantum computer,rain,30,q_circuit_02,SPSA,0.6
quantum computer,rain,30,q_circuit_02,SPSA,0.7
quantum computer,rain,30,q_circuit_02,SPSA,0.55
quantum computer,rain,30,q_circuit_02,SPSA,0.65
quantum computer,rain,30,q_circuit_02,SPSA,0.55
quantum computer,rain,30,q_circuit_02,SPSA,0.65
quantum computer,rain,30,q_circuit_02,SPSA,0.7
quantum computer,rain,30,q_circuit_02,SPSA,0.65
quantum computer,rain,30,q_circuit_02,SPSA,0.65
quantum computer,rain,30,q_circuit_02,SPSA,0.65
quantum simulator,rain,38,q_circuit_02,AMSGRAD,0.8
quantum simulator,rain,38,q_circuit_02,AMSGRAD,0.8
quantum simulator,rain,38,q_circuit_02,AMSGRAD,0.75
quantum simulator,rain,38,q_circuit_02,AMSGRAD,0.75
quantum simulator,rain,38,q_circuit_02,AMSGRAD,0.8
quantum simulator,rain,38,q_circuit_02,AMSGRAD,0.75
quantum simulator,rain,38,q_circuit_02,AMSGRAD,0.8
quantum simulator,rain,38,q_circuit_02,AMSGRAD,0.8
quantum simulator,rain,38,q_circuit_02,AMSGRAD,0.8
quantum simulator,rain,38,q_circuit_02,AMSGRAD,0.8
quantum computer,rain,38,q_circuit_02,AMSGRAD,0.7
quantum computer,rain,38,q_circuit_02,AMSGRAD,0.65
quantum computer,rain,38,q_circuit_02,AMSGRAD,0.65
quantum computer,rain,38,q_circuit_02,AMSGRAD,0.75
quantum computer,rain,38,q_circuit_02,AMSGRAD,0.75
quantum computer,rain,38,q_circuit_02,AMSGRAD,0.75
quantum computer,rain,38,q_circuit_02,AMSGRAD,0.75
quantum computer,rain,38,q_circuit_02,AMSGRAD,0.75
quantum computer,rain,38,q_circuit_02,AMSGRAD,0.65
quantum computer,rain,38,q_circuit_02,AMSGRAD,0.75
quantum simulator,rain,35,q_circuit_02,BFGS,0.7
quantum simulator,rain,35,q_circuit_02,BFGS,0.65
quantum simulator,rain,35,q_circuit_02,BFGS,0.75
quantum simulator,rain,35,q_circuit_02,BFGS,0.7
quantum simulator,rain,35,q_circuit_02,BFGS,0.7
quantum simulator,rain,35,q_circuit_02,BFGS,0.7
quantum simulator,rain,35,q_circuit_02,BFGS,0.65
quantum simulator,rain,35,q_circuit_02,BFGS,0.7
quantum simulator,rain,35,q_circuit_02,BFGS,0.7
quantum simulator,rain,35,q_circuit_02,BFGS,0.7
quantum computer,rain,35,q_circuit_02,BFGS,0.6
quantum computer,rain,35,q_circuit_02,BFGS,0.65
quantum computer,rain,35,q_circuit_02,BFGS,0.75
quantum computer,rain,35,q_circuit_02,BFGS,0.65
quantum computer,rain,35,q_circuit_02,BFGS,0.6
quantum computer,rain,35,q_circuit_02,BFGS,0.65
quantum computer,rain,35,q_circuit_02,BFGS,0.7
quantum computer,rain,35,q_circuit_02,BFGS,0.65
quantum computer,rain,35,q_circuit_02,BFGS,0.75
quantum computer,rain,35,q_circuit_02,BFGS,0.65
quantum simulator,rain,34,q_circuit_03,COBYLA,0.55
quantum simulator,rain,34,q_circuit_03,COBYLA,0.6
quantum simulator,rain,34,q_circuit_03,COBYLA,0.55
quantum simulator,rain,34,q_circuit_03,COBYLA,0.6
quantum simulator,rain,34,q_circuit_03,COBYLA,0.6
quantum simulator,rain,34,q_circuit_03,COBYLA,0.6
quantum simulator,rain,34,q_circuit_03,COBYLA,0.55
quantum simulator,rain,34,q_circuit_03,COBYLA,0.55
quantum simulator,rain,34,q_circuit_03,COBYLA,0.6
quantum simulator,rain,34,q_circuit_03,COBYLA,0.6
quantum computer,rain,34,q_circuit_03,COBYLA,0.6
quantum computer,rain,34,q_circuit_03,COBYLA,0.65
quantum computer,rain,34,q_circuit_03,COBYLA,0.55
quantum computer,rain,34,q_circuit_03,COBYLA,0.55
quantum computer,rain,34,q_circuit_03,COBYLA,0.55
quantum computer,rain,34,q_circuit_03,COBYLA,0.6
quantum computer,rain,34,q_circuit_03,COBYLA,0.65
quantum computer,rain,34,q_circuit_03,COBYLA,0.55
quantum computer,rain,34,q_circuit_03,COBYLA,0.7
quantum computer,rain,34,q_circuit_03,COBYLA,0.55
quantum simulator,rain,36,q_circuit_03,SPSA,0.8
quantum simulator,rain,36,q_circuit_03,SPSA,0.8
quantum simulator,rain,36,q_circuit_03,SPSA,0.8
quantum simulator,rain,36,q_circuit_03,SPSA,0.8
quantum simulator,rain,36,q_circuit_03,SPSA,0.8
quantum simulator,rain,36,q_circuit_03,SPSA,0.8
quantum simulator,rain,36,q_circuit_03,SPSA,0.8
quantum simulator,rain,36,q_circuit_03,SPSA,0.8
quantum simulator,rain,36,q_circuit_03,SPSA,0.8
quantum simulator,rain,36,q_circuit_03,SPSA,0.8
quantum computer,rain,36,q_circuit_03,SPSA,0.8
quantum computer,rain,36,q_circuit_03,SPSA,0.8
quantum computer,rain,36,q_circuit_03,SPSA,0.8
